1,Bitcoin,BTC,None,33155.85,18754700 BTC,24321499537.02,0.28,-3.17,-1.75
2,Ethereum,ETH,None,2036.72,116667885 ETH,17768129077.00,-0.07,-4.81,-7.36
3,Tether,USDT,None,1.00,62205422762 USDT *,40963905755.04,-0.01,0.00,-0.04
4,Binance Coin,BNB,None,316.33,153432897 BNB *,1614469809.84,0.15,-1.77,4.61
5,Cardano,ADA,None,1.32,32041069499 ADA,1198732015.73,0.10,-2.45,-6.39
6,XRP,XRP,None,0.6302,46171815477 XRP *,1908473825.10,0.29,-0.91,-3.69
7,Dogecoin,DOGE,None,0.208,130412200079 DOGE,973602708.16,-0.44,-3.62,-10.18
8,USD Coin,USDC,None,1.00,26292695139 USDC *,1869328109.84,-0.01,0.01,-0.02
9,Polkadot,DOT,None,14.87,974816175 DOT *,668145498.91,-0.14,-3.94,-2.38
10,Uniswap,UNI,None,19.59,587289871 UNI *,356522124.53,-0.20,-5.29,-2.53
11,Binance USD,BUSD,None,1.00,10484120217 BUSD *,3065907077.47,0.01,0.01,0.00
12,Bitcoin Cash,BCH,None,480.84,18787856 BCH,1336050112.29,0.05,-3.49,-4.79
13,Litecoin,LTC,None,133.54,66752415 LTC,1658972856.52,0.02,-0.53,-3.28
14,Solana,SOL,None,30.85,272637428 SOL *,221058993.41,0.12,-4.13,-6.48
15,Chainlink,LINK,None,17.55,438509554 LINK *,594714862.65,-0.33,-4.43,-4.47
16,Wrapped Bitcoin,WBTC,None,33209.69,196675 WBTC *,159502557.75,0.33,-3.05,-1.77
17,Polygon,MATIC,None,0.997,6330554997 MATIC *,430869286.85,0.24,-4.33,-9.50
18,THETA,THETA,None,5.58,1000000000 THETA *,185853857.88,-0.80,-5.98,-6.22
19,Stellar,XLM,None,0.2393,23270822761 XLM *,303323692.80,0.11,-2.80,-5.97
20,Ethereum Classic,ETC,None,47.81,116313299 ETC,2037499132.33,-0.43,-3.77,-10.93
21,Dai,DAI,None,1.00,5496886611 DAI *,331897616.40,0.01,-0.02,-0.07
22,Internet Computer,ICP,None,37.34,136899214 ICP *,125202532.58,-0.43,-5.92,-19.31
23,VeChain,VET,None,0.07517,64315576989 VET *,394884814.39,-0.28,-3.16,-9.87
24,Filecoin,FIL,None,52.53,87099886 FIL,212758160.38,-0.14,-4.66,-6.36
25,TRON,TRX,None,0.06022,71659657369 TRX *,629129064.01,-0.15,-2.59,-6.74
26,EOS,EOS,None,4.20,955127120 EOS *,1728298422.75,0.26,3.05,9.89
27,Aave,AAVE,None,297.60,12837579 AAVE *,403892738.74,0.18,-2.32,-3.32
28,Monero,XMR,None,206.81,17951282 XMR,158179949.86,0.36,-2.23,-3.57
29,Terra,LUNA,None,7.89,419366567 LUNA *,218483710.98,-0.26,-6.30,30.70
30,Crypto.com Coin,CRO,None,0.1242,25263013692 CRO *,40625218.95,0.48,-5.37,7.27
31,SHIBA INU,SHIB,None,0.000007564,394796000000000 SHIB *,368432617.49,0.69,-3.78,-9.17
32,PancakeSwap,CAKE,None,14.86,194650998 CAKE *,328287151.41,0.77,-1.93,5.70
33,FTX Token,FTT,None,30.56,94346958 FTT *,69669339.16,0.12,-1.38,20.45
34,Cosmos,ATOM,None,13.05,218018125 ATOM *,219484347.39,-0.21,-7.23,-3.71
35,UNUS SED LEO,LEO,None,2.92,953954130 LEO *,2778722.00,-0.20,0.79,13.96
36,Algorand,ALGO,None,0.8701,3120427480 ALGO *,58111585.36,0.00,-2.50,-0.47
37,Bitcoin SV,BSV,None,138.38,18785327 BSV,524976439.00,-0.01,0.07,-2.28
38,Maker,MKR,None,2608.42,991328 MKR *,106970761.52,-0.03,-2.21,-5.15
