1,Bitcoin,BTC,None,39437.46,18979756 BTC,31078064710.78,0.01,-6.06,-7.10
2,Ethereum,ETH,None,2608.05,119907714 ETH,13292477213.27,-0.13,-4.46,-7.99
3,Tether,USDT,None,1.00,80033716071 USDT *,65784999972.07,0.02,0.03,0.05
4,BNB,BNB,None,372.16,165116761 BNB *,2105808203.27,-0.05,-5.44,-7.55
5,USD Coin,USDC,None,0.9998,52547029906 USDC *,3932910648.38,0.01,-0.06,-0.01
6,Terra,LUNA,None,101.59,361737005 LUNA *,5826319007.03,1.13,2.15,12.48
7,XRP,XRP,None,0.7375,47944270954 XRP *,2418938595.44,-0.51,-3.88,-1.96
8,Cardano,ADA,None,0.8063,33674315754 ADA,903650101.15,-0.43,-5.06,-10.67
9,Solana,SOL,None,82.94,319345015 SOL *,2196400278.90,-0.57,-5.97,-13.19
10,Avalanche,AVAX,None,74.00,266088884 AVAX *,1200529915.06,0.01,-4.78,-5.80
11,Binance USD,BUSD,None,0.9992,18003006455 BUSD *,5575929155.87,-0.07,-0.10,-0.16
12,Polkadot,DOT,None,16.98,987579315 DOT *,750062050.58,-0.51,-4.97,-5.77
13,Dogecoin,DOGE,None,0.1169,132670764300 DOGE,513641345.23,-0.21,-3.87,-9.82
14,TerraUSD,UST,None,1.01,14257407217 UST *,655263726.90,0.04,-0.02,0.01
15,Shiba Inu,SHIB,None,0.00002263,549063278876302 SHIB *,818094363.03,-0.42,-5.14,-9.66
16,Polygon,MATIC,None,1.44,7664713456 MATIC *,949122528.08,-0.93,-4.49,-9.17
17,Wrapped Bitcoin,WBTC,None,39340.50,271875 WBTC *,201045253.37,0.02,-6.28,-7.41
18,Cronos,CRO,None,0.3894,25263013692 CRO *,74183645.59,-0.03,-4.75,-9.50
19,Dai,DAI,None,1.00,9802151230 DAI *,308786474.27,0.00,-0.01,0.03
20,Cosmos,ATOM,None,28.05,286370297 ATOM *,961279749.93,-0.64,-6.83,-17.78
21,Litecoin,LTC,None,102.66,69813544 LTC,814685365.22,-0.29,-4.01,-7.81
22,NEAR Protocol,NEAR,None,11.06,645357702 NEAR *,1216621850.96,-1.22,-4.92,0.16
23,Chainlink,LINK,None,13.20,467009550 LINK *,681196682.33,-0.19,-5.85,-11.42
24,TRON,TRX,None,0.05987,101718798069 TRX *,1114796677.45,0.10,-1.60,-0.16
25,Uniswap,UNI,None,8.68,687242493 UNI *,212645827.65,-0.30,-5.65,-9.14
26,FTX Token,FTT,None,40.78,137578070 FTT *,97495286.00,-0.07,-4.80,-9.13
27,UNUS SED LEO,LEO,None,5.80,953954130 LEO *,6059926.91,-0.17,-0.04,3.23
28,Bitcoin Cash,BCH,None,289.87,19004800 BCH,3301827584.47,-0.39,-5.99,-8.02
29,Algorand,ALGO,None,0.7312,6625061659 ALGO *,161145478.63,-0.68,-4.89,-8.34
30,Stellar,XLM,None,0.179,24575153239 XLM *,453692643.10,-0.79,-5.28,-4.73
31,Decentraland,MANA,None,2.37,1840876868 MANA *,374516410.87,-0.54,-5.07,-10.18
32,Hedera,HBAR,None,0.2167,19565356901 HBAR *,115958616.31,-0.64,1.72,-2.10
33,Bitcoin BEP2,BTCB,None,39470.34,105156 BTCB *,41250948.20,0.20,-6.04,-7.23
34,Ethereum Classic,ETC,None,26.69,133461639 ETC,385573406.01,-0.08,-5.03,-11.68
35,Internet Computer,ICP,None,16.61,208688620 ICP *,160176362.12,-0.40,-4.94,-16.43
36,Monero,XMR,None,179.32,18090786 XMR,294085080.03,4.21,-4.99,4.23
37,The Sandbox,SAND,None,2.83,1124944772 SAND *,519853961.66,-0.28,-4.46,-9.86
38,Fantom,FTM,None,1.24,2545006273 FTM *,1116707995.64,-0.68,-9.55,-33.73
39,Filecoin,FIL,None,17.88,174973944 FIL,299412716.82,-0.21,-5.01,-11.21
40,Elrond,EGLD,None,143.75,21628035 EGLD *,297861653.82,-0.42,1.30,-1.97
41,VeChain,VET,None,0.04699,64315576989 VET *,295259977.19,-0.32,-3.32,-13.83
42,Klaytn,KLAY,None,1.10,2639267120 KLAY *,70645756.98,-0.21,-2.98,-6.25
43,Waves,WAVES,None,27.37,107701390 WAVES *,2353820259.74,-3.16,-3.42,49.24
44,Theta Network,THETA,None,2.87,1000000000 THETA *,184319952.73,-0.35,-6.16,-6.14
45,Axie Infinity,AXS,None,46.82,60907500 AXS *,294899183.20,-0.73,-3.75,-12.12
46,Tezos,XTZ,None,3.05,886910340 XTZ *,115875033.13,-0.20,-4.09,-10.07
47,Helium,HNT,None,21.30,113106483 HNT,29464658.37,0.27,-2.02,-7.29
48,Zcash,ZEC,None,158.45,13918413 ZEC,825462184.24,2.41,12.06,22.99
49,Flow,FLOW,None,5.77,353935736 FLOW *,117379834.07,-0.45,-4.26,-4.47
50,IOTA,MIOTA,None,0.7337,2779530283 MIOTA *,102119514.82,-0.49,-0.84,-3.35
51,Stacks,STX,None,1.49,1302560724 STX *,618355499.58,6.44,32.70,24.13
52,EOS,EOS,None,1.99,982552312 EOS *,331358391.43,-0.32,-3.92,-8.05
53,THORChain,RUNE,None,5.35,330688061 RUNE *,352882694.68,1.06,-2.98,1.42
54,Maker,MKR,None,1773.75,977631 MKR *,62791405.70,-0.64,-7.32,-13.14
55,PancakeSwap,CAKE,None,6.13,275192907 CAKE *,150660624.13,0.74,-1.71,-6.74
56,BitTorrent (New),BTT,None,0.000001808,923767696429000 BTT *,65334005.41,-0.23,-2.55,-4.58
57,Aave,AAVE,None,119.31,13632075 AAVE *,151961883.61,-0.14,-6.59,-8.18
58,The Graph,GRT,None,0.3258,4715735200 GRT *,80078033.67,-0.16,-6.08,-10.69
59,Gala,GALA,None,0.217,6977205436 GALA *,582326786.45,-0.56,-7.08,-10.86
60,eCash,XEC,None,0.00008045,19001092173313 XEC *,192332997.87,-0.91,6.59,7.67
61,Bitcoin SV,BSV,None,78.65,19000870 BSV,131018276.20,-0.31,-5.57,-5.69
62,Harmony,ONE,None,0.1261,11818627286 ONE *,101713459.70,-0.67,-7.02,-18.18
63,TrueUSD,TUSD,None,0.9998,1474719193 TUSD *,127082543.81,-0.05,-0.02,-0.03
64,Neo,NEO,None,20.66,70538831 NEO *,175877904.47,0.13,-2.97,-12.42
65,KuCoin Token,KCS,None,18.07,80118638 KCS *,8013618.44,-0.96,-3.76,-7.56
66,Huobi Token,HT,None,9.18,156124154 HT *,45183297.37,0.81,0.75,-3.52
67,Quant,QNT,None,116.44,12072738 QNT *,47917614.19,0.79,-2.04,-8.41
68,Nexo,NEXO,None,2.09,560000011 NEXO *,7026789.55,-0.24,-3.52,3.80
69,Chiliz,CHZ,None,0.1964,5982692790 CHZ *,173287686.06,-0.63,-1.94,1.12
70,Enjin Coin,ENJ,None,1.33,869924706 ENJ *,135377251.17,-0.62,-4.41,-10.00
71,Celo,CELO,None,2.71,427388610 CELO *,109533307.59,0.18,-6.42,5.85
