1,Bitcoin,BTC,None,33855.33,18750456 BTC,24796027476.65,-0.89,-1.11,-3.38
2,Ethereum,ETH,None,2315.16,116600954 ETH,22398345285.10,-0.37,-0.41,1.79
3,Tether,USDT,None,1.00,62328222787 USDT *,50370827531.25,0.02,0.06,0.05
4,Binance Coin,BNB,None,327.52,153432897 BNB *,2067233169.12,-1.46,2.05,7.99
5,Cardano,ADA,None,1.40,31946328269 ADA,1349405772.81,-0.35,-1.05,1.42
6,XRP,XRP,None,0.6516,46171815477 XRP *,2077976603.93,-0.97,-2.08,-7.76
7,Dogecoin,DOGE,None,0.2241,130345045050 DOGE,1148903687.76,-2.11,-4.39,-11.84
8,USD Coin,USDC,None,1.00,25806725221 USDC *,1998620780.16,0.01,0.03,0.03
9,Polkadot,DOT,None,16.86,958740820 DOT *,1424247755.66,-0.65,4.42,2.78
10,Uniswap,UNI,None,22.23,587274644 UNI *,484900570.75,-1.71,-0.75,15.32
11,Binance USD,BUSD,None,1.00,10753966244 BUSD *,3871075105.98,0.01,0.05,0.05
12,Solana,SOL,None,36.59,272637428 SOL *,519252659.09,-1.71,6.78,2.91
13,Bitcoin Cash,BCH,None,508.86,18783375 BCH,1584424878.28,-0.72,-0.55,-3.31
14,Litecoin,LTC,None,137.37,66752415 LTC,1594183501.55,-0.72,-1.16,-4.69
15,Chainlink,LINK,None,19.76,437009554 LINK *,1110848445.04,-1.64,-1.58,1.37
16,Polygon,MATIC,None,1.13,6303422325 MATIC *,582374199.99,-1.12,-0.30,-3.34
17,Wrapped Bitcoin,WBTC,None,33880.79,197375 WBTC *,150767087.44,-0.77,-0.90,-3.45
18,THETA,THETA,None,6.37,1000000000 THETA *,262431242.31,-1.37,3.91,-7.87
19,Internet Computer,ICP,None,45.36,136899214 ICP *,203540373.54,-0.91,-1.81,-9.12
20,Ethereum Classic,ETC,None,52.81,116313299 ETC,2720318046.37,-1.20,-3.48,-8.36
21,Stellar,XLM,None,0.2569,23252223196 XLM *,341283702.29,-1.01,-1.25,-9.20
22,Dai,DAI,None,1.00,5484985916 DAI *,317225178.21,-0.03,-0.03,-0.11
23,VeChain,VET,None,0.08343,64315576989 VET *,498619498.92,-0.73,-1.30,-7.93
24,Filecoin,FIL,None,56.42,86128608 FIL,248241531.01,-0.62,-1.09,-6.55
25,TRON,TRX,None,0.06429,71659657369 TRX *,742194463.19,-0.63,-0.99,-5.65
26,Aave,AAVE,None,314.04,12834548 AAVE *,498746511.20,-1.08,-0.90,25.42
27,Monero,XMR,None,214.85,17947876 XMR,187227277.31,-0.84,-3.28,-3.34
28,EOS,EOS,None,3.82,954986178 EOS *,683845644.27,-1.17,-1.49,-7.53
29,SHIBA INU,SHIB,None,0.000008565,394796000000000 SHIB *,400230046.89,-0.23,-2.01,-3.13
30,Crypto.com Coin,CRO,None,0.1196,25263013692 CRO *,66747808.64,-0.79,-2.65,3.69
31,Terra,LUNA,None,7.09,417777602 LUNA *,378084013.78,-1.10,8.57,8.71
32,PancakeSwap,CAKE,None,15.19,192363719 CAKE *,486001068.28,-1.82,-1.81,9.65
33,Maker,MKR,None,2856.12,991340 MKR *,178716000.70,0.09,3.96,7.03
34,FTX Token,FTT,None,30.02,94346958 FTT *,72969801.61,-0.43,4.18,9.23
35,Algorand,ALGO,None,0.9051,3113377614 ALGO *,74920878.62,-0.84,-0.97,2.57
36,Cosmos,ATOM,None,12.93,217774562 ATOM *,187303006.15,-1.02,-1.77,7.69
37,Bitcoin SV,BSV,None,140.39,18780795 BSV,536428345.16,-0.99,-0.29,-4.44
38,Neo,NEO,None,36.95,70538831 NEO *,337498633.73,-0.63,0.08,1.00
39,UNUS SED LEO,LEO,None,2.72,953954130 LEO *,2925077.89,-0.36,0.41,6.99
40,Klaytn,KLAY,None,1.01,2483566027 KLAY *,70638689.82,-0.75,-2.33,-2.90
41,Bitcoin BEP2,BTCB,None,33891.83,73096 BTCB *,42432360.46,-0.79,-0.81,-3.57
42,IOTA,MIOTA,None,0.8893,2779530283 MIOTA *,54243284.87,-0.25,4.41,2.68
43,Tezos,XTZ,None,2.87,851659558 XTZ *,84060550.21,-0.77,0.14,-5.60
44,Amp,AMP,None,0.05694,42227702186 AMP *,35475648.84,-1.74,3.02,-1.41
45,Compound,COMP,None,439.13,5342572 COMP *,370210044.14,-0.04,-9.03,30.92
46,Avalanche,AVAX,None,13.09,172418164 AVAX *,90665563.12,-1.34,-2.00,9.49
47,The Graph,GRT,None,0.7068,2897903422 GRT *,147762461.93,-1.52,0.45,19.86
48,Kusama,KSM,None,236.69,8470098 KSM *,339353187.85,0.67,5.27,10.20
49,TerraUSD,UST,None,0.9995,1929876144 UST *,40273295.83,-0.04,-0.11,-0.05
50,Theta Fuel,TFUEL,None,0.3537,5301214400 TFUEL *,96329098.38,-1.49,0.31,-14.02
51,Decred,DCR,None,136.77,13095987 DCR,78028612.53,-1.09,-1.97,-4.46
52,Huobi Token,HT,None,10.33,170704593 HT *,112102469.59,-0.58,-0.92,-4.24
53,BitTorrent,BTT,None,0.002646,659952625000 BTT *,204689503.33,-1.05,-1.20,-4.84
54,Waves,WAVES,None,16.51,105571288 WAVES *,127898506.21,-1.40,1.93,1.00
