1,Bitcoin,BTC,None,44575.20,18959368 BTC,22721659050.67,0.83,4.67,1.04
2,Ethereum,ETH,None,3179.88,119595897 ETH,13921257873.27,1.59,8.40,1.83
3,Tether,USDT,None,1.00,78470051334 USDT *,53542330209.28,0.00,0.01,0.00
4,BNB,BNB,None,432.41,165116761 BNB *,2538883559.38,0.51,7.12,5.78
5,USD Coin,USDC,None,0.9996,52533034657 USDC *,3303759191.16,-0.02,0.02,0.04
6,XRP,XRP,None,0.8523,47888392531 XRP *,2249706300.28,2.71,6.25,-2.94
7,Cardano,ADA,None,1.11,33613433076 ADA,1370174980.19,0.77,5.46,-6.03
8,Solana,SOL,None,104.87,319188660 SOL *,2134576043.72,1.95,8.75,-7.68
9,Avalanche,AVAX,None,92.67,245295692 AVAX *,1272958909.08,2.09,12.99,6.98
10,Terra,LUNA,None,56.81,397510665 LUNA *,1116001640.44,1.36,5.49,-0.85
11,Dogecoin,DOGE,None,0.1518,132670764300 DOGE,674961496.04,0.97,3.94,-4.19
12,Polkadot,DOT,None,20.14,987579315 DOT *,891617857.39,1.12,7.64,-7.12
13,Binance USD,BUSD,None,1.00,17819806595 BUSD *,4879125524.89,-0.03,0.18,-0.01
14,Shiba Inu,SHIB,None,0.00003124,549063278876302 SHIB *,1602354887.13,0.90,5.62,0.55
15,Polygon,MATIC,None,1.86,7532274364 MATIC *,1226641280.60,2.06,12.30,-4.40
16,Crypto.com Coin,CRO,None,0.4956,25263013692 CRO *,169259668.21,0.59,5.32,1.68
17,TerraUSD,UST,None,0.9997,11634723902 UST *,406108093.15,-0.13,-0.20,-0.03
18,Wrapped Bitcoin,WBTC,None,44474.17,262413 WBTC *,180344413.80,0.55,4.49,0.88
19,Dai,DAI,None,1.00,10375211966 DAI *,343475775.14,-0.01,0.04,0.05
20,Litecoin,LTC,None,131.76,69647207 LTC,783234535.05,1.26,5.58,-1.66
21,Cosmos,ATOM,None,28.94,286370297 ATOM *,714991210.43,1.24,6.47,-5.06
22,Chainlink,LINK,None,17.32,467009550 LINK *,664037509.78,1.82,8.66,-6.00
23,NEAR Protocol,NEAR,None,11.51,636313745 NEAR *,465743560.63,2.01,9.02,-10.12
24,Uniswap,UNI,None,11.45,632257017 UNI *,187292650.27,1.29,7.77,-4.24
25,TRON,TRX,None,0.06685,101779679434 TRX *,925056523.36,0.49,3.56,-1.91
26,Bitcoin Cash,BCH,None,343.13,18984131 BCH,4570027807.07,0.66,3.56,2.05
27,FTX Token,FTT,None,47.20,138024908 FTT *,123599644.71,0.77,5.19,1.56
28,Algorand,ALGO,None,0.9702,6616085198 ALGO *,193474565.96,0.75,7.77,-5.49
29,Decentraland,MANA,None,3.32,1832134398 MANA *,990721339.96,2.19,16.71,-4.55
30,UNUS SED LEO,LEO,None,5.96,953954130 LEO *,8326394.29,0.21,1.60,-20.56
31,Stellar,XLM,None,0.2211,24914481203 XLM *,288500463.12,1.52,4.75,-8.95
32,Fantom,FTM,None,2.09,2545006273 FTM *,777987560.26,1.14,8.24,-5.49
33,The Sandbox,SAND,None,4.40,1063319452 SAND *,1082408811.95,2.37,9.17,-8.57
34,Bitcoin BEP2,BTCB,None,44521.23,105150 BTCB *,47459823.67,0.84,4.39,0.95
35,Hedera,HBAR,None,0.259,18092792421 HBAR *,192261763.60,0.12,7.08,1.97
36,Internet Computer,ICP,None,21.75,206655408 ICP *,214131288.89,0.48,4.61,-5.71
37,Ethereum Classic,ETC,None,33.47,132994419 ETC,535764587.81,1.08,6.61,4.28
38,Elrond,EGLD,None,194.29,21499478 EGLD *,214051070.27,1.20,3.69,12.30
39,VeChain,VET,None,0.06086,64315576989 VET *,258597922.89,1.51,8.16,-5.54
40,Axie Infinity,AXS,None,63.29,60907500 AXS *,431044433.20,0.63,11.28,-5.33
41,Theta Network,THETA,None,3.85,1000000000 THETA *,378288074.25,1.20,7.72,11.50
42,Tezos,XTZ,None,4.15,878073494 XTZ *,117618959.12,0.97,5.18,-5.68
43,Filecoin,FIL,None,22.34,162035958 FIL,340226901.51,1.17,7.79,-9.16
44,Klaytn,KLAY,None,1.29,2632975805 KLAY *,102832952.36,0.40,4.48,7.16
45,Monero,XMR,None,182.37,18079421 XMR,163290735.14,0.58,3.45,1.94
46,Helium,HNT,None,27.51,110725861 HNT,38446580.89,1.02,6.22,-5.24
47,IOTA,MIOTA,None,0.898,2779530283 MIOTA *,39991537.65,1.12,6.03,-9.43
48,EOS,EOS,None,2.53,980591770 EOS *,256044538.82,0.97,6.49,-4.05
49,Gala,GALA,None,0.3547,6977205436 GALA *,1991310109.36,3.71,19.98,-6.68
50,Flow,FLOW,None,7.44,329356498 FLOW *,136303847.29,1.51,7.61,-0.18
51,Aave,AAVE,None,172.01,13514594 AAVE *,154471866.43,1.98,6.81,-6.71
52,The Graph,GRT,None,0.492,4715735200 GRT *,216839371.54,2.33,21.52,3.69
53,Harmony,ONE,None,0.1957,11707559262 ONE *,168444108.13,1.43,6.07,-7.63
54,PancakeSwap,CAKE,None,8.33,268130679 CAKE *,183355464.20,0.52,3.74,4.11
55,BitTorrent (New),BTT,None,0.000002221,932497500000000 BTT *,46144525.31,0.71,4.93,-2.05
56,Stacks,STX,None,1.59,1298465393 STX *,41975828.94,0.68,8.51,-6.18
57,Maker,MKR,None,2093.73,977631 MKR *,51171004.21,0.62,7.99,-5.32
58,Bitcoin SV,BSV,None,97.47,18980277 BSV,82923662.61,1.14,3.57,-3.61
59,Zcash,ZEC,None,125.97,13753663 ZEC,223683047.73,0.62,4.36,-5.70
60,Enjin Coin,ENJ,None,1.97,854696206 ENJ *,196140786.94,2.35,12.26,-7.04
61,eCash,XEC,None,0.00008801,18980042173313 XEC *,28275182.73,1.51,7.25,-6.79
62,KuCoin Token,KCS,None,20.51,80118638 KCS *,11819057.21,0.71,4.86,1.10
63,Quant,QNT,None,132.51,12072738 QNT *,43935079.85,0.03,9.09,-10.10
64,Neo,NEO,None,22.66,70538831 NEO *,89637388.54,0.59,6.22,-1.58
65,Huobi Token,HT,None,9.97,155918295 HT *,38108411.71,0.23,0.82,-0.67
66,Kusama,KSM,None,176.12,8470098 KSM *,33743514.03,0.93,5.31,-8.47
67,TrueUSD,TUSD,None,0.9996,1487545510 TUSD *,109856062.69,0.02,-0.05,-0.01
68,THORChain,RUNE,None,4.46,330688061 RUNE *,52435931.71,0.64,8.57,-7.28
69,Convex Finance,CVX,None,29.00,50274286 CVX *,18161326.24,1.87,10.73,3.50
70,Kadena,KDA,None,8.48,167816066 KDA,104856503.41,2.31,16.00,-5.41
71,Curve DAO Token,CRV,None,3.17,444678039 CRV *,292173568.84,1.45,9.41,-7.49
72,Chiliz,CHZ,None,0.2212,5975068035 CHZ *,156472484.73,1.06,8.20,-2.08
73,Loopring,LRC,None,0.9844,1329247433 LRC *,201182015.39,0.99,6.54,-8.93
74,Amp,AMP,None,0.03092,42227702186 AMP *,15065330.29,0.70,4.76,-1.63
75,OKB,OKB,None,21.58,60000000 OKB *,49534979.34,0.56,4.64,-8.58
