1,Bitcoin,BTC,None,60930.84,18853231 BTC,27316183881.53,0.00,-0.75,-1.01
2,Ethereum,ETH,None,4087.90,118062695 ETH,14978083637.99,0.31,-2.01,6.26
3,Binance Coin,BNB,None,476.63,166801148 BNB *,1246191888.99,0.08,-1.91,1.28
4,Cardano,ADA,None,2.12,32904527669 ADA,2188895747.74,0.16,-2.00,-1.55
5,Tether,USDT,None,1.00,69574109914 USDT *,66669467996.40,0.11,-0.06,-0.01
6,Solana,SOL,None,202.36,300960044 SOL *,3413057377.52,0.67,2.36,26.68
7,XRP,XRP,None,1.08,46946349017 XRP *,2240272601.54,0.22,-0.93,-0.84
8,Polkadot,DOT,None,42.39,987579315 DOT *,1286707564.33,-0.30,-3.78,0.74
9,Dogecoin,DOGE,None,0.277,131827955812 DOGE,5278760540.92,3.65,10.06,16.46
10,USD Coin,USDC,None,1.00,32588712506 USDC *,2877560292.59,0.09,-0.09,0.00
11,Terra,LUNA,None,41.48,401387005 LUNA *,709523190.34,-0.07,-3.94,14.63
12,Uniswap,UNI,None,25.84,611643724 UNI *,250045762.33,-0.25,-3.74,-0.35
13,Avalanche,AVAX,None,64.52,220286577 AVAX *,512814088.76,0.23,-1.44,15.05
14,SHIBA INU,SHIB,None,0.00003582,394796000000000 SHIB *,15337292521.36,-1.23,5.79,28.89
15,Chainlink,LINK,None,29.77,461009554 LINK *,1032101964.89,0.42,-5.37,12.17
16,Wrapped Bitcoin,WBTC,None,60966.90,221793 WBTC *,243888572.79,-0.01,-0.73,-0.96
17,Litecoin,LTC,None,190.91,68822508 LTC,1964457058.77,0.42,-2.75,3.91
18,Binance USD,BUSD,None,1.00,12864768287 BUSD *,5300908866.67,0.11,-0.06,-0.01
19,Bitcoin Cash,BCH,None,617.86,18881450 BCH,1008042453.23,0.21,-1.84,1.01
20,Algorand,ALGO,None,1.82,6155795738 ALGO *,265679600.08,-0.12,-4.90,2.74
21,Polygon,MATIC,None,1.57,6763681380 MATIC *,940179786.58,-0.29,-4.15,8.05
22,Stellar,XLM,None,0.3728,24131618127 XLM *,553801826.61,0.07,-1.54,-2.56
23,VeChain,VET,None,0.1327,64315576989 VET *,501242421.90,0.04,-2.47,8.59
24,Cosmos,ATOM,None,34.30,223444219 ATOM *,443779636.56,0.07,-4.13,5.80
25,Internet Computer,ICP,None,43.40,174290869 ICP *,213358144.51,-0.15,-4.56,-1.58
26,Axie Infinity,AXS,None,123.02,60907500 AXS *,354140715.64,-0.88,-2.30,-1.31
27,FTX Token,FTT,None,61.91,120252965 FTT *,189355197.59,0.40,-2.47,9.78
28,Filecoin,FIL,None,62.66,116778892 FIL,624235123.55,-0.23,-3.39,-1.20
29,Ethereum Classic,ETC,None,55.04,130437702 ETC,700531000.06,0.31,-1.62,3.72
30,TRON,TRX,None,0.09923,71659657369 TRX *,1212237561.88,0.07,-1.49,0.55
31,Fantom,FTM,None,2.71,2545006273 FTM *,807258381.69,-0.04,5.99,17.81
32,Dai,DAI,None,0.9999,6474951714 DAI *,513381214.45,0.11,-0.17,-0.02
33,THETA,THETA,None,6.45,1000000000 THETA *,257483399.57,-0.21,-1.32,8.12
34,Bitcoin BEP2,BTCB,None,61056.18,105105 BTCB *,40546736.00,0.09,-0.61,-0.92
35,Tezos,XTZ,None,6.49,864391415 XTZ *,204561202.96,0.38,-3.77,-2.14
36,Elrond,EGLD,None,283.79,19635740 EGLD *,193175119.08,-0.36,4.57,20.32
37,Hedera,HBAR,None,0.3676,14832756028 HBAR *,180787950.14,-0.19,-3.23,3.19
38,Monero,XMR,None,289.77,18014104 XMR,279386899.94,0.06,8.23,11.10
39,NEAR Protocol,NEAR,None,9.62,525460826 NEAR *,279504347.39,1.25,3.23,23.52
40,Crypto.com Coin,CRO,None,0.1922,25263013692 CRO *,36978782.58,0.02,-0.98,1.77
41,PancakeSwap,CAKE,None,19.52,235259933 CAKE *,203086548.87,-0.19,-1.86,0.18
42,EOS,EOS,None,4.76,961530269 EOS *,1399420544.64,0.31,0.20,7.83
43,The Graph,GRT,None,0.9419,4715735200 GRT *,261338314.43,0.06,6.13,21.26
44,Aave,AAVE,None,308.27,13223198 AAVE *,191687525.63,-0.08,-4.93,1.19
45,Flow,FLOW,None,13.17,306893775 FLOW *,135531932.14,-0.13,-1.71,-16.01
46,Klaytn,KLAY,None,1.58,2515832363 KLAY *,94795095.31,0.37,-2.64,-3.16
47,IOTA,MIOTA,None,1.31,2779530283 MIOTA *,60022144.96,0.20,-1.86,4.32
48,eCash,XEC,None,0.0001924,18877998423313 XEC *,90825272.34,0.86,1.38,-4.74
49,Quant,QNT,None,290.64,12072738 QNT *,56653579.38,-0.56,-2.18,-3.53
50,Kusama,KSM,None,399.98,8470098 KSM *,183168426.21,0.30,4.62,13.93
51,Bitcoin SV,BSV,None,172.54,18878402 BSV,236535097.84,-0.20,-0.03,2.02
52,Harmony,ONE,None,0.2912,10685591315 ONE *,726957786.20,0.32,7.96,27.41
53,UNUS SED LEO,LEO,None,3.26,953954130 LEO *,2646504.06,-0.31,1.26,13.32
54,Neo,NEO,None,43.86,70538831 NEO *,209685544.34,0.35,-2.03,1.43
55,Waves,WAVES,None,28.07,106515760 WAVES *,83618480.15,-0.66,-0.98,-2.78
56,THORChain,RUNE,None,12.39,225410215 RUNE *,169131321.39,-0.47,13.65,59.72
57,Stacks,STX,None,2.22,1280488406 STX *,211073382.76,-1.07,-0.60,1.09
58,TerraUSD,UST,None,1.00,2745477801 UST *,66346206.94,-0.08,-0.19,0.01
59,Maker,MKR,None,2440.21,991328 MKR *,99796302.37,0.15,-3.46,-4.34
60,BitTorrent,BTT,None,0.003607,659952625000 BTT *,467775656.33,0.41,-1.95,0.05
61,Zcash,ZEC,None,173.74,12937244 ZEC,679323790.20,-1.54,0.06,26.32
62,Celo,CELO,None,6.68,326913145 CELO *,70591553.52,0.37,2.56,8.63
63,Helium,HNT,None,20.94,100626998 HNT,13794485.63,-0.66,-1.93,-3.63
64,Dash,DASH,None,202.89,10394436 DASH,467595452.15,-0.36,2.57,8.92
65,Amp,AMP,None,0.04736,42227702186 AMP *,23322108.27,-0.49,-2.65,-2.59
66,OMG Network,OMG,None,14.35,140245398 OMG *,596689772.45,0.10,0.78,4.04
67,Chiliz,CHZ,None,0.3173,5941076911 CHZ *,131543542.88,0.20,-3.40,1.76
68,Compound,COMP,None,308.69,6018895 COMP *,131169058.31,0.29,-1.05,-0.76
69,Arweave,AR,None,51.46,33394701 AR *,25067323.06,-0.35,-2.62,-0.10
70,Huobi Token,HT,None,10.22,161829295 HT *,108506894.32,-0.21,1.64,36.20
71,Decred,DCR,None,122.53,13432965 DCR,11624173.63,-0.15,-6.68,4.63
72,Holo,HOT,None,0.00928,172895870443 HOT *,103243258.52,-0.15,-3.39,-0.50
73,Theta Fuel,TFUEL,None,0.2941,5301214400 TFUEL *,25703183.30,0.45,-1.95,4.25
74,OKB,OKB,None,25.84,60000000 OKB *,717748365.84,-1.01,-5.69,61.26
75,NEM,XEM,None,0.1712,8999999999 XEM *,57102116.03,0.02,-2.38,2.55
76,Nexo,NEXO,None,2.69,560000011 NEXO *,13990606.46,0.04,-1.64,58.42
