80,Bitcoin Gold,BTG,None,73.23,17513924 BTG,307999396.07,-1.14,-0.38,14.64
81,OKB,OKB,None,21.35,60000000 OKB *,367160285.38,-0.67,-4.79,-5.33
82,Zilliqa,ZIL,None,0.1069,11636222344 ZIL,109244447.20,-1.90,-1.05,-4.33
83,Basic Attention Token,BAT,None,0.7799,1489832620 BAT *,268275497.57,-2.00,-0.25,0.07
84,Telcoin,TEL,None,0.02161,54177110195 TEL *,27114737.36,-1.54,2.87,8.01
85,Audius,AUDIO,None,2.87,400244277 AUDIO *,110254065.73,-1.76,-9.12,80.50
86,Harmony,ONE,None,0.1087,10443305844 ONE *,73627145.78,-1.88,-1.78,10.82
87,DigiByte,DGB,None,0.07456,14599785067 DGB,63805344.10,-2.71,7.72,8.08
88,Nexo,NEXO,None,1.89,560000011 NEXO *,9792303.58,-0.97,-2.10,-5.51
89,Bancor,BNT,None,4.26,233805314 BNT *,55962748.30,-0.95,-0.88,0.34
90,Voyager Token,VGX,None,4.45,222295208 VGX *,99768.85,-1.32,-4.89,7.95
91,KuCoin Token,KCS,None,11.84,80118638 KCS *,12832980.36,-1.61,-4.00,1.72
92,Paxos Standard,PAX,None,0.9998,945184832 PAX *,113555445.59,0.03,-0.07,-0.02
93,Arweave,AR,None,28.24,33394701 AR *,36711347.47,-3.90,-9.24,80.77
94,Revain,REV,None,0.01108,85061485690 REV *,2564989.67,-0.17,-4.41,15.70
95,Ontology,ONT,None,1.07,875249524 ONT *,131511366.59,-0.71,-1.94,-1.70
96,UMA,UMA,None,14.68,62505134 UMA *,127630711.35,1.59,15.17,22.61
97,SwissBorg,CHSB,None,0.9173,1000000000 CHSB *,3899498.75,-0.93,-2.91,20.34
98,0x,ZRX,None,1.07,845341602 ZRX *,98194378.48,-1.56,0.81,-0.22
99,ICON,ICX,None,1.41,648797953 ICX *,110782541.52,-1.29,-2.42,12.48
100,Siacoin,SC,None,0.01858,48615562992 SC,53251100.83,-1.43,-2.32,-4.51
101,Curve DAO Token,CRV,None,2.22,399175170 CRV *,255341918.18,-0.18,-2.10,-1.73
102,Horizen,ZEN,None,76.96,11434638 ZEN,52752791.85,1.52,2.06,6.82
103,Celo,CELO,None,3.08,286702568 CELO *,28179287.37,-0.67,-2.69,-0.84
104,OMG Network,OMG,None,6.14,140245398 OMG *,407434109.43,-1.72,-0.11,8.83
105,Mdex,MDX,None,1.34,639504214 MDX *,37566741.01,-0.35,-1.33,-5.10
106,Nano,NANO,None,6.14,133248297 NANO *,21908466.39,-1.37,-4.23,-4.68
107,Perpetual Protocol,PERP,None,18.27,44450442 PERP *,63102563.48,1.64,-3.03,23.64
108,Ankr,ANKR,None,0.09986,7662899378 ANKR *,45540922.70,-1.04,-2.71,-3.06
109,IoTeX,IOTX,None,0.07936,9540779324 IOTX *,94237324.91,-1.38,-4.06,-13.49
110,Swipe,SXP,None,3.76,187368789 SXP *,147050120.68,-0.98,1.15,8.06
111,renBTC,RENBTC,None,49001.45,13839 RENBTC *,19831896.41,-0.68,-0.34,4.10
112,Dent,DENT,None,0.006666,99007791203 DENT *,93255574.46,-1.54,-5.06,-18.65
113,Reserve Rights,RSR,None,0.04761,13159999000 RSR *,78162989.96,-1.67,-5.81,14.32
114,Lisk,LSK,None,4.90,128901463 LSK *,76493644.27,-0.93,-4.22,12.26
115,Mina,MINA,None,3.13,198931927 MINA *,56658573.98,0.59,-3.19,4.61
116,Kava.io,KAVA,None,7.51,81443180 KAVA *,358508091.17,-2.75,6.52,24.18
117,1inch,1INCH,None,3.36,180362122 1INCH *,382959467.07,-1.88,-2.50,9.95
118,Ren,REN,None,0.6053,997763051 REN *,50529046.99,-1.40,-5.97,15.70
119,Ocean Protocol,OCEAN,None,0.9662,613099141 OCEAN *,173236339.97,-0.04,1.94,35.36
120,The Sandbox,SAND,None,0.661,885439937 SAND *,549760068.83,-2.64,7.82,3.88
121,IOST,IOST,None,0.03517,16454275775 IOST *,152198376.12,-0.43,7.38,8.34
122,Verge,XVG,None,0.03189,16475078042 XVG,58744313.43,-0.69,-5.63,-9.02
123,Bitcoin Diamond,BCD,None,2.81,186492898 BCD,19222351.90,-1.47,-4.17,5.53
124,VeThor Token,VTHO,None,0.013,39076101747 VTHO *,39506779.13,-1.36,-5.22,5.38
125,WINkLink,WIN,None,0.0006583,766299999999 WIN *,83419312.82,-1.58,-5.12,-12.30
126,HUSD,HUSD,None,1.00,481943673 HUSD *,402369161.99,0.04,-0.03,0.01
127,WazirX,WRX,None,1.50,317591918 WRX *,47098527.40,-1.07,-0.65,-0.35
128,Neutrino USD,USDN,None,0.9936,470232628 USDN *,6718650.65,-0.65,-0.62,-0.74
129,Ergo,ERG,None,14.76,32012428 ERG,9082412.84,1.67,12.99,21.12
130,Livepeer,LPT,None,22.23,21164655 LPT *,18396183.67,-1.54,1.82,11.94
131,Loopring,LRC,None,0.3517,1318812504 LRC *,72176110.98,-1.42,-0.40,7.35
132,Energy Web Token,EWT,None,15.32,30062138 EWT *,9067818.60,-0.55,17.07,55.29
133,BakeryToken,BAKE,None,2.61,175342581 BAKE *,140310695.53,-0.87,-1.09,-2.96
134,Numeraire,NMR,None,42.85,10198185 NMR *,35428005.39,-0.63,-0.22,2.89
135,Golem,GLM,None,0.4355,1000000000 GLM *,10567578.34,-0.05,0.40,-0.12
136,Storj,STORJ,None,1.34,319628685 STORJ *,52523611.36,-1.16,2.67,-0.58
137,Fetch.ai,FET,None,0.5661,746113681 FET *,35672110.01,-0.74,0.49,12.73
138,Injective Protocol,INJ,None,12.94,32655553 INJ *,107336468.50,0.49,20.35,37.04
139,MediBloc,MED,None,0.07704,5382401140 MED *,21616723.97,-0.33,-0.12,-9.16
140,Fei Protocol,FEI,None,0.9967,416090667 FEI *,13920535.37,-0.20,-0.24,-0.38
141,Nervos Network,CKB,None,0.01467,27526480528 CKB *,14999927.29,0.03,-2.17,-0.56
142,Alpha Finance Lab,ALPHA,None,0.982,406330126 ALPHA *,49057904.47,-1.61,-4.77,-0.58
143,SKALE Network,SKL,None,0.3261,1213100288 SKL *,40713050.62,-1.51,-2.37,-4.98
144,Constellation,DAG,None,0.3125,1266911931 DAG *,4900175.66,-0.89,4.77,20.07
145,MyNeighborAlice,ALICE,None,17.07,23000000 ALICE *,741502489.66,-2.55,30.87,31.46
146,FUNToken,FUN,None,0.03562,10799873621 FUN *,54282354.89,-3.59,19.40,53.60
147,Origin Protocol,OGN,None,1.09,349352056 OGN *,71468074.62,-1.65,2.08,-0.15
148,Serum,SRM,None,7.66,50000000 SRM *,347297968.61,-1.20,-3.01,46.20
149,Venus,XVS,None,35.05,10679098 XVS *,35906192.19,-1.00,-3.53,-7.56
150,Wootrade,WOO,None,0.765,488335728 WOO *,49026271.53,-0.46,-6.58,-10.51
151,Unibright,UBT,None,2.42,149999999 UBT *,3763178.15,-0.84,-2.67,17.83
152,iExec RLC,RLC,None,4.49,80070793 RLC *,33169626.49,-1.79,-2.77,8.39
153,GateToken,GT,None,4.55,76159809 GT *,4624964.41,-0.34,-2.06,-3.03
154,Status,SNT,None,0.09876,3470483788 SNT *,23331785.90,-0.72,-1.01,-4.85
155,Prometeus,PROM,None,19.95,16450000 PROM *,10515267.04,-0.90,-5.38,-5.79
156,ASD,BTMX,None,0.44,743385577 BTMX *,4006062.76,-0.10,-1.61,-3.80
157,PAX Gold,PAXG,None,1787.72,180935 PAXG *,8599703.14,0.12,0.11,0.59
158,WAX,WAXP,None,0.1863,1707313322 WAXP *,15469072.04,0.48,2.94,-0.59
159,Augur,REP,None,28.46,11000000 REP *,71097387.70,-0.65,1.11,0.08
160,Band Protocol,BAND,None,8.87,35191821 BAND *,98074958.99,-2.24,4.04,7.55
161,Cartesi,CTSI,None,0.7755,397266515 CTSI *,34968671.74,-1.06,-1.97,9.77
162,Gnosis,GNO,None,203.94,1504587 GNO *,4758571.43,-0.56,-4.99,-2.83
163,StormX,STMX,None,0.02996,10000000000 STMX *,39764532.47,-0.79,-0.03,-0.75
164,Stratis,STRAX,None,2.22,134553716 STRAX *,34542125.48,-2.06,0.49,-3.62
165,Reef,REEF,None,0.02225,13178667338 REEF *,76833232.35,-1.87,-0.60,-0.12
166,NKN,NKN,None,0.4049,700000000 NKN,31177876.84,-1.28,-1.79,-1.74
167,Request,REQ,None,0.2796,999881816 REQ *,45557618.56,-1.51,-3.04,3.95
168,Bitcoin Standard Hashrate Token,BTCST,None,24.03,11417111 BTCST *,10290222.28,-0.95,-2.82,-0.62
169,MaidSafeCoin,MAID,None,0.5998,452552412 MAID *,405536.40,-0.24,-2.25,4.66
170,Orchid,OXT,None,0.3916,690690084 OXT *,43446963.58,-0.75,-0.98,-0.39
171,TomoChain,TOMO,None,3.21,83901563 TOMO *,16686162.25,-1.43,-2.05,8.63
172,Ardor,ARDR,None,0.2704,998999495 ARDR *,19593865.32,-0.87,-0.97,-3.64
173,Conflux Network,CFX,None,0.3082,869511329 CFX,14110353.92,-1.23,-8.05,-4.94
174,Celer Network,CELR,None,0.04604,5748480630 CELR *,47894645.82,-1.70,-0.49,-9.88
175,Kin,KIN,None,0.000172,1518114145968 KIN *,6954251.52,-3.51,-8.00,52.93
176,Ontology Gas,ONG,None,0.9168,284914820 ONG *,19641212.42,1.03,0.87,-1.59
177,SingularityNET,AGIX,None,0.2897,867132939 AGIX *,5759999.35,-0.85,-3.06,-0.34
178,COTI,COTI,None,0.2837,868672118 COTI *,76381703.95,-2.53,-3.64,29.06
179,Badger DAO,BADGER,None,24.39,10074729 BADGER *,16386668.74,-1.01,-6.57,-11.73
180,DODO,DODO,None,2.07,110551965 DODO *,132549261.82,-1.90,-0.94,25.08
181,Smooth Love Potion,SLP,None,0.1589,1430282747 SLP *,119610024.40,-0.71,-5.08,-11.65
182,Phala Network,PHA,None,0.8439,268134380 PHA *,37589089.02,1.87,5.23,-5.02
183,Civic,CVC,None,0.3374,670000000 CVC *,60412710.27,-0.67,1.40,-0.25
184,Steem,STEEM,None,0.5706,387315373 STEEM *,13844191.41,-0.35,1.25,-4.26
185,Orbs,ORBS,None,0.09852,2229950518 ORBS *,7716740.80,-0.03,-0.07,-1.25
186,MVL,MVL,None,0.01651,13130221632 MVL *,10439573.13,-0.51,-1.02,-6.85
187,Aragon,ANT,None,5.41,39609523 ANT *,27375079.41,0.58,5.15,4.67
188,Ultra,UOS,None,0.7404,282786730 UOS *,2212758.54,-0.73,-5.64,-1.75
189,Hive,HIVE,None,0.5048,410631647 HIVE *,21291999.67,-0.66,-2.02,3.94
190,Balancer,BAL,None,29.06,6943831 BAL *,100856688.26,-1.84,-2.28,9.18
191,NuCypher,NU,None,0.3021,672000000 NU *,35783622.32,-1.44,-3.38,4.68
192,Utrust,UTK,None,0.4521,450000000 UTK *,13150908.59,-0.94,-5.51,-11.70
193,Gemini Dollar,GUSD,None,0.997,201658584 GUSD *,11553959.57,-0.24,-0.83,-0.53
194,Polymath,POLY,None,0.3222,621061481 POLY *,15527950.32,-0.99,-0.38,4.27
195,BORA,BORA,None,0.234,853244247 BORA *,80151339.91,0.37,1.84,3.80
196,Metal,MTL,None,2.92,65588845 MTL *,35294103.53,-0.56,-1.79,-5.60
197,RSK Infrastructure Framework,RIF,None,0.2441,764340008 RIF *,4895448.44,-1.00,-0.07,3.87
198,BitShares,BTS,None,0.05949,2994430000 BTS *,16615185.25,-1.11,0.25,3.04
199,Uquid Coin,UQC,None,17.71,10000000 UQC *,3946169.02,-0.76,-1.71,-8.63
200,Strike,STRK,None,59.36,2961389 STRK *,116391403.25,-1.35,3.91,6.47
201,HEX,HEX,None,0.1875,173411074413 HEX *,50405074.64,-0.52,7.11,20.98
202,Wrapped BNB,WBNB,None,450.50,7213081 WBNB *,1392413796.49,-0.50,-0.22,9.82
203,stETH (Lido),STETH,None,3183.95,923947 STETH *,210068440.87,-1.36,-2.80,-2.70
204,Huobi BTC,HBTC,None,48929.70,39906 HBTC *,7150957.16,-0.84,-1.15,3.64
205,Counos X,CCXX,None,102.28,17840987 CCXX,3662797.02,0.32,-0.11,-0.41
206,Creditcoin,CTC,None,3.08,564970555 CTC *,9767510.90,0.53,-0.62,0.26
207,Bitcoin Cash ABC,BCHA,None,84.41,18572921 BCHA *,989818735.84,-1.63,2.65,52.52
208,eCash,XEC,None,0.00008317,18818379673313 XEC *,155470855.47,-0.08,1.42,64.55
209,The Transfer Token,TTT,None,12.88,104764195 TTT *,509277.93,-0.52,-1.67,0.39
210,Egoras,EGR,None,0.02013,65160356358 EGR *,1305684.66,-0.33,2.37,1.81
211,SafeMoon,SAFEMOON,None,0.000002004,585536366402812 SAFEMOON *,22638253.27,-0.98,-10.48,-7.18
212,INO COIN,INO,None,6.05,180003180 INO *,281706.78,-1.10,-5.36,-10.57
213,DeFiChain,DFI,None,2.92,300511840 DFI *,1951249.01,-0.62,-1.24,0.22
214,Symbol,XYM,None,0.1542,5479089851 XYM *,2239687.67,-0.24,-0.76,-10.48
215,NXM,NXM,None,123.39,6619952 NXM *,1342.45,-0.84,-1.84,-1.07
216,Pirate Chain,ARRR,None,4.23,185844525 ARRR,1163939.33,-1.10,-6.91,0.23
217,Venus BNB,vBNB,None,9.22,84327095 vBNB *,None,-1.05,-1.28,9.96
218,WhiteCoin,XWC,None,1.05,737367509 XWC *,26163989.98,-0.79,-0.89,8.67
219,yOUcash,YOUC,None,0.09869,6636709142 YOUC *,45399.78,0.02,-28.49,-43.49
220,Liquity USD,LUSD,None,1.01,719446095 LUSD *,2184686.17,-0.12,-0.86,-0.95
221,Orbit Chain,ORC,None,1.10,545688796 ORC *,22685747.86,-0.38,-1.98,-9.10
222,Yield Guild Games,YGG,None,7.72,70225934 YGG *,42015385.66,-3.41,-5.29,13.46
223,Coin98,C98,None,2.78,185000000 C98 *,907739703.87,-3.72,5.62,57.74
224,Zelwin,ZLW,None,6.83,72251543 ZLW *,281950.73,0.60,-1.69,0.72
240,Frax,FRAX,None,1.01,300117631 FRAX *,6260827.38,-0.10,-0.19,0.02
241,Dawn Protocol,DAWN,None,4.10,70882084 DAWN *,162291540.80,-2.03,4.32,3.87
242,Bytecoin,BCN,None,0.001581,184066828814 BCN,74819.52,0.10,4.78,-15.33
243,sUSD,SUSD,None,1.00,288747857 SUSD *,10746470.15,0.00,-0.18,-0.12
244,Orion Protocol,ORN,None,9.35,29985000 ORN *,12339542.18,0.54,-2.08,4.43
245,Alien Worlds,TLM,None,0.2914,914030370 TLM *,257978024.15,-1.75,4.91,0.61
246,Akash Network,AKT,None,3.48,74981109 AKT *,2679190.80,0.57,10.91,30.15
247,KOK,KOK,None,2.32,107333422 KOK *,3147651.10,-0.34,0.62,10.34
248,Keep Network,KEEP,None,0.433,575016566 KEEP *,37725874.38,1.05,11.16,10.34
249,Linear,LINA,None,0.06134,4000229567 LINA *,45596111.64,-1.72,-2.84,15.22
250,Toko Token,TKO,None,2.25,108500000 TKO *,39725957.71,0.07,-2.83,11.36
251,Ellipsis,EPS,None,0.7915,301458081 EPS *,55576317.45,-1.21,1.81,10.15
252,QuickSwap,QUICK,None,691.35,327100 QUICK *,33187729.46,-1.58,-7.15,-9.86
253,Ethernity Chain,ERN,None,19.34,11277110 ERN *,50876197.93,-0.89,-12.17,39.72
254,Soda Coin,SOC,None,0.1205,1753526984 SOC *,8621251.35,-0.91,-7.34,1.34
255,Trust Wallet Token,TWT,None,0.8381,250926200 TWT *,63301305.31,-1.64,3.62,35.69
256,Render Token,RNDR,None,1.32,157148657 RNDR *,4251340.74,0.14,0.19,48.74
257,Venus BTC,vBTC,None,985.39,205836 vBTC *,None,-0.94,-0.56,3.97
258,ApeSwap Finance,BANANA,None,4.13,48732468 BANANA *,15768518.22,1.15,7.46,30.66
259,Clover Finance,CLV,None,1.56,128777778 CLV *,38204878.45,-0.53,-3.64,2.85
260,Alpaca Finance,ALPACA,None,1.41,141603872 ALPACA *,65397054.40,-0.54,-2.22,29.74
261,Sapphire,SAPP,None,0.3662,537572916 SAPP *,128776.38,-0.87,-1.65,1.58
262,Sologenic,SOLO,None,0.9759,200001808 SOLO *,728566.16,0.72,-4.59,-7.90
263,Rocket Pool,RPL,None,18.89,10279742 RPL *,1803381.36,-0.98,3.15,7.39
264,Doctors Coin,DRS,None,0.8343,229741603 DRS *,5322847.19,-1.39,-4.06,-7.14
265,KLAYswap Protocol,KSP,None,24.02,7784449 KSP *,24827125.51,-0.74,-2.79,-24.47
266,PlayDapp,PLA,None,1.00,181976702 PLA *,221362367.66,-1.25,2.55,2.81
267,dKargo,DKA,None,0.1795,1017709366 DKA *,107186457.81,-0.48,7.62,4.88
253,Ethernity Chain,ERN,None,19.34,11277110 ERN *,50876197.93,-0.89,-12.17,39.72
254,Soda Coin,SOC,None,0.1205,1753526984 SOC *,8621251.35,-0.91,-7.34,1.34
255,Trust Wallet Token,TWT,None,0.8381,250926200 TWT *,63301305.31,-1.64,3.62,35.69
256,Render Token,RNDR,None,1.32,157148657 RNDR *,4251340.74,0.14,0.19,48.74
257,Venus BTC,vBTC,None,985.39,205836 vBTC *,None,-0.94,-0.56,3.97
258,ApeSwap Finance,BANANA,None,4.13,48732468 BANANA *,15768518.22,1.15,7.46,30.66
259,Clover Finance,CLV,None,1.56,128777778 CLV *,38204878.45,-0.53,-3.64,2.85
260,Alpaca Finance,ALPACA,None,1.41,141603872 ALPACA *,65397054.40,-0.54,-2.22,29.74
261,Sapphire,SAPP,None,0.3662,537572916 SAPP *,128776.38,-0.87,-1.65,1.58
262,Sologenic,SOLO,None,0.9759,200001808 SOLO *,728566.16,0.72,-4.59,-7.90
263,Rocket Pool,RPL,None,18.89,10279742 RPL *,1803381.36,-0.98,3.15,7.39
264,Doctors Coin,DRS,None,0.8343,229741603 DRS *,5322847.19,-1.39,-4.06,-7.14
265,KLAYswap Protocol,KSP,None,24.02,7784449 KSP *,24827125.51,-0.74,-2.79,-24.47
266,PlayDapp,PLA,None,1.00,181976702 PLA *,221362367.66,-1.25,2.55,2.81
267,dKargo,DKA,None,0.1795,1017709366 DKA *,107186457.81,-0.48,7.62,4.88
283,aelf,ELF,None,0.3003,544480200 ELF *,20257230.63,0.03,2.31,5.24
284,DFI.Money,YFII,None,4141.76,38596 YFII *,37813124.51,-0.83,-1.91,1.34
285,Travala.com,AVA,None,3.16,50948587 AVA *,5262554.86,0.00,-1.77,17.78
286,Venus XVS,vXVS,None,0.7033,224433925 vXVS *,None,-0.88,-3.61,-7.37
287,Terra Virtua Kolect,TVK,None,0.2952,537071992 TVK *,38714309.47,-2.28,5.74,0.81
288,JUST,JST,None,0.06946,2260326706 JST *,110851659.77,-0.90,-2.23,-3.77
289,MCO,MCO,None,9.75,15793831 MCO *,851933.81,-0.06,-1.18,-6.23
290,Metadium,META,None,0.1236,1245430304 META *,12689576.91,-1.33,-1.37,-8.06
291,KardiaChain,KAI,None,0.05631,2719300000 KAI *,1086178.29,-0.18,-1.41,-7.58
292,SafePal,SFP,None,1.40,108166667 SFP *,29856444.55,-1.15,-2.74,12.42
293,Klever,KLV,None,0.04487,3397615776 KLV *,1465776.04,-0.45,-2.36,-5.26
294,DigitalBits,XDB,None,0.1959,776266813 XDB *,1350844.62,0.17,-0.05,-0.58
295,Casper,CSPR,None,0.1192,1276736377 CSPR *,55460098.41,-1.20,-3.63,1.03
296,Lido DAO Token,LDO,None,6.16,24539273 LDO *,218227433.84,0.18,-4.96,23.15
297,MATH,MATH,None,1.32,114356164 MATH *,2225169.34,0.09,2.77,9.66
298,Syscoin,SYS,None,0.2457,617696110 SYS,12241587.21,-1.90,-6.41,-0.55
299,Oasis Network,ROSE,None,0.09929,1500000000 ROSE *,23211422.15,-1.73,-0.26,2.11
300,Verasity,VRA,None,0.03566,4138798483 VRA *,74917339.44,-2.21,23.45,92.84
301,ZB Token,ZB,None,0.319,463288810 ZB *,3922242.24,-0.18,-0.84,-5.69
302,Harvest Finance,FARM,None,253.62,611682 FARM *,24512317.07,-2.88,-2.33,-7.37
303,Convex Finance,CVX,None,7.51,19519242 CVX *,8942564.29,-0.40,-5.06,19.84
304,Komodo,KMD,None,1.14,127386273 KMD,4534884.77,-0.07,-3.17,-10.02
