1,Bitcoin,BTC,None,42375.63,18933375 BTC,22417209226.95,-0.19,0.30,-0.84
2,Ethereum,ETH,None,3164.03,119215956 ETH,13024154091.02,-0.43,-1.50,-2.29
3,Tether,USDT,None,1.00,78304569301 USDT *,52799723206.83,-0.02,0.01,0.01
4,BNB,BNB,None,472.01,165116761 BNB *,2106859288.83,-0.17,-0.78,1.83
5,Cardano,ADA,None,1.47,33526547065 ADA,4287066351.08,-2.03,-8.07,23.66
6,USD Coin,USDC,None,1.00,45732515760 USDC *,3223501721.72,-0.03,0.04,-0.01
7,Solana,SOL,None,141.59,314152062 SOL *,1449435941.77,0.51,1.19,1.00
8,XRP,XRP,None,0.7526,47663117635 XRP *,1510069237.48,-0.58,-1.33,-2.33
9,Terra,LUNA,None,80.57,357956069 LUNA *,2126201591.90,-0.45,4.39,9.37
10,Polkadot,DOT,None,25.17,987579315 DOT *,1349151568.30,-0.23,-2.17,-1.47
11,Dogecoin,DOGE,None,0.1655,132670764300 DOGE,979693367.86,-0.49,-3.31,7.88
12,Avalanche,AVAX,None,86.01,244352655 AVAX *,519434644.11,-0.36,-0.85,-3.90
13,Polygon,MATIC,None,2.13,7312892503 MATIC *,1475708072.73,-1.27,-4.21,-9.69
14,Shiba Inu,SHIB,None,0.00002813,549063278876302 SHIB *,817784966.04,-0.67,-2.38,1.58
15,Binance USD,BUSD,None,0.9994,14293945843 BUSD *,3907773169.57,-0.14,-0.22,-0.01
16,Wrapped Bitcoin,WBTC,None,42323.56,266881 WBTC *,220252603.32,0.03,0.36,-0.99
17,Crypto.com Coin,CRO,None,0.4449,25263013692 CRO *,157501374.65,0.02,0.05,-3.04
18,NEAR Protocol,NEAR,None,17.71,615911756 NEAR *,912723778.38,-1.11,-0.23,-2.04
19,Chainlink,LINK,None,23.00,467009550 LINK *,992141255.87,-0.84,-3.51,-13.81
20,TerraUSD,UST,None,0.9983,10746881446 UST *,299162664.05,-0.04,-0.24,0.01
21,Uniswap,UNI,None,16.02,627299966 UNI *,362393694.81,-0.85,-3.79,0.37
22,Litecoin,LTC,None,141.89,69444157 LTC,1278790663.76,-0.73,-6.45,7.86
23,Dai,DAI,None,0.9997,9695538245 DAI *,512219720.14,-0.06,-0.01,-0.06
24,Cosmos,ATOM,None,38.31,226226028 ATOM *,1402105544.62,-1.16,-2.28,-1.09
25,Algorand,ALGO,None,1.32,6479272112 ALGO *,310548664.34,-0.58,-2.18,-8.82
26,Fantom,FTM,None,2.95,2545006273 FTM *,1647890686.43,-1.24,0.67,14.39
27,Bitcoin Cash,BCH,None,382.05,18959138 BCH,4921110718.63,-0.42,0.25,3.30
28,TRON,TRX,None,0.06849,101823739161 TRX *,1136342399.38,-0.64,-3.26,5.47
29,Stellar,XLM,None,0.2544,24776321784 XLM *,357600887.65,-0.42,-0.71,-3.16
30,FTX Token,FTT,None,44.96,138569138 FTT *,210222569.81,0.25,1.27,13.16
31,Internet Computer,ICP,None,29.48,198614966 ICP *,312305268.63,-0.21,-0.54,-14.10
32,Decentraland,MANA,None,2.86,1824515535 MANA *,362201530.14,-0.17,-1.61,-2.44
33,Hedera,HBAR,None,0.2662,18092792421 HBAR *,75225967.41,-0.76,-1.47,-3.10
34,VeChain,VET,None,0.07423,64315576989 VET *,217253678.62,-1.05,-1.40,-3.24
35,Axie Infinity,AXS,None,73.90,60907500 AXS *,270687215.83,-0.71,-3.55,1.86
36,Bitcoin BEP2,BTCB,None,42345.36,105104 BTCB *,41469362.25,-0.21,0.46,-1.03
37,Ethereum Classic,ETC,None,32.71,132374248 ETC,797662732.01,-0.41,5.44,10.43
38,Filecoin,FIL,None,28.52,150506828 FIL,315050910.60,-0.45,-1.73,-1.29
39,Theta Network,THETA,None,4.22,1000000000 THETA *,324885686.03,-0.27,6.60,3.20
40,The Sandbox,SAND,None,4.47,921073319 SAND *,588967251.69,-0.66,-2.92,-5.51
41,Monero,XMR,None,204.46,18065016 XMR,173747300.06,-0.12,-4.97,5.94
42,Harmony,ONE,None,0.3179,11591810758 ONE *,380431595.67,-1.48,0.07,5.09
43,Elrond,EGLD,None,179.21,20207456 EGLD *,148806974.42,-0.70,-4.30,-12.75
44,Tezos,XTZ,None,4.11,874740310 XTZ *,144156561.20,-1.36,1.14,-1.48
45,Klaytn,KLAY,None,1.38,2602803677 KLAY *,48958993.13,-0.17,-1.58,2.19
46,UNUS SED LEO,LEO,None,3.68,953954130 LEO *,4346190.88,0.05,-2.46,-1.52
47,Helium,HNT,None,30.79,108594144 HNT,33043470.49,-1.47,-6.66,-7.00
48,Aave,AAVE,None,232.47,13482395 AAVE *,546952885.98,-0.72,2.44,9.02
49,IOTA,MIOTA,None,1.10,2779530283 MIOTA *,67646525.32,-0.67,-5.23,-3.38
50,Stacks,STX,None,2.35,1293798111 STX *,439812866.68,0.58,12.88,11.91
51,PancakeSwap,CAKE,None,10.93,259683121 CAKE *,204344469.06,-0.45,-3.03,0.29
52,EOS,EOS,None,2.83,978160990 EOS *,408227822.88,-0.58,-0.06,2.25
53,BitTorrent,BTT,None,0.002761,990000000000 BTT *,11472512.77,-0.02,6.84,9.98
54,The Graph,GRT,None,0.5318,4715735200 GRT *,116480395.00,-0.42,-3.00,-6.39
55,Flow,FLOW,None,6.99,318082398 FLOW *,116846216.12,-0.37,-4.83,-8.40
56,Kusama,KSM,None,253.42,8470098 KSM *,56098507.06,-0.75,-2.20,-2.73
57,Gala,GALA,None,0.3001,6977205436 GALA *,524249444.53,-0.43,-1.44,-6.38
58,Bitcoin SV,BSV,None,108.52,18955258 BSV,112482209.93,-0.25,-1.41,-1.09
59,Curve DAO Token,CRV,None,4.56,449211330 CRV *,461906026.17,-1.55,-4.47,-1.08
60,Maker,MKR,None,2065.15,984644 MKR *,68211996.60,-0.61,-1.64,-0.42
61,Enjin Coin,ENJ,None,2.28,847535706 ENJ *,151696432.30,-0.51,-2.01,-1.60
62,THORChain,RUNE,None,5.81,330688061 RUNE *,51513132.10,-0.39,-1.26,-5.72
63,eCash,XEC,None,0.00009553,18955017173313 XEC *,23393027.51,-0.15,-4.67,2.41
64,Neo,NEO,None,25.44,70538831 NEO *,179733141.63,-0.43,6.03,6.84
65,Zcash,ZEC,None,131.85,13553125 ZEC,283184242.16,-0.45,-5.16,-6.78
66,Quant,QNT,None,145.79,12072738 QNT *,56426686.32,-1.69,-8.75,-13.93
67,Celo,CELO,None,4.43,387111233 CELO *,78385587.81,-0.23,-2.49,-1.97
68,Oasis Network,ROSE,None,0.4822,3493014306 ROSE *,376723332.65,-1.75,-3.27,7.92
69,Amp,AMP,None,0.03875,42227702186 AMP *,20817572.90,0.24,-3.63,-7.48
70,KuCoin Token,KCS,None,20.38,80118638 KCS *,13879460.92,-0.42,-2.28,5.25
71,Huobi Token,HT,None,9.86,156741729 HT *,65935329.38,-0.44,0.62,4.93
72,Chiliz,CHZ,None,0.2589,5955069766 CHZ *,172643898.22,-0.80,0.84,-1.41
73,Loopring,LRC,None,1.16,1329247433 LRC *,320996452.82,-0.49,-5.62,-22.25
74,OKB,OKB,None,25.42,60000000 OKB *,140407274.06,-0.40,-3.34,2.33
75,Basic Attention Token,BAT,None,1.01,1494643334 BAT *,103607458.40,-0.38,-1.03,-4.84
76,Arweave,AR,None,44.28,33394701 AR *,30393087.43,-1.87,-6.79,-8.20
77,Waves,WAVES,None,13.63,107260150 WAVES *,84977572.08,-0.38,-0.97,-3.29
78,TrueUSD,TUSD,None,0.9998,1445634535 TUSD *,98141594.47,0.00,0.07,-0.02
79,Secret,SCRT,None,9.53,149815729 SCRT *,48588780.11,-0.68,7.77,58.44
80,Dash,DASH,None,130.86,10534469 DASH,197323019.93,-0.70,-3.66,-7.83
81,Kadena,KDA,None,7.90,167257413 KDA,38038229.55,-0.90,-4.59,-14.68
82,Nexo,NEXO,None,2.29,560000011 NEXO *,10853266.82,-0.41,1.31,5.49
83,Mina,MINA,None,3.46,352958827 MINA *,68021289.13,-0.83,1.59,0.35
84,yearn.finance,YFI,None,32604.83,36638 YFI *,265399197.02,-1.02,3.16,-0.49
85,Compound,COMP,None,180.03,6335820 COMP *,64996745.27,0.69,-0.81,-5.07
86,IoTeX,IOTX,None,0.1162,9540779324 IOTX *,76740263.58,0.39,7.45,13.90
87,Holo,HOT,None,0.005947,173136634513 HOT *,47471816.87,-0.32,-0.85,-2.29
88,NEM,XEM,None,0.114,8999999999 XEM *,16226426.61,-0.94,-0.65,-0.42
89,XDC Network,XDC,None,0.08158,12305012699 XDC *,8466282.94,-0.07,-4.37,-5.97
90,Theta Fuel,TFUEL,None,0.1857,5301214400 TFUEL *,91984387.06,-1.29,5.77,8.87
91,1inch Network,1INCH,None,2.20,442573288 1INCH *,85535043.28,-0.42,-2.28,2.33
92,Pax Dollar,USDP,None,0.9994,945642940 USDP *,10759353.80,-0.03,0.00,-0.09
93,Ravencoin,RVN,None,0.08795,10473290000 RVN,43672496.10,-0.98,-2.50,-6.86
94,Decred,DCR,None,66.88,13688854 DCR,6052952.21,0.48,-2.44,17.57
95,OMG Network,OMG,None,5.93,140245398 OMG *,285683930.38,-0.52,-5.06,11.42
96,SushiSwap,SUSHI,None,6.22,127244443 SUSHI *,179536452.61,-0.68,-3.45,-10.77
97,Qtum,QTUM,None,7.85,98973133 QTUM *,154127294.65,-0.59,2.09,4.47
98,Bancor,BNT,None,3.00,255932583 BNT *,24994858.35,-0.88,-1.88,-6.17
99,renBTC,RENBTC,None,42235.46,18003 RENBTC *,9920374.81,0.10,0.60,-1.48
100,Zilliqa,ZIL,None,0.06112,12283895545 ZIL,39545083.49,-0.83,-1.28,0.62
101,BORA,BORA,None,0.8675,861250000 BORA *,34795147.48,-1.39,-4.81,-9.68
102,WAX,WAXP,None,0.3872,1910607409 WAXP *,25676578.89,0.02,-2.81,-4.42
103,APENFT,NFT,None,0.000002673,277080562500000 NFT *,322534405.72,-0.32,-3.72,-2.46
104,WOO Network,WOO,None,0.8349,883686946 WOO *,36988375.51,-0.65,-2.82,-15.66
105,Kava,KAVA,None,5.01,147590836 KAVA *,191474512.63,-1.31,-6.14,3.02
106,Celsius,CEL,None,3.08,238863520 CEL *,6028820.08,-0.70,-0.92,-2.71
107,Velas,VLX,None,0.3272,2251094014 VLX *,11660788.53,0.34,-1.99,-0.87
108,Syscoin,SYS,None,1.16,631796822 SYS,34335295.22,0.55,2.42,12.88
109,Ankr,ANKR,None,0.08859,8162899378 ANKR *,40544377.71,-0.78,-0.37,-2.97
110,Livepeer,LPT,None,34.11,21164655 LPT *,22714668.80,-0.44,-1.06,1.41
111,Immutable X,IMX,None,3.76,188160768 IMX *,58184043.92,-0.42,-0.38,4.27
112,Dogelon Mars,ELON,None,0.000001231,555409258233382 ELON *,25027020.56,-0.42,-2.30,-0.29
113,Audius,AUDIO,None,1.31,515745635 AUDIO *,14835124.55,-0.46,-1.27,-5.48
114,ICON,ICX,None,0.9621,693925877 ICX *,24079684.36,-0.33,-2.87,-1.71
115,Perpetual Protocol,PERP,None,8.90,74475000 PERP *,39668798.65,-0.69,6.21,-5.59
116,Siacoin,SC,None,0.01329,49919242992 SC,10738147.21,-0.48,-1.59,-1.56
117,Revain,REV,None,0.007708,85061485690 REV *,1955790.00,-0.63,-3.74,-5.92
118,Bitcoin Gold,BTG,None,36.94,17513924 BTG,29335679.03,0.35,1.86,3.25
119,Voyager Token,VGX,None,2.31,278482214 VGX *,13957175.93,-0.65,-3.30,-10.54
120,Gnosis,GNO,None,339.72,1865027 GNO *,6082344.51,-0.07,-6.78,-15.41
121,Horizen,ZEN,None,52.17,11970225 ZEN,39489383.31,-0.86,-2.00,-7.00
122,0x,ZRX,None,0.7195,847496055 ZRX *,32553022.59,-0.66,-1.10,0.27
123,Nervos Network,CKB,None,0.0202,29444613393 CKB *,11247453.42,-0.41,-5.78,4.19
124,Telcoin,TEL,None,0.01017,57682110195 TEL *,5713684.11,-0.11,2.28,0.49
125,Synthetix,SNX,None,5.03,114841533 SNX *,71154635.95,-0.45,0.72,-0.88
126,SwissBorg,CHSB,None,0.5693,1000000000 CHSB *,1474734.22,0.07,-2.14,4.56
127,GateToken,GT,None,7.03,78186283 GT *,5913333.29,0.25,0.63,10.11
128,Storj,STORJ,None,1.55,352601749 STORJ *,40179889.56,-0.24,-2.88,-2.50
129,Ontology,ONT,None,0.6155,875249524 ONT *,35382739.45,-0.46,-1.13,0.67
130,Neutrino USD,USDN,None,0.9847,534827113 USDN *,8479236.28,-0.05,-0.54,-0.37
131,UMA,UMA,None,7.92,65055391 UMA *,24048540.02,0.26,-2.81,-8.03
132,IOST,IOST,None,0.02836,18099719631 IOST *,33245001.43,-0.64,-0.76,-2.77
133,Flux,FLUX,None,2.24,224395805 FLUX,44134966.95,-1.25,-6.66,-16.92
134,Celer Network,CELR,None,0.08114,6169481458 CELR *,144992735.06,-0.81,-4.08,20.04
135,SKALE Network,SKL,None,0.1543,3182311004 SKL *,21330658.17,-0.87,-3.42,-3.79
136,Chromia,CHR,None,0.8671,567369439 CHR *,170354286.80,0.14,-6.11,16.10
137,Hive,HIVE,None,1.22,390197612 HIVE *,10898949.80,-0.65,-3.46,-6.96
138,Ocean Protocol,OCEAN,None,0.7714,613099141 OCEAN *,23614971.53,-0.88,-2.13,3.75
139,dYdX,DYDX,None,7.01,65569295 DYDX *,90158938.74,-0.23,-5.46,-1.29
140,NuCypher,NU,None,0.6074,703000000 NU *,23884689.31,-0.49,-1.49,-1.32
141,Ren,REN,None,0.4254,997764051 REN *,31002519.60,-0.85,-4.55,-7.16
142,Fei USD,FEI,None,0.9951,424996178 FEI *,53806460.10,-0.08,-0.21,-0.04
143,Polymath,POLY,None,0.4698,898550830 POLY *,11334040.46,0.13,-2.18,-3.17
144,DigiByte,DGB,None,0.02788,15021791164 DGB,21319784.86,-0.25,-0.17,-2.56
145,Raydium,RAY,None,5.17,80973642 RAY *,35543700.25,-0.09,0.19,-3.21
146,Golem,GLM,None,0.4178,1000000000 GLM *,4420910.96,-0.17,-1.52,-1.14
147,Serum,SRM,None,2.99,133231781 SRM *,52411143.45,-0.44,-0.37,-1.00
148,Nano,XNO,None,2.93,133248297 XNO *,9520538.45,-0.54,-2.64,-3.42
149,WINkLink,WIN,None,0.0004054,961737300000 WIN *,827286377.75,-0.66,-0.57,7.11
150,JUST,JST,None,0.05024,7300425000 JST *,251001901.49,-0.58,-6.26,4.45
151,Dent,DENT,None,0.003718,99007791203 DENT *,39660970.69,0.67,4.15,5.79
152,Dusk Network,DUSK,None,0.9139,389489794 DUSK *,130781605.34,-2.05,-3.57,34.69
153,COTI,COTI,None,0.4079,868672118 COTI *,174010851.12,-1.09,5.68,21.66
154,Moonriver,MOVR,None,126.18,2808872 MOVR *,20039385.21,-0.08,-8.15,-23.74
155,Fetch.ai,FET,None,0.4731,746113681 FET *,23270438.40,0.17,2.16,0.69
156,Ultra,UOS,None,1.24,282756070 UOS *,7192238.83,0.22,0.66,0.78
157,OriginTrail,TRAC,None,0.9628,363969540 TRAC *,2126196.91,0.51,-4.03,-5.31
158,CEEK VR,CEEK,None,0.4682,744176729 CEEK *,11214137.79,-0.86,-2.82,-11.19
159,XYO,XYO,None,0.02717,12844821266 XYO *,5298532.13,0.32,-2.51,-6.84
160,WazirX,WRX,None,1.04,325056864 WRX *,9938676.35,-0.24,-1.17,0.67
