1,Bitcoin,BTC,None,41500.88,18948918 BTC,29412210791.81,2.15,11.70,9.84
2,Ethereum,ETH,None,2983.59,119446730 ETH,18987223728.98,0.95,11.36,17.14
3,Tether,USDT,None,1.00,77954701019 USDT *,59154422462.77,0.01,0.02,0.02
4,BNB,BNB,None,399.03,165116761 BNB *,1711084752.26,0.84,7.59,3.35
5,USD Coin,USDC,None,0.9995,50894353652 USDC *,5446795900.18,-0.09,-0.07,-0.01
6,Cardano,ADA,None,1.14,33579600238 ADA,1178757518.29,1.56,7.49,8.09
7,Solana,SOL,None,112.17,315410416 SOL *,3121470028.03,1.87,10.56,22.85
8,XRP,XRP,None,0.6559,47832461678 XRP *,1543180484.35,2.45,7.93,7.08
9,Terra,LUNA,None,53.89,400845564 LUNA *,2017445568.99,3.17,5.60,6.51
10,Polkadot,DOT,None,20.42,987579315 DOT *,1110480504.08,1.43,8.57,11.37
11,Dogecoin,DOGE,None,0.1475,132670764300 DOGE,580740989.85,1.43,7.24,4.13
12,Avalanche,AVAX,None,77.31,245051623 AVAX *,965938410.80,1.67,13.51,15.17
13,Binance USD,BUSD,None,0.9997,16457043042 BUSD *,4540384652.89,0.03,-0.16,-0.10
14,Polygon,MATIC,None,1.69,7461070291 MATIC *,960235728.40,1.13,9.07,0.69
15,Shiba Inu,SHIB,None,0.00002219,549063278876302 SHIB *,609855710.19,1.22,7.27,4.11
16,TerraUSD,UST,None,1.00,11273032459 UST *,360633692.82,-0.01,0.20,0.61
17,Crypto.com Coin,CRO,None,0.4362,25263013692 CRO *,127822374.17,1.70,8.54,3.56
18,Wrapped Bitcoin,WBTC,None,41192.44,261965 WBTC *,368536604.28,1.68,11.28,8.88
19,Dai,DAI,None,1.00,9643829141 DAI *,344473090.16,-0.01,0.01,0.01
20,Cosmos,ATOM,None,31.03,286370297 ATOM *,1126937840.39,0.87,5.26,5.35
21,Litecoin,LTC,None,120.92,69567957 LTC,953726675.67,1.37,9.64,10.50
22,NEAR Protocol,NEAR,None,13.02,631442702 NEAR *,847998848.13,2.84,19.28,20.96
23,Chainlink,LINK,None,17.45,467009550 LINK *,794900303.83,1.46,7.83,8.20
24,Uniswap,UNI,None,11.14,631005008 UNI *,231440227.93,1.67,7.44,4.67
25,TRON,TRX,None,0.06441,101799884424 TRX *,955304604.21,0.78,7.96,11.83
26,Algorand,ALGO,None,0.9969,6562452670 ALGO *,236404325.50,1.11,7.03,4.20
27,FTX Token,FTT,None,45.97,138147721 FTT *,196845116.62,1.45,8.06,14.80
28,Bitcoin Cash,BCH,None,305.98,18974125 BCH,4426537276.90,1.89,9.29,3.10
29,Fantom,FTM,None,2.12,2545006273 FTM *,896188985.12,2.16,8.58,-0.24
30,Decentraland,MANA,None,2.81,1832146798 MANA *,627217953.19,1.51,5.39,22.94
31,Stellar,XLM,None,0.2089,24869672893 XLM *,263077537.62,0.91,7.53,5.12
32,UNUS SED LEO,LEO,None,5.19,953954130 LEO *,11330975.03,0.00,25.90,50.59
33,Hedera,HBAR,None,0.2482,18092792421 HBAR *,114956379.67,0.28,4.76,14.79
34,Internet Computer,ICP,None,22.27,200219816 ICP *,273704899.02,1.10,7.49,9.52
35,Bitcoin BEP2,BTCB,None,41430.31,105124 BTCB *,50333244.44,2.30,12.19,9.66
36,Ethereum Classic,ETC,None,29.69,132736351 ETC,446084423.89,1.41,6.40,17.91
37,The Sandbox,SAND,None,4.01,925054385 SAND *,796433025.27,1.50,9.37,14.77
38,VeChain,VET,None,0.05831,64315576989 VET *,306343900.74,1.69,11.59,8.20
39,Tezos,XTZ,None,4.01,876705612 XTZ *,228261456.73,1.39,4.96,32.64
40,Filecoin,FIL,None,21.62,157056317 FIL,323109799.51,0.58,6.40,10.17
41,Elrond,EGLD,None,153.29,20687774 EGLD *,110407243.52,0.98,9.57,6.50
42,Klaytn,KLAY,None,1.19,2629992818 KLAY *,49136524.32,0.88,6.46,-0.54
43,Axie Infinity,AXS,None,51.23,60907500 AXS *,372212633.69,0.97,6.54,9.02
44,Theta Network,THETA,None,3.05,1000000000 THETA *,205822031.14,1.79,9.20,3.59
45,Helium,HNT,None,27.25,109969594 HNT,18956269.44,1.04,4.99,1.74
46,Monero,XMR,None,165.12,18073815 XMR,195159073.33,1.63,12.61,10.80
47,IOTA,MIOTA,None,0.9604,2779530283 MIOTA *,44751012.05,1.08,3.62,17.41
48,EOS,EOS,None,2.48,979656532 EOS *,359588700.05,1.38,7.93,7.37
49,Harmony,ONE,None,0.196,11691698956 ONE *,144440740.51,2.03,9.15,7.92
50,Aave,AAVE,None,166.45,13507396 AAVE *,170377302.01,1.08,9.30,11.61
51,Maker,MKR,None,2280.10,977631 MKR *,113892785.29,1.09,-0.18,21.77
52,BitTorrent (New),BTT,None,0.000002238,932497500000000 BTT *,69264479.88,0.61,7.49,7.76
53,PancakeSwap,CAKE,None,7.84,264984543 CAKE *,143747384.28,0.45,8.51,9.67
54,The Graph,GRT,None,0.4392,4715735200 GRT *,81766667.37,0.72,8.48,6.08
55,Flow,FLOW,None,6.45,318082398 FLOW *,147766683.90,2.81,8.42,15.23
56,Stacks,STX,None,1.54,1296980472 STX *,34747601.44,1.39,8.61,5.29
57,Bitcoin SV,BSV,None,95.66,18970439 BSV,116293557.33,1.83,6.72,5.78
58,Quant,QNT,None,133.91,12072738 QNT *,67952711.87,2.20,-0.68,37.28
