1,Bitcoin,BTC,None,49944.63,18806550 BTC,37471327793.79,0.05,-0.16,2.13
2,Ethereum,ETH,None,3887.83,117390719 ETH,20806963328.18,-0.05,-1.34,19.83
3,Cardano,ADA,None,2.83,32014072523 ADA,4675923261.49,-0.45,-4.56,-0.52
4,Binance Coin,BNB,None,498.08,168137036 BNB *,2310249697.20,-0.25,1.94,2.44
5,Tether,USDT,None,1.00,66774877886 USDT *,84730751345.34,-0.01,0.02,-0.02
6,XRP,XRP,None,1.26,46542338341 XRP *,4284360887.71,0.08,-2.76,9.63
7,Solana,SOL,None,139.11,291257833 SOL *,3970422964.08,-1.45,-5.10,43.86
8,Dogecoin,DOGE,None,0.2994,131142158153 DOGE,2263193245.34,0.14,1.05,4.82
9,Polkadot,DOT,None,32.42,987579315 DOT *,1508568850.97,-0.46,-3.73,24.84
10,USD Coin,USDC,None,0.9999,27672858581 USDC *,2628095147.63,-0.01,0.01,-0.01
11,Uniswap,UNI,None,28.62,611643724 UNI *,497493157.33,-0.41,-0.18,6.71
12,Litecoin,LTC,None,212.36,66752615 LTC,4290103829.58,-0.27,-0.29,21.03
13,Chainlink,LINK,None,29.90,450509554 LINK *,1159289898.30,-0.19,-2.88,16.20
14,Bitcoin Cash,BCH,None,709.57,18836981 BCH,2791338601.47,-0.33,-0.46,9.62
15,Binance USD,BUSD,None,1.00,12606863534 BUSD *,5267509826.03,0.01,0.01,0.01
16,Terra,LUNA,None,31.41,400748921 LUNA *,470370427.55,-0.38,-1.06,-10.16
17,Internet Computer,ICP,None,78.67,157140097 ICP *,1156306861.83,10.19,19.45,20.99
18,Polygon,MATIC,None,1.73,6611996838 MATIC *,2259132025.78,5.35,18.82,18.93
19,Wrapped Bitcoin,WBTC,None,50168.63,199223 WBTC *,261181351.65,-0.03,0.28,2.70
20,Filecoin,FIL,None,94.90,101983953 FIL,2157334695.28,-1.16,22.07,28.33
21,VeChain,VET,None,0.145,64315576989 VET *,745658177.85,-0.30,1.14,17.74
22,Ethereum Classic,ETC,None,68.86,129652333 ETC,5970471762.74,-0.41,-1.57,7.19
23,Stellar,XLM,None,0.3703,23659955877 XLM *,768620012.10,-1.15,0.38,6.45
24,Avalanche,AVAX,None,47.14,176867517 AVAX *,920757964.64,-1.65,2.68,-6.08
25,THETA,THETA,None,7.52,1000000000 THETA *,360725101.75,0.33,3.77,8.72
26,TRON,TRX,None,0.1017,71659657369 TRX *,1487349617.06,-0.21,0.15,15.15
27,Dai,DAI,None,1.00,6406661763 DAI *,368789401.12,0.00,0.02,-0.03
28,FTX Token,FTT,None,60.90,94346958 FTT *,1057002301.43,-0.86,-4.40,18.94
29,EOS,EOS,None,5.70,957243867 EOS *,2727443192.46,-0.34,0.40,14.00
30,Monero,XMR,None,305.35,17986715 XMR,193629163.14,0.43,0.52,1.71
31,IOTA,MIOTA,None,1.99,2779530283 MIOTA *,805740428.44,0.33,26.32,96.50
32,Cosmos,ATOM,None,24.43,220854709 ATOM *,508371518.14,0.41,1.24,14.52
33,PancakeSwap,CAKE,None,24.12,217848828 CAKE *,434852020.50,-0.18,2.78,-5.25
34,Aave,AAVE,None,398.21,13150245 AAVE *,281872415.19,-0.66,0.79,8.51
35,Axie Infinity,AXS,None,82.21,60907500 AXS *,2644122224.59,-5.25,11.22,9.95
36,Tezos,XTZ,None,5.41,858134714 XTZ *,258511584.04,0.49,1.68,-3.89
37,The Graph,GRT,None,0.951,4715735200 GRT *,184966815.75,0.83,4.10,3.96
38,Crypto.com Coin,CRO,None,0.1716,25263013692 CRO *,43752585.45,0.24,2.86,10.05
39,Algorand,ALGO,None,1.21,3521464570 ALGO *,259993218.19,-1.41,-1.08,16.47
40,Neo,NEO,None,58.02,70538831 NEO *,510589806.95,-0.50,1.42,6.38
41,Klaytn,KLAY,None,1.59,2501460322 KLAY *,119277864.19,0.10,0.10,-3.41
42,Bitcoin BEP2,BTCB,None,50083.51,78127 BTCB *,52416168.42,0.03,0.43,2.66
43,Bitcoin SV,BSV,None,198.72,18833670 BSV,495527677.76,-0.37,12.51,12.14
44,Maker,MKR,None,3550.29,991328 MKR *,142855363.15,-0.56,-2.64,-1.62
45,Kusama,KSM,None,397.83,8470098 KSM *,224788929.03,-0.48,-2.03,30.48
46,Elrond,EGLD,None,171.71,19396857 EGLD *,68069456.77,-0.46,-1.63,22.00
47,Waves,WAVES,None,30.53,106082854 WAVES *,146032719.92,-0.28,-0.61,20.42
48,BitTorrent,BTT,None,0.004785,659952625000 BTT *,646617823.77,0.70,-1.83,13.92
49,Hedera Hashgraph,HBAR,None,0.3171,9633180427 HBAR *,362499955.54,1.90,11.26,21.53
50,SHIBA INU,SHIB,None,0.000007454,394796000000000 SHIB *,378296266.43,1.36,5.42,3.03
51,UNUS SED LEO,LEO,None,2.98,953954130 LEO *,2401808.06,0.21,-0.59,-0.40
52,Revain,REV,None,0.03229,85061485690 REV *,4076472.76,-0.26,-5.12,106.87
53,Fantom,FTM,None,1.06,2545006273 FTM *,890296064.27,2.18,8.73,103.63
54,NEAR Protocol,NEAR,None,6.08,447017391 NEAR *,186317717.85,0.17,-1.64,6.58
55,Quant,QNT,None,222.89,12072738 QNT *,103862149.75,0.38,19.22,14.67
56,Dash,DASH,None,251.79,10316394 DASH,333591204.47,-0.36,1.72,6.47
57,Compound,COMP,None,471.44,5506108 COMP *,165570166.93,-0.53,1.04,14.03
58,Huobi Token,HT,None,15.35,166099511 HT *,162045866.89,0.22,0.36,7.06
59,Chiliz,CHZ,None,0.4166,5894515034 CHZ *,651677388.86,0.33,5.11,13.08
60,TerraUSD,UST,None,1.00,2435959920 UST *,33933631.12,0.06,0.30,0.08
61,Amp,AMP,None,0.0552,42227702186 AMP *,41341316.14,-1.25,-2.25,-7.67
62,THORChain,RUNE,None,10.32,224060215 RUNE *,89160226.01,-0.25,1.27,3.71
63,Decred,DCR,None,172.70,13280791 DCR,15491259.97,-0.67,-3.24,-0.68
64,Helium,HNT,None,23.04,97072048 HNT,22762296.76,0.25,0.39,-2.25
65,Holo,HOT,None,0.01206,172794036341 HOT *,250976535.50,0.01,-2.55,5.90
66,Stacks,STX,None,1.67,1217783236 STX *,66971052.76,-0.09,2.05,18.01
67,Zcash,ZEC,None,160.42,12579244 ZEC,275925971.12,0.83,2.55,6.60
68,NEM,XEM,None,0.2172,8999999999 XEM *,123829729.53,0.73,4.58,11.19
69,Theta Fuel,TFUEL,None,0.3756,5301214400 TFUEL *,149444092.44,0.60,1.47,14.30
70,Decentraland,MANA,None,1.05,1795372643 MANA *,237153979.15,1.24,5.73,14.02
71,Arweave,AR,None,53.15,33394701 AR *,69071528.88,-1.69,-9.34,12.43
72,Enjin Coin,ENJ,None,2.09,834331121 ENJ *,183789684.41,0.27,1.18,1.82
73,XinFin Network,XDC,None,0.142,12292626203 XDC *,5182115.02,1.15,-2.98,-1.03
74,SushiSwap,SUSHI,None,13.11,127244443 SUSHI *,220107804.50,-0.02,0.41,11.31
75,Celo,CELO,None,5.12,306819314 CELO *,99038698.09,-0.84,-3.51,11.44
76,yearn.finance,YFI,None,41504.49,36635 YFI *,401484734.89,-0.56,2.55,9.02
77,Celsius,CEL,None,6.37,238863520 CEL *,8159247.02,0.13,-0.57,7.46
78,Ravencoin,RVN,None,0.1555,9579395000 RVN,264784272.06,-1.13,12.91,19.38
79,Bitcoin Gold,BTG,None,83.18,17513924 BTG,221757653.55,-0.74,-2.16,7.42
80,Flow,FLOW,None,25.82,57064824 FLOW *,247854754.44,0.61,1.39,17.42
81,Zilliqa,ZIL,None,0.1222,11689621967 ZIL,176606134.49,0.68,2.27,7.94
82,Synthetix,SNX,None,12.36,114841533 SNX *,109876229.73,-0.07,-0.68,3.20
83,Qtum,QTUM,None,14.14,98670879 QTUM *,480302737.61,-0.25,4.01,12.24
84,TrueUSD,TUSD,None,1.00,1390933687 TUSD *,60351088.80,-0.01,0.01,0.00
85,Basic Attention Token,BAT,None,0.9219,1490348708 BAT *,390701801.42,0.00,4.84,12.76
86,OKB,OKB,None,22.56,60000000 OKB *,370329581.82,-0.55,1.20,10.06
87,Harmony,ONE,None,0.1244,10542566275 ONE *,59024600.16,0.16,2.01,24.23
88,Telcoin,TEL,None,0.02255,54227110195 TEL *,17303557.65,0.51,-4.39,-2.68
89,Horizen,ZEN,None,103.65,11484650 ZEN,73281125.25,0.28,-1.71,24.45
90,Siacoin,SC,None,0.0238,48806692992 SC,162395139.64,5.26,11.00,11.98
91,Perpetual Protocol,PERP,None,19.17,59018750 PERP *,30492988.26,-0.21,-3.44,6.92
92,Audius,AUDIO,None,2.78,406077610 AUDIO *,59105846.07,0.06,-2.56,-4.64
93,Nexo,NEXO,None,1.98,560000011 NEXO *,9345081.34,0.20,0.42,3.63
94,Mdex,MDX,None,1.66,663656177 MDX *,145444202.23,-0.77,4.65,13.68
95,ICON,ICX,None,1.65,665627542 ICX *,85707219.07,-0.43,7.46,17.99
96,KuCoin Token,KCS,None,13.76,80118638 KCS *,14330024.34,0.12,-2.78,1.43
97,Ontology,ONT,None,1.23,875249524 ONT *,200169899.40,0.16,3.27,12.02
98,Bancor,BNT,None,4.58,232155461 BNT *,33664264.35,0.53,-0.88,8.20
99,0x,ZRX,None,1.25,845341602 ZRX *,169109974.29,1.75,6.05,15.27
100,IOST,IOST,None,0.05877,16454275775 IOST *,914088546.28,1.41,12.62,29.63
101,OMG Network,OMG,None,7.17,140245398 OMG *,443314933.11,-0.43,3.03,11.19
102,DigiByte,DGB,None,0.06887,14640038631 DGB,38246491.63,0.39,3.09,6.11
103,Curve DAO Token,CRV,None,2.28,426748438 CRV *,200616632.34,0.11,3.13,8.67
104,Pax Dollar,PAX,None,1,945642940 PAX *,81556611.67,-0.01,0.01,-0.01
105,Nano,NANO,None,6.75,133248297 NANO *,44003795.53,-0.27,-0.35,4.12
106,Ankr,ANKR,None,0.1149,7662899378 ANKR *,160237597.61,0.99,6.26,3.01
107,The Sandbox,SAND,None,0.9946,885439937 SAND *,652599959.86,-0.95,-0.93,30.77
108,Ren,REN,None,0.8465,997763051 REN *,97365717.69,-0.18,3.09,39.84
109,UMA,UMA,None,13.23,62751708 UMA *,36922425.66,-0.24,3.32,-1.71
110,SwissBorg,CHSB,None,0.8185,1000000000 CHSB *,5316160.28,-0.44,3.88,-11.96
111,Voyager Token,VGX,None,3.68,222295208 VGX *,2978649.18,0.74,-0.02,2.33
112,Mina,MINA,None,3.80,207875044 MINA *,78243469.70,-0.03,-1.24,30.42
113,renBTC,RENBTC,None,50120.12,15717 RENBTC *,8807666.71,-0.06,0.28,2.63
114,IoTeX,IOTX,None,0.0808,9540779324 IOTX *,148872702.53,1.77,8.56,0.09
115,Kava.io,KAVA,None,8.07,91443180 KAVA *,126952837.77,0.46,0.08,-6.79
116,Swipe,SXP,None,3.70,187368789 SXP *,147542658.03,0.03,0.45,-3.98
117,Golem,GLM,None,0.6913,1000000000 GLM *,258035093.67,1.79,8.96,51.15
118,Dent,DENT,None,0.006777,99007791203 DENT *,85027022.40,-0.55,0.45,5.72
119,Loopring,LRC,None,0.5089,1320778657 LRC *,92306034.03,-0.21,-0.98,-7.53
120,1inch,1INCH,None,3.69,180362122 1INCH *,432361932.44,-1.40,2.94,12.20
121,WAX,WAXP,None,0.3746,1747708651 WAXP *,128038932.34,3.06,4.08,-0.88
122,Reserve Rights,RSR,None,0.04857,13159999000 RSR *,49627276.41,-0.80,-0.05,-4.21
123,Civic,CVC,None,0.9594,670000000 CVC *,3984306813.40,20.47,144.56,175.54
124,Ocean Protocol,OCEAN,None,0.9516,613099141 OCEAN *,64641165.01,-0.34,6.24,9.53
125,Ergo,ERG,None,18.30,32012428 ERG,5570696.41,2.11,0.97,2.78
126,Ardor,ARDR,None,0.4439,998999495 ARDR *,672759888.44,1.98,35.56,52.94
127,Storj,STORJ,None,1.73,319742684 STORJ *,174111366.09,3.14,9.94,13.78
128,BakeryToken,BAKE,None,2.87,193529506 BAKE *,133214974.70,-0.04,0.21,4.39
129,Lisk,LSK,None,4.30,128901463 LSK *,49472816.62,0.56,0.26,4.32
130,Alpha Finance Lab,ALPHA,None,1.34,406330126 ALPHA *,43202687.01,-0.42,-3.03,22.84
131,Polymath,POLY,None,0.8911,621061481 POLY *,1508104248.52,-7.83,31.22,147.76
132,StormX,STMX,None,0.05568,10000000000 STMX *,772962949.39,24.40,55.02,82.69
133,Fetch.ai,FET,None,0.7046,746113681 FET *,48862696.38,0.32,-4.01,27.79
134,MediBloc,MED,None,0.09258,5382401140 MED *,120575971.29,2.88,9.98,14.65
135,SKALE Network,SKL,None,0.4184,1213100288 SKL *,81035980.11,0.55,8.52,14.53
136,WINkLink,WIN,None,0.0006648,766299999999 WIN *,84232795.74,0.17,-1.56,-7.28
137,Unibright,UBT,None,3.40,149999999 UBT *,4865609.31,-0.16,-8.40,6.14
138,Bitcoin Diamond,BCD,None,2.63,186492898 BCD,9046618.03,0.25,-0.55,-0.73
139,Neutrino USD,USDN,None,0.9927,494183003 USDN *,6663593.80,-0.12,0.16,-0.69
140,Numeraire,NMR,None,48.00,10198144 NMR *,24269585.73,0.26,0.27,12.47
141,Verge,XVG,None,0.02911,16476794992 XVG,29764593.97,0.32,1.92,5.71
142,WazirX,WRX,None,1.51,317591918 WRX *,62120878.81,0.47,4.18,1.42
143,VeThor Token,VTHO,None,0.01202,39594993120 VTHO *,28047580.29,-0.40,-1.34,6.75
144,HUSD,HUSD,None,1.00,459136762 HUSD *,243138273.84,-0.03,0.02,-0.02
145,Injective Protocol,INJ,None,13.91,32655553 INJ *,50857527.89,-0.78,5.89,22.92
146,Gnosis,GNO,None,302.73,1504587 GNO *,5653235.34,-0.01,-2.60,3.54
147,SingularityNET,AGIX,None,0.5215,867132939 AGIX *,15589648.26,-0.31,0.81,46.08
148,Nervos Network,CKB,None,0.01622,27695379745 CKB *,18705932.31,-0.06,2.18,9.74
149,Origin Protocol,OGN,None,1.27,351815555 OGN *,70174670.74,-1.06,-6.58,17.19
150,Constellation,DAG,None,0.3462,1266911931 DAG *,7342001.00,1.45,17.43,-2.11
151,Serum,SRM,None,8.81,50000000 SRM *,398513642.16,-0.42,-4.81,6.78
152,Livepeer,LPT,None,20.57,21164655 LPT *,16908202.49,-0.17,-1.18,4.47
153,iExec RLC,RLC,None,5.33,80070793 RLC *,46928966.86,-0.08,-0.62,18.41
154,MyNeighborAlice,ALICE,None,18.51,23000000 ALICE *,326541174.56,-0.92,2.53,-12.74
155,Venus,XVS,None,37.77,11064227 XVS *,103814368.84,-3.11,-0.45,17.89
156,Fei Protocol,FEI,None,0.9998,414940114 FEI *,17337841.20,-0.42,-0.38,0.55
157,aelf,ELF,None,0.7793,544480200 ELF *,782066793.49,-3.60,7.26,108.53
158,Energy Web Token,EWT,None,13.29,30062138 EWT *,4408171.96,0.29,1.79,22.59
159,Status,SNT,None,0.1139,3470483788 SNT *,80869903.44,2.79,8.72,16.51
160,Prometeus,PROM,None,23.42,16450000 PROM *,85039302.35,-0.92,-6.40,29.73
161,Reef,REEF,None,0.02827,13628078968 REEF *,192953638.99,0.68,9.74,16.59
162,Ontology Gas,ONG,None,1.32,286671358 ONG *,94824969.50,2.38,8.53,11.97
163,Band Protocol,BAND,None,10.53,35191821 BAND *,69395101.16,-0.24,0.58,17.97
164,Stratis,STRAX,None,2.71,135023048 STRAX *,65045983.39,1.28,6.52,16.97
165,Augur,REP,None,33.49,11000000 REP *,126923292.69,4.51,12.49,18.14
166,GateToken,GT,None,4.63,76203924 GT *,6937485.89,0.21,-0.06,2.25
167,NKN,NKN,None,0.5027,700000000 NKN,78636577.77,-3.93,7.68,10.29
168,Hive,HIVE,None,0.8783,406524091 HIVE *,507863835.59,1.80,23.89,53.78
169,Cartesi,CTSI,None,0.8398,408197415 CTSI *,33510817.45,-0.74,2.29,5.54
170,PAX Gold,PAXG,None,1826.00,181286 PAXG *,8410754.12,0.05,-0.20,0.26
171,COTI,COTI,None,0.3674,868672118 COTI *,172193066.30,-1.74,8.90,-4.72
172,FUNToken,FUN,None,0.02878,10899873621 FUN *,29818256.33,0.76,1.23,-12.27
173,Celer Network,CELR,None,0.05427,5748480630 CELR *,53030405.07,0.51,1.37,19.54
