1,Bitcoin,BTC,None,48829.83,18801156 BTC,25889650240.45,-0.66,-0.15,-1.00
2,Ethereum,ETH,None,3227.00,117309645 ETH,13296586731.39,-0.37,-0.54,-0.47
3,Cardano,ADA,None,2.86,32145348141 ADA,5290685514.63,-0.97,0.30,5.24
4,Binance Coin,BNB,None,480.28,168137036 BNB *,1763538464.12,-0.45,-1.22,6.95
5,Tether,USDT,None,1.00,65489475281 USDT *,61330496817.25,-0.02,0.06,0.03
6,XRP,XRP,None,1.14,46513604835 XRP *,3456541618.60,-1.12,-0.41,-7.08
7,Dogecoin,DOGE,None,0.2811,131060005023 DOGE,1473623362.58,-0.37,-1.58,-10.74
8,Solana,SOL,None,94.47,290944715 SOL *,1830344091.10,0.47,-2.31,29.76
9,USD Coin,USDC,None,1.00,27216121456 USDC *,1949814216.70,-0.02,0.05,0.03
10,Polkadot,DOT,None,25.73,987579315 DOT *,1004630100.04,-0.98,-0.90,-7.22
11,Uniswap,UNI,None,26.81,611621089 UNI *,302596118.65,-0.58,-0.01,-5.67
12,Terra,LUNA,None,33.33,402981056 LUNA *,1279733852.51,-0.61,-4.66,18.90
13,Bitcoin Cash,BCH,None,660.17,18831475 BCH,3005005852.28,-1.26,1.99,-1.85
14,Binance USD,BUSD,None,1.00,12175987734 BUSD *,4709122581.28,-0.03,0.05,0.03
15,Litecoin,LTC,None,174.70,66752615 LTC,2336929993.36,-0.92,-0.43,-6.23
16,Chainlink,LINK,None,25.81,448009554 LINK *,806571294.98,-0.25,0.33,-7.88
17,Internet Computer,ICP,None,72.12,157140097 ICP *,1209069489.94,-0.68,10.91,11.27
18,Wrapped Bitcoin,WBTC,None,48829.47,197774 WBTC *,215142141.30,-0.59,-0.04,-1.06
19,Polygon,MATIC,None,1.42,6477576924 MATIC *,643115450.93,-0.86,-2.55,-12.63
20,Avalanche,AVAX,None,47.51,174749621 AVAX *,790206804.09,-0.19,-5.35,9.14
21,Ethereum Classic,ETC,None,63.44,129504643 ETC,4469112045.14,-0.98,-1.24,-6.03
22,Stellar,XLM,None,0.3437,23607320015 XLM *,451759624.80,-1.44,-1.18,-7.87
23,VeChain,VET,None,0.1236,64315576989 VET *,683828619.94,-0.78,0.38,-3.66
24,Filecoin,FIL,None,73.67,100157231 FIL,480460797.29,-0.79,-0.38,-4.62
25,THETA,THETA,None,6.93,1000000000 THETA *,268312646.90,-0.23,0.25,-5.74
26,TRON,TRX,None,0.08859,71659657369 TRX *,1213189319.37,-0.44,0.33,0.54
27,Dai,DAI,None,1.00,6116295337 DAI *,343680972.49,-0.04,0.03,-0.04
28,PancakeSwap,CAKE,None,25.23,215805740 CAKE *,406793486.50,-0.43,-0.90,7.21
29,Monero,XMR,None,291.57,17982880 XMR,231037558.00,-0.63,-2.88,-4.59
30,Tezos,XTZ,None,5.89,857356430 XTZ *,1040882765.11,-0.72,4.62,54.80
31,EOS,EOS,None,5.06,956740057 EOS *,1896180105.30,-0.92,1.28,-6.68
32,Aave,AAVE,None,364.39,13147051 AAVE *,263271907.53,-0.90,-0.70,-9.25
33,Axie Infinity,AXS,None,78.29,60907500 AXS *,737469816.69,2.56,4.71,1.46
