60,Amp,AMP,None,0.0493,42227702186 AMP *,20404270.91,0.10,3.15,-3.74
61,Dash,DASH,None,199.41,10336945 DASH,222326039.32,0.02,0.47,2.76
62,Helium,HNT,None,20.55,98018285 HNT,18810909.00,0.42,4.98,1.97
63,Chiliz,CHZ,None,0.3286,5897640034 CHZ *,149332259.29,0.57,1.06,-1.23
64,Decred,DCR,None,142.63,13323943 DCR,14967420.78,-0.14,-1.86,-1.79
65,Revain,REV,None,0.02185,85061485690 REV *,2746655.21,-0.44,10.18,1.08
66,Stacks,STX,None,1.46,1247645096 STX *,16619458.39,0.61,0.86,3.23
67,Zcash,ZEC,None,138.63,12679388 ZEC,217128959.80,0.72,3.36,7.87
68,Harmony,ONE,None,0.1663,10558142087 ONE *,173523680.58,1.29,8.82,-7.28
69,Holo,HOT,None,0.009717,172895852724 HOT *,189628172.35,0.16,2.31,-1.22
70,Arweave,AR,None,49.68,33394701 AR *,37414206.25,0.61,1.71,-18.71
71,NEM,XEM,None,0.1835,8999999999 XEM *,46663136.89,0.22,0.53,1.15
72,Theta Fuel,TFUEL,None,0.3092,5301214400 TFUEL *,40172294.89,0.89,1.03,-0.40
73,SushiSwap,SUSHI,None,12.69,127244443 SUSHI *,641229772.12,1.63,1.49,19.96
74,Celo,CELO,None,5.24,306819314 CELO *,94142221.50,0.13,3.03,4.67
75,Decentraland,MANA,None,0.8219,1795356943 MANA *,51565635.37,0.07,0.79,-1.14
76,XinFin,XDC,None,0.1188,12295903894 XDC *,4725703.69,-0.17,-1.16,-5.63
77,Synthetix,SNX,None,12.58,114841533 SNX *,158532139.17,1.20,-1.49,16.23
78,TrueUSD,TUSD,None,0.9995,1396795056 TUSD *,79114175.22,-0.02,0.00,-0.16
79,Enjin Coin,ENJ,None,1.65,834340660 ENJ *,75147596.32,1.02,0.79,-1.89
80,Celsius,CEL,None,5.47,238863520 CEL *,14739830.59,-0.43,1.40,-4.13
81,ICON,ICX,None,1.93,670066116 ICX *,86484475.43,-0.11,2.69,10.61
82,Zilliqa,ZIL,None,0.1084,11751220315 ZIL,58777413.32,0.71,0.85,1.36
83,Mina,MINA,None,5.28,240341524 MINA *,100327872.96,0.44,1.91,1.00
84,IOST,IOST,None,0.07016,18099719631 IOST *,209827685.21,0.87,1.51,-3.82
85,yearn.finance,YFI,None,33891.07,36635 YFI *,165174223.84,0.44,2.01,2.84
86,Qtum,QTUM,None,12.56,98708674 QTUM *,221502167.88,0.64,0.48,-1.96
87,OMG Network,OMG,None,8.81,140245398 OMG *,399150567.15,0.60,4.07,-3.63
88,Curve DAO Token,CRV,None,2.89,426748438 CRV *,333992196.47,0.02,3.16,27.23
89,Flow,FLOW,None,20.73,57064824 FLOW *,72966285.04,0.41,0.63,0.97
90,Bitcoin Gold,BTG,None,66.83,17513924 BTG,26839186.31,0.17,1.34,1.50
91,OKB,OKB,None,18.85,60000000 OKB *,182396136.21,0.42,1.80,3.86
92,Basic Attention Token,BAT,None,0.7535,1490348708 BAT *,212285616.18,0.60,0.52,-3.19
93,Audius,AUDIO,None,2.73,406077610 AUDIO *,48435031.44,1.02,1.55,19.45
94,Ravencoin,RVN,None,0.1137,9679610000 RVN,36666268.51,0.52,0.93,-3.50
95,Horizen,ZEN,None,95.54,11534700 ZEN,52029394.31,0.74,2.02,18.43
96,Mdex,MDX,None,1.61,677482374 MDX *,26683340.53,0.60,0.67,-13.06
97,Telcoin,TEL,None,0.01887,54302110195 TEL *,8667501.43,0.78,1.87,9.59
98,Perpetual Protocol,PERP,None,15.02,65550000 PERP *,22951800.90,1.20,-2.14,-4.71
99,Ren,REN,None,0.9741,997764051 REN *,187828756.50,1.18,3.52,38.59
100,Bancor,BNT,None,4.07,232085330 BNT *,38845683.63,0.57,1.26,3.89
101,Pax Dollar,USDP,None,0.9994,945642940 USDP *,5355191.79,0.02,-0.02,-0.18
102,KuCoin Token,KCS,None,11.78,80118638 KCS *,8150595.70,0.34,2.55,-1.51
103,0x,ZRX,None,1.12,845341602 ZRX *,97543358.20,0.13,3.37,9.15
104,Nexo,NEXO,None,1.67,560000011 NEXO *,7818067.07,1.35,2.52,5.15
105,Siacoin,SC,None,0.01908,48866182992 SC,49823618.37,0.88,5.19,2.71
106,Raydium,RAY,None,13.22,69846843 RAY *,234375336.12,2.08,8.72,-11.37
107,Ontology,ONT,None,1.01,875249524 ONT *,101720085.67,0.67,1.66,2.96
108,DigiByte,DGB,None,0.0568,14680359644 DGB,20862284.92,0.49,1.99,-2.42
109,renBTC,RENBTC,None,48204.27,15693 RENBTC *,7405234.57,0.70,2.09,6.79
110,Nano,NANO,None,5.58,133248297 NANO *,17933212.88,-1.05,3.41,-3.59
111,Ankr,ANKR,None,0.09676,7662899378 ANKR *,30734471.67,0.49,0.81,-1.65
112,UMA,UMA,None,11.24,62804485 UMA *,57600477.95,0.89,1.07,7.76
113,The Sandbox,SAND,None,0.7803,892246119 SAND *,93585008.59,0.89,1.26,-2.84
114,SwissBorg,CHSB,None,0.6869,1000000000 CHSB *,1184097.50,0.47,0.09,-3.36
115,Voyager Token,VGX,None,3.08,222295208 VGX *,9253669.99,2.21,23.78,22.21
116,Celer Network,CELR,None,0.1131,5852080630 CELR *,266352875.38,0.07,-5.26,74.76
117,Conflux,CFX,None,0.6394,1001465769 CFX,1185903824.05,-7.08,143.99,133.64
118,Fetch.ai,FET,None,0.8396,746113681 FET *,165257515.44,1.83,1.77,-11.36
119,IoTeX,IOTX,None,0.06431,9540779324 IOTX *,30149825.25,0.32,0.49,3.29
120,Loopring,LRC,None,0.4594,1320882714 LRC *,42061325.49,0.61,-0.87,4.81
121,Kava.io,KAVA,None,6.28,91443180 KAVA *,111830336.51,0.34,2.50,-0.24
122,1inch,1INCH,None,3.14,180362122 1INCH *,329379607.18,1.47,0.60,7.78
123,Serum,SRM,None,10.73,50000000 SRM *,731626596.65,2.83,10.74,-9.42
124,Ergo,ERG,None,17.05,32012428 ERG,4447545.34,0.45,-2.99,-3.84
125,Unibright,UBT,None,3.61,149999999 UBT *,4168112.67,6.59,18.62,6.02
126,Golem,GLM,None,0.5337,1000000000 GLM *,15311496.20,0.20,-3.66,1.32
127,Neutrino USD,USDN,None,0.9897,532543001 USDN *,4625880.83,-0.03,0.03,-0.28
128,Reserve Rights,RSR,None,0.03938,13159999000 RSR *,40043854.59,0.75,0.58,8.13
129,WAX,WAXP,None,0.2882,1756118905 WAXP *,24949100.28,1.18,-0.22,-11.30
130,aelf,ELF,None,0.9174,544480200 ELF *,314870314.02,1.03,-7.89,13.50
131,Ocean Protocol,OCEAN,None,0.8078,613099141 OCEAN *,33372038.39,0.92,2.60,9.53
132,Swipe,SXP,None,2.65,187368789 SXP *,126398459.25,0.85,0.84,-4.37
133,SKALE Network,SKL,None,0.4063,1213100288 SKL *,51550405.70,1.00,-0.96,17.51
134,Lisk,LSK,None,3.73,128900445 LSK *,30238191.18,0.39,5.10,4.69
135,DigitalBits,XDB,None,0.6207,777009768 XDB *,2676227.44,0.70,5.99,44.99
136,HUSD,HUSD,None,0.9994,480959849 HUSD *,254436825.42,-0.01,-0.01,-0.14
137,Dent,DENT,None,0.004847,99007791203 DENT *,37600966.60,0.94,2.63,0.82
138,Numeraire,NMR,None,46.08,10198011 NMR *,170036095.35,0.53,2.82,-2.09
139,Alpha Finance Lab,ALPHA,None,1.10,406330126 ALPHA *,35243161.79,0.78,-1.72,1.85
140,Storj,STORJ,None,1.40,319915267 STORJ *,30845588.01,1.50,1.81,-1.67
141,Polymath,POLY,None,0.717,624946939 POLY *,68658400.22,0.21,-2.90,10.61
142,Verge,XVG,None,0.02711,16478412992 XVG,109183436.01,-0.01,15.97,12.74
143,XYO,XYO,None,0.03467,12844821266 XYO *,21602276.30,0.16,0.87,-25.02
144,Nervos Network,CKB,None,0.01569,27884122396 CKB *,17242031.22,1.27,4.44,-9.72
145,Fei Protocol,FEI,None,0.9997,424996178 FEI *,21386599.68,-0.06,-0.06,0.09
146,Gnosis,GNO,None,275.92,1504587 GNO *,5748922.88,0.13,0.97,-0.84
147,GateToken,GT,None,5.38,76260537 GT *,10503022.25,0.79,5.20,11.41
148,MediBloc,MED,None,0.07577,5382401140 MED *,8178025.43,0.00,5.55,4.63
149,Constellation,DAG,None,0.3183,1266911931 DAG *,7237318.90,0.47,16.82,19.05
150,SingularityNET,AGIX,None,0.401,1000000000 AGIX *,11084131.41,1.08,5.83,-18.90
151,Livepeer,LPT,None,18.94,21164655 LPT *,15898865.85,-0.14,0.05,8.23
152,BakeryToken,BAKE,None,2.02,193529499 BAKE *,67063214.12,0.19,2.23,2.59
153,WINkLink,WIN,None,0.0005089,766299999999 WIN *,36648337.03,0.54,1.13,-0.66
154,Bitcoin Diamond,BCD,None,2.08,186492898 BCD,4329288.94,0.51,1.90,-3.42
155,Ardor,ARDR,None,0.3805,998999495 ARDR *,31814005.02,1.56,1.43,11.72
156,WazirX,WRX,None,1.18,317591918 WRX *,24197827.22,-0.02,2.14,-0.84
157,Origin Protocol,OGN,None,1.07,351815555 OGN *,55288223.41,0.79,0.65,12.38
158,VeThor Token,VTHO,None,0.009261,40113943001 VTHO *,14547766.84,0.91,0.81,-6.19
159,Oasis Network,ROSE,None,0.2414,1500000000 ROSE *,63236664.19,1.69,3.08,-14.63
160,Venus,XVS,None,32.30,11170184 XVS *,32050850.87,0.67,5.23,-11.07
161,COTI,COTI,None,0.4125,868672118 COTI *,205273959.96,1.94,5.43,33.74
162,Civic,CVC,None,0.5389,670000000 CVC *,79714154.46,0.83,-2.22,2.26
163,Injective Protocol,INJ,None,10.87,32655553 INJ *,34966697.70,0.45,1.87,-6.95
164,StormX,STMX,None,0.03532,10000000000 STMX *,57233472.74,1.56,4.89,2.31
165,Stratis,STRAX,None,2.58,135492830 STRAX *,11712698.53,0.96,-0.48,-5.01
166,ASD,ASD,None,0.5145,660615274 ASD *,3809439.12,0.05,1.27,0.13
167,Status,SNT,None,0.09555,3470483788 SNT *,8997802.19,0.69,-0.85,1.74
168,Band Protocol,BAND,None,9.30,35191821 BAND *,40239296.97,0.72,2.35,8.82
169,Energy Web Token,EWT,None,10.71,30062138 EWT *,2562117.92,-0.03,2.15,-0.92
170,Ontology Gas,ONG,None,1.21,260287578 ONG *,31889003.23,-0.01,1.38,6.89
171,Reef,REEF,None,0.02292,13817493953 REEF *,28191138.75,0.38,1.00,-7.66
172,Orbs,ORBS,None,0.142,2229950518 ORBS *,9312980.39,0.01,-2.25,-3.79
173,iExec RLC,RLC,None,3.92,80070793 RLC *,21475538.62,0.14,2.20,-0.26
174,Prometeus,PROM,None,19.08,16450000 PROM *,23304494.26,0.31,3.50,5.61
175,PAX Gold,PAXG,None,1766.20,176910 PAXG *,8946452.41,-0.07,0.16,-1.88
176,MyNeighborAlice,ALICE,None,13.21,23000000 ALICE *,113064132.90,0.98,0.29,2.64
177,Velas,VLX,None,0.1434,2124380663 VLX *,6000953.73,0.21,0.53,1.93
178,Hive,HIVE,None,0.763,394343441 HIVE *,22197066.47,0.71,-0.07,1.00
179,WOO Network,WOO,None,0.5762,509888933 WOO *,35538671.20,0.08,1.96,11.38
180,Augur,REP,None,26.54,11000000 REP *,25219629.85,0.32,0.86,3.76
181,Cartesi,CTSI,None,0.6674,408197415 CTSI *,28801408.07,0.82,5.82,2.69
182,NKN,NKN,None,0.3829,700000000 NKN,8790413.41,0.59,0.98,3.65
183,Ark,ARK,None,2.04,131893275 ARK *,161400514.06,0.45,11.16,20.31
184,Orchid,OXT,None,0.3763,690690084 OXT *,58797704.19,-0.13,4.72,0.24
185,Phala Network,PHA,None,0.9462,272000000 PHA *,48651799.23,1.34,-7.58,12.39
186,Casper,CSPR,None,0.125,2004560147 CSPR *,23464966.17,1.08,0.75,-1.34
187,Steem,STEEM,None,0.6472,387728709 STEEM *,8911571.72,0.27,-0.63,0.09
188,Aragon,ANT,None,6.10,39609523 ANT *,55171204.70,0.33,4.38,10.92
189,MaidSafeCoin,MAID,None,0.5138,452552412 MAID *,1633409.18,0.28,-0.32,8.98
190,Badger DAO,BADGER,None,22.82,10116031 BADGER *,52991003.98,1.49,-2.35,20.51
191,Metal,MTL,None,3.53,65588845 MTL *,47239086.86,0.66,2.88,4.86
192,NuCypher,NU,None,0.3321,679750000 NU *,75770374.51,0.31,2.79,5.14
193,Syntropy,NOIA,None,0.4654,479446793 NOIA *,1211226.00,-0.34,-1.73,16.54
194,FUNToken,FUN,None,0.02028,10899873621 FUN *,21866058.97,-0.11,-1.23,-5.24
195,Bitcoin Standard Hashrate Token,BTCST,None,19.01,11417109 BTCST *,10637937.05,0.29,1.76,1.12
196,Enzyme,MLN,None,120.63,1792738 MLN *,49035076.52,1.25,7.84,10.95
197,MVL,MVL,None,0.01607,13237540422 MVL *,3534201.12,0.53,0.51,-1.53
198,Gemini Dollar,GUSD,None,0.993,212585542 GUSD *,12664765.36,0.03,-0.07,0.47
199,Request,REQ,None,0.2119,999881816 REQ *,11237323.34,0.40,2.61,-0.20
200,JUST,JST,None,0.08981,2260326706 JST *,79147834.54,0.41,1.38,8.64
201,HEX,HEX,None,0.4867,173411074413 HEX *,77373930.20,-0.33,16.09,7.91
202,stETH (Lido),STETH,None,3430.32,1294087 STETH *,209339520.51,0.27,2.10,7.06
203,Bitcoin Cash ABC,BCHA,None,239.25,18572921 BCHA *,216116516.84,0.21,1.27,4.17
204,Wrapped BNB,WBNB,None,410.03,7137214 WBNB *,939807927.37,0.37,1.32,1.55
205,Creditcoin,CTC,None,4.02,564970555 CTC *,10432974.13,-0.50,0.14,3.56
206,Huobi BTC,HBTC,None,48434.53,39906 HBTC *,3998013.19,0.66,2.12,6.93
207,Counos X,CCXX,None,102.42,17842282 CCXX,6566580.20,-0.02,-0.05,-0.30
208,The Transfer Token,TTT,None,12.16,104766211 TTT *,844112.48,0.03,1.29,0.35
209,yOUcash,YOUC,None,0.1806,6696709142 YOUC *,189055.13,0.20,-1.93,38.50
210,Egoras,EGR,None,0.01845,65160356358 EGR *,982639.29,-0.85,1.17,-8.25
211,ECOMI,OMI,None,0.005843,166285821196 OMI *,14542251.88,4.12,14.36,66.66
212,SafeMoon,SAFEMOON,None,0.000001561,585536366402812 SAFEMOON *,7996472.68,-0.43,-6.77,0.69
213,dYdX,DYDX,None,16.07,55679060 DYDX *,490494338.93,0.63,-0.89,46.21
214,INO COIN,INO,None,4.89,180003180 INO *,2633.36,2.53,3.39,7.83
215,NXM,NXM,None,131.26,6621938 NXM *,2864.51,0.66,1.02,4.93
216,Gala,GALA,None,0.1159,6977205436 GALA *,526336585.93,-1.62,-1.37,446.79
217,DeFiChain,DFI,None,2.60,300511840 DFI *,5197135.10,-0.84,0.44,1.78
218,Coin98,C98,None,4.02,185000000 C98 *,232445672.43,1.09,10.29,7.40
219,WhiteCoin,XWC,None,0.9877,741384389 XWC *,24782567.76,0.58,1.67,-1.77
220,Symbol,XYM,None,0.1317,5497621670 XYM *,1872296.34,0.12,2.32,1.76
221,Venus BNB,vBNB,None,8.45,84327095 vBNB *,None,0.38,1.08,1.36
222,Liquity USD,LUSD,None,0.9819,719446095 LUSD *,463114.92,0.64,-1.28,-1.77
223,Moonriver,MOVR,None,394.47,1500000 MOVR *,25908681.33,0.45,5.74,-11.87
224,Pirate Chain,ARRR,None,2.72,186888444 ARRR,973266.45,-0.36,3.38,0.39
240,LUKSO,LYXe,None,23.20,14945916 LYXe *,5760373.63,2.24,8.15,71.01
241,Rocket Pool,RPL,None,33.57,10279742 RPL *,5174594.41,1.37,5.12,22.69
242,Shiden Network,SDN,None,5.98,56750635 SDN *,5865499.51,1.27,3.63,-17.98
243,Chia Network,XCH,None,212.34,1582223 XCH *,21979847.56,-0.07,-1.19,0.07
244,Kadena,KDA,None,2.18,147714266 KDA,6600822.36,-0.03,23.35,36.51
245,Frax,FRAX,None,0.993,328961327 FRAX *,6722167.78,0.10,-0.53,-0.98
246,Bonfida,FIDA,None,7.24,44908948 FIDA *,3105827.96,2.92,12.44,-5.17
247,Illuvium,ILV,None,505.46,634934 ILV *,21633351.34,0.03,-1.39,8.96
248,Mask Network,MASK,None,10.94,29130723 MASK *,77828478.87,0.80,-2.17,28.36
249,Kyber Network Crystal v2,KNC,None,1.81,173948753 KNC *,32997358.80,0.81,0.52,-2.37
250,Bitpanda Ecosystem Token,BEST,None,0.8293,378373406 BEST *,43212.03,0.09,0.26,-1.25
251,HedgeTrade,HEDG,None,0.8894,348731468 HEDG *,10533.87,0.01,-1.26,-3.00
252,KOK,KOK,None,2.83,107333422 KOK *,6468486.03,-0.33,0.39,14.04
253,Mirror Protocol,MIR,None,3.76,77742680 MIR *,94342059.52,0.43,7.67,2.85
254,Tribe,TRIBE,None,0.636,453448622 TRIBE *,9199396.92,-0.06,-0.91,4.77
255,Zelwin,ZLW,None,3.98,72321064 ZLW *,1163157.38,0.55,2.28,-5.08
256,Bifrost (BFC),BFC,None,0.3432,844434685 BFC *,22812309.87,0.00,7.46,2.64
257,Keep Network,KEEP,None,0.4783,577034460 KEEP *,29140519.35,1.21,2.43,17.53
258,IDEX,IDEX,None,0.4502,591502593 IDEX *,200543331.12,-0.64,2.01,-34.73
259,Ellipsis,EPS,None,0.677,378438120 EPS *,93796631.35,-0.36,8.17,5.34
260,Alchemy Pay,ACH,None,0.08101,3157787878 ACH *,60839545.12,1.18,4.67,5.28
261,AllianceBlock,ALBT,None,1.06,232955783 ALBT *,5807629.13,0.40,1.23,-0.03
262,PEAKDEFI,PEAK,None,0.3489,694456320 PEAK *,753404.90,0.23,-2.41,-16.46
263,Toko Token,TKO,None,2.21,108500000 TKO *,38763171.27,2.99,9.39,4.63
264,Star Atlas,ATLAS,None,0.1103,2160000000 ATLAS *,19112040.46,0.67,4.87,-23.70
265,Dawn Protocol,DAWN,None,3.47,67895270 DAWN *,8695413.55,0.00,0.89,-1.65
266,Adventure Gold,AGLD,None,3.33,70170001 AGLD *,49043638.55,6.54,13.49,40.29
267,Telos,TLOS,None,0.8459,270123444 TLOS *,1966981.98,0.11,2.94,6.51
253,Mirror Protocol,MIR,None,3.76,77742680 MIR *,94342059.52,0.43,7.67,2.85
254,Tribe,TRIBE,None,0.636,453448622 TRIBE *,9199396.92,-0.06,-0.91,4.77
255,Zelwin,ZLW,None,3.98,72321064 ZLW *,1163157.38,0.55,2.28,-5.08
256,Bifrost (BFC),BFC,None,0.3432,844434685 BFC *,22812309.87,0.00,7.46,2.64
257,Keep Network,KEEP,None,0.4783,577034460 KEEP *,29140519.35,1.21,2.43,17.53
258,IDEX,IDEX,None,0.4502,591502593 IDEX *,200543331.12,-0.64,2.01,-34.73
259,Ellipsis,EPS,None,0.677,378438120 EPS *,93796631.35,-0.36,8.17,5.34
260,Alchemy Pay,ACH,None,0.08101,3157787878 ACH *,60839545.12,1.18,4.67,5.28
261,AllianceBlock,ALBT,None,1.06,232955783 ALBT *,5807629.13,0.40,1.23,-0.03
262,PEAKDEFI,PEAK,None,0.3489,694456320 PEAK *,753404.90,0.23,-2.41,-16.46
263,Toko Token,TKO,None,2.21,108500000 TKO *,38763171.27,2.99,9.39,4.63
264,Star Atlas,ATLAS,None,0.1103,2160000000 ATLAS *,19112040.46,0.67,4.87,-23.70
265,Dawn Protocol,DAWN,None,3.47,67895270 DAWN *,8695413.55,0.00,0.89,-1.65
266,Adventure Gold,AGLD,None,3.33,70170001 AGLD *,49043638.55,6.54,13.49,40.29
267,Telos,TLOS,None,0.8459,270123444 TLOS *,1966981.98,0.11,2.94,6.51
283,ApeSwap Finance,BANANA,None,3.18,59361023 BANANA *,8092721.36,0.23,-2.66,-0.50
284,Powerledger,POWR,None,0.4086,457585997 POWR *,8637079.06,0.00,-2.20,7.79
285,MX Token,MX,None,1.89,100000000 MX *,29355923.12,8.61,6.02,56.06
286,Sun (New),SUN,None,0.03742,4972136000 SUN *,44569110.03,0.85,-3.04,16.27
287,DFI.Money,YFII,None,4828.51,38596 YFII *,62839002.68,1.17,11.14,6.57
288,Star Atlas DAO,POLIS,None,8.57,21600000 POLIS *,12163497.22,0.83,7.17,-27.07
289,CRYPTO20,C20,None,4.61,40002180 C20 *,8704.25,0.27,0.60,1.91
290,Syscoin,SYS,None,0.2973,619301836 SYS,46773415.34,0.16,12.75,7.06
291,Travala.com,AVA,None,3.57,51530587 AVA *,13095286.03,0.59,0.52,-10.07
292,Sapphire,SAPP,None,0.3407,537572916 SAPP *,161733.95,0.61,-1.25,-0.33
293,Radicle,RAD,None,9.37,19436288 RAD *,12147004.89,-0.03,-0.78,-5.22
294,Wanchain,WAN,None,0.9435,193632555 WAN *,7233531.44,0.37,2.89,1.47
295,Utrust,UTK,None,0.4027,450000000 UTK *,36866503.68,0.01,12.09,4.57
296,sUSD,SUSD,None,1.00,180012600 SUSD *,3292979.63,0.08,0.00,0.01
297,Rari Governance Token,RGT,None,20.29,8754917 RGT *,9912502.27,-2.41,5.46,23.75
298,Balancer,BAL,None,25.70,6943831 BAL *,35120496.36,0.90,-0.64,3.42
299,Strike,STRK,None,60.27,2969267 STRK *,5421698.89,3.54,4.85,0.97
300,BORA,BORA,None,0.2064,853244247 BORA *,16454715.95,-0.03,-0.79,2.03
301,Render Token,RNDR,None,1.11,157153487 RNDR *,3565297.45,1.62,0.89,-7.47
302,Smooth Love Potion,SLP,None,0.08146,2145135756 SLP *,113701527.57,0.73,-0.01,-7.53
303,DerivaDAO,DDX,None,6.63,26094664 DDX *,2000253.88,4.36,12.66,-5.25
304,Clover Finance,CLV,None,1.34,128777778 CLV *,46333980.63,0.88,3.05,-13.17
305,MATH,MATH,None,1.49,114356164 MATH *,1679869.56,-0.34,-0.59,-3.73
306,dKargo,DKA,None,0.1624,1017709366 DKA *,8420157.62,0.01,-2.03,-0.42
307,Verasity,VRA,None,0.03758,4470185346 VRA *,36487171.40,2.44,8.58,1.61
308,Sologenic,SOLO,None,0.8272,200001808 SOLO *,398450.74,-15.22,-17.19,-12.89
309,DODO,DODO,None,1.50,110551965 DODO *,44783972.47,0.52,3.27,2.92
310,API3,API3,None,4.59,36000000 API3 *,10993919.46,0.36,-1.80,-7.50
296,sUSD,SUSD,None,1.00,180012600 SUSD *,3292979.63,0.08,0.00,0.01
