1,Bitcoin,BTC,None,47793.32,18785106 BTC,31744259538.78,0.51,7.57,11.62
2,Ethereum,ETH,None,3322.21,117093747 ETH,23868866253.74,1.18,9.16,14.92
3,Binance Coin,BNB,None,410.94,168137036 BNB *,1724229834.56,1.62,6.51,20.11
4,Cardano,ADA,None,2.14,32112330208 ADA,7661020084.99,5.48,17.12,52.38
5,Tether,USDT,None,1.00,62945734131 USDT *,73792175887.67,-0.01,-0.03,-0.01
6,XRP,XRP,None,1.09,46417606117 XRP *,6425779146.98,2.18,13.00,46.01
7,Dogecoin,DOGE,None,0.2868,130840692978 DOGE,3565092106.34,1.76,8.67,40.12
8,USD Coin,USDC,None,0.9995,27701791712 USDC *,2628902158.46,-0.02,-0.06,-0.03
9,Polkadot,DOT,None,22.71,985916241 DOT *,1463855800.20,1.81,9.44,11.34
10,Uniswap,UNI,None,30.57,587420716 UNI *,563806529.66,1.80,9.01,16.87
11,Solana,SOL,None,44.89,284432418 SOL *,541894525.01,2.14,9.23,13.81
12,Chainlink,LINK,None,27.73,446009554 LINK *,1144930390.49,2.57,11.30,16.24
13,Bitcoin Cash,BCH,None,653.96,18816713 BCH,2308779003.09,1.54,8.09,17.52
14,Litecoin,LTC,None,183.29,66752615 LTC,2604958786.41,1.33,10.99,24.01
15,Binance USD,BUSD,None,0.9997,12008723458 BUSD *,4621529215.54,-0.01,-0.05,-0.02
16,Polygon,MATIC,None,1.51,6458576924 MATIC *,1667275349.50,2.78,14.55,40.00
17,Wrapped Bitcoin,WBTC,None,47822.36,195123 WBTC *,284749236.76,0.75,7.88,11.52
18,Internet Computer,ICP,None,68.10,136899214 ICP *,582571434.44,1.92,6.46,41.17
19,Stellar,XLM,None,0.3601,23514031390 XLM *,1043317676.20,0.89,10.00,26.46
20,Ethereum Classic,ETC,None,64.24,128910220 ETC,3603599500.56,2.10,7.10,21.21
21,VeChain,VET,None,0.1207,64315576989 VET *,872833333.46,2.36,12.83,25.34
22,Terra,LUNA,None,17.80,411820192 LUNA *,333589150.64,0.71,7.44,22.78
23,THETA,THETA,None,7.16,1000000000 THETA *,344099960.37,0.96,5.86,4.12
24,Filecoin,FIL,None,74.52,96046087 FIL,723557089.40,2.43,9.09,16.21
25,TRON,TRX,None,0.08943,71659657369 TRX *,1446124466.92,1.10,6.28,24.41
26,Dai,DAI,None,1.00,5926922505 DAI *,412968230.85,0.02,0.04,0.03
27,Aave,AAVE,None,427.43,12948640 AAVE *,450884028.58,1.30,9.09,15.61
28,EOS,EOS,None,5.16,956029602 EOS *,1681914665.91,2.49,11.03,19.60
29,Monero,XMR,None,273.07,17972582 XMR,227228996.46,1.47,6.21,3.81
30,FTX Token,FTT,None,50.59,94346958 FTT *,584539036.92,2.33,2.82,22.82
31,The Graph,GRT,None,0.928,4715735200 GRT *,350572551.10,2.07,5.92,32.41
32,PancakeSwap,CAKE,None,21.08,208932694 CAKE *,406474072.34,1.33,8.36,16.47
33,Axie Infinity,AXS,None,70.52,60907500 AXS *,1697280263.90,0.61,6.78,65.75
34,Klaytn,KLAY,None,1.68,2495153971 KLAY *,143800035.07,1.88,13.95,41.35
35,Neo,NEO,None,55.61,70538831 NEO *,839957952.77,2.75,14.51,25.23
36,Crypto.com Coin,CRO,None,0.153,25263013692 CRO *,40683196.33,0.22,9.91,16.46
37,Bitcoin BEP2,BTCB,None,47844.98,78102 BTCB *,46234828.76,0.72,7.38,12.08
38,Maker,MKR,None,3708.35,991328 MKR *,207787463.57,1.66,14.19,14.10
39,Cosmos,ATOM,None,15.21,219696240 ATOM *,211782999.06,0.84,8.32,11.98
40,BitTorrent,BTT,None,0.004854,659952625000 BTT *,722970977.51,1.41,5.35,26.89
41,SHIBA INU,SHIB,None,0.000008131,394796000000000 SHIB *,405525615.56,0.35,6.64,28.82
42,Bitcoin SV,BSV,None,165.87,18813883 BSV,387507040.23,1.67,7.75,14.20
43,Algorand,ALGO,None,0.9546,3248532066 ALGO *,158827249.85,1.38,8.13,11.78
44,Avalanche,AVAX,None,18.05,173545607 AVAX *,113858976.52,0.09,8.93,22.57
45,IOTA,MIOTA,None,1.11,2779530283 MIOTA *,105861905.83,0.68,5.84,20.91
46,Tezos,XTZ,None,3.59,855559682 XTZ *,184590445.74,1.41,7.37,7.11
47,UNUS SED LEO,LEO,None,2.98,953954130 LEO *,2225690.33,0.19,0.84,-1.37
48,Elrond,EGLD,None,138.18,19287329 EGLD *,86286934.98,0.73,3.05,19.65
49,Amp,AMP,None,0.06264,42227702186 AMP *,41771244.85,-1.30,3.95,1.46
50,Compound,COMP,None,483.64,5466058 COMP *,190281412.90,0.50,6.80,3.67
51,Kusama,KSM,None,280.99,8470098 KSM *,220420907.76,1.83,7.65,23.75
52,Huobi Token,HT,None,13.91,167856506 HT *,234616023.70,0.84,6.31,21.99
53,Decred,DCR,None,174.07,13212249 DCR,57794741.48,0.28,9.42,22.70
54,Chiliz,CHZ,None,0.3822,5893953497 CHZ *,708554773.24,0.35,4.30,32.12
55,Waves,WAVES,None,20.65,105892072 WAVES *,205539452.42,1.12,3.86,23.96
56,Hedera Hashgraph,HBAR,None,0.2313,9294751367 HBAR *,64994281.25,0.14,5.74,6.10
57,TerraUSD,UST,None,1.00,2100018001 UST *,66559613.29,0.03,0.08,0.02
58,Dash,DASH,None,202.01,10279231 DASH,349726001.29,6.64,12.29,21.11
59,Holo,HOT,None,0.01216,172673731976 HOT *,372622856.42,-0.86,10.83,55.05
60,Theta Fuel,TFUEL,None,0.3526,5301214400 TFUEL *,85210732.31,1.74,5.77,11.55
61,Quant,QNT,None,153.88,12072738 QNT *,38280263.63,-0.55,1.95,-4.87
62,NEM,XEM,None,0.203,8999999999 XEM *,115361915.08,0.50,8.11,17.69
63,Zcash,ZEC,None,144.91,12421725 ZEC,293605541.78,2.23,8.64,14.30
64,XinFin Network,XDC,None,0.1433,12287468311 XDC *,20632213.65,0.30,21.46,83.54
65,Stacks,STX,None,1.42,1214683080 STX *,29258461.48,0.86,5.35,4.35
66,THORChain,RUNE,None,7.30,226839203 RUNE *,88258770.29,0.93,7.58,-5.82
67,Helium,HNT,None,17.04,95481661 HNT,23345519.28,1.63,7.23,23.79
68,SushiSwap,SUSHI,None,12.56,127244443 SUSHI *,404516988.76,1.81,3.76,28.35
69,Decentraland,MANA,None,0.8432,1795399643 MANA *,143965358.10,1.08,5.29,12.42
70,Celsius,CEL,None,6.27,238863520 CEL *,14296985.65,0.23,1.18,0.97
71,yearn.finance,YFI,None,40171.47,36635 YFI *,296484367.25,1.95,8.60,20.97
72,NEAR Protocol,NEAR,None,3.41,429026330 NEAR *,80534342.41,1.19,2.32,35.41
73,Qtum,QTUM,None,13.99,98611474 QTUM *,1042567690.03,6.34,35.79,60.45
74,Ravencoin,RVN,None,0.1555,9422050000 RVN,277301259.29,0.01,3.22,57.34
75,OKB,OKB,None,23.32,60000000 OKB *,439434990.86,0.94,1.85,8.50
76,Enjin Coin,ENJ,None,1.67,834331121 ENJ *,137126710.14,0.65,7.18,16.12
77,Synthetix,SNX,None,12.10,114841533 SNX *,197721497.12,0.98,16.41,18.91
78,Flow,FLOW,None,23.62,57064824 FLOW *,192991430.95,0.73,4.44,5.12
79,TrueUSD,TUSD,None,0.9996,1291635095 TUSD *,88942934.99,-0.02,-0.05,-0.05
80,Zilliqa,ZIL,None,0.1058,11603608026 ZIL,144528785.04,0.90,6.96,16.37
81,Basic Attention Token,BAT,None,0.7891,1489115982 BAT *,111358372.34,0.63,10.56,13.58
82,Nexo,NEXO,None,2.02,560000011 NEXO *,12393092.11,1.11,9.27,8.53
83,Telcoin,TEL,None,0.02074,54157110195 TEL *,20944668.68,-0.64,11.00,16.97
84,Bitcoin Gold,BTG,None,62.58,17513924 BTG,60302502.20,1.23,7.25,11.46
85,Harmony,ONE,None,0.09825,10434605726 ONE *,42286161.94,1.44,6.34,22.16
86,DigiByte,DGB,None,0.06999,14576519792 DGB,100212661.09,0.42,16.50,28.99
87,Bancor,BNT,None,4.26,233688382 BNT *,53969410.04,1.06,8.31,12.86
88,Voyager Token,VGX,None,4.34,222295208 VGX *,6929428.33,1.02,11.73,19.63
89,IoTeX,IOTX,None,0.09918,9540779324 IOTX *,495124608.40,-1.17,-11.03,315.67
90,KuCoin Token,KCS,None,11.85,80118638 KCS *,15458675.91,0.71,6.09,13.57
91,Ontology,ONT,None,1.07,878027426 ONT *,178141783.65,2.77,9.86,21.11
92,Paxos Standard,PAX,None,0.9997,932274231 PAX *,95027536.22,-0.01,-0.04,-0.03
93,Siacoin,SC,None,0.01909,48580582992 SC,98040172.48,1.44,8.10,10.98
94,0x,ZRX,None,1.05,845341602 ZRX *,164658763.19,0.82,10.48,18.15
95,Curve DAO Token,CRV,None,2.36,386512119 CRV *,238734770.35,-0.33,16.19,22.86
96,Celo,CELO,None,3.18,286702568 CELO *,28767363.30,2.70,4.18,7.61
97,Nano,NANO,None,6.73,133248297 NANO *,86062003.99,0.89,5.48,40.45
98,Fantom,FTM,None,0.3443,2545006273 FTM *,64104386.59,0.62,12.04,23.27
99,Mdex,MDX,None,1.43,610377342 MDX *,44753450.81,0.85,5.86,12.20
100,Horizen,ZEN,None,75.46,11406119 ZEN,39046591.86,2.94,10.76,15.54
101,OMG Network,OMG,None,5.62,140245398 OMG *,357094085.12,1.10,11.79,18.80
102,ICON,ICX,None,1.23,655240286 ICX *,47945696.44,1.52,8.81,11.15
103,Ankr,ANKR,None,0.1018,7662899378 ANKR *,73764436.16,1.07,7.80,4.86
104,SwissBorg,CHSB,None,0.757,1000000000 CHSB *,4543236.79,-1.38,6.54,5.35
105,UMA,UMA,None,11.92,62276150 UMA *,50879460.63,0.97,11.04,20.01
106,Perpetual Protocol,PERP,None,15.80,44288376 PERP *,47631180.08,0.84,4.77,0.86
107,Revain,REV,None,0.008172,85061485690 REV *,3106188.92,1.09,3.59,29.40
108,Swipe,SXP,None,3.58,187368789 SXP *,161151613.31,0.58,9.29,39.08
109,renBTC,RENBTC,None,47720.47,13702 RENBTC *,4997728.36,0.65,7.74,12.11
110,Mina,MINA,None,3.15,193988276 MINA *,51839720.49,1.57,9.60,33.29
111,WINkLink,WIN,None,0.000772,766299999999 WIN *,203877698.74,0.30,8.43,82.16
112,The Sandbox,SAND,None,0.6621,882592326 SAND *,170822351.00,1.30,4.10,4.13
113,Dent,DENT,None,0.005929,99007791203 DENT *,186436084.68,4.57,34.63,104.85
114,Reserve Rights,RSR,None,0.04241,13159999000 RSR *,57005446.77,1.62,10.26,6.62
115,1inch,1INCH,None,3.07,180362122 1INCH *,375808918.81,1.38,9.16,22.20
116,Lisk,LSK,None,4.22,128835777 LSK *,59819619.05,1.37,6.63,3.93
117,Arweave,AR,None,16.16,33394701 AR *,14117618.11,1.11,9.06,27.70
118,Verge,XVG,None,0.0323,16473176442 XVG,30352478.86,1.22,11.01,22.87
119,IOST,IOST,None,0.03229,16454275775 IOST *,136889434.79,1.81,6.84,16.53
120,Ren,REN,None,0.5206,997763051 REN *,41985264.41,0.91,9.36,16.88
121,Bitcoin Diamond,BCD,None,2.76,186492898 BCD,10220932.80,1.74,8.20,22.91
122,Kava.io,KAVA,None,6.16,81443180 KAVA *,83806071.40,0.71,4.74,0.78
123,WazirX,WRX,None,1.50,317591918 WRX *,42596323.84,1.23,8.89,28.16
124,HUSD,HUSD,None,0.9998,474705456 HUSD *,414188337.42,0.01,-0.08,-0.06
125,MediBloc,MED,None,0.08688,5382401140 MED *,72259461.02,1.00,2.38,30.16
126,Loopring,LRC,None,0.337,1318794553 LRC *,113291723.06,-0.43,18.11,27.15
127,BakeryToken,BAKE,None,2.59,171460010 BAKE *,124669608.88,2.68,8.73,15.80
128,Neutrino USD,USDN,None,1,436597548 USDN *,17108327.24,0.15,0.20,0.38
129,Golem,GLM,None,0.4317,1000000000 GLM *,12652025.51,0.92,4.11,0.95
130,Wootrade,WOO,None,0.8856,484293287 WOO *,55948439.36,0.55,10.19,21.68
131,Numeraire,NMR,None,42.79,9932662 NMR *,20553674.65,1.15,7.96,9.79
132,Ocean Protocol,OCEAN,None,0.6833,613099141 OCEAN *,36756499.99,0.93,8.36,17.60
133,Alpha Finance Lab,ALPHA,None,1.03,406330126 ALPHA *,58512226.97,0.83,8.16,28.45
134,Nervos Network,CKB,None,0.01517,27430255701 CKB *,31011790.81,-0.20,13.31,25.88
135,VeThor Token,VTHO,None,0.01059,38779520627 VTHO *,55188115.33,0.35,9.46,56.31
136,Livepeer,LPT,None,19.14,21164655 LPT *,15478307.78,0.12,4.65,11.57
137,Storj,STORJ,None,1.26,319628685 STORJ *,56190186.47,1.48,8.69,9.22
138,Venus,XVS,None,36.43,10624212 XVS *,66027012.40,3.23,17.05,24.10
139,Fetch.ai,FET,None,0.5151,746113681 FET *,34305453.83,0.41,1.10,24.98
140,SKALE Network,SKL,None,0.3136,1213100288 SKL *,32453739.10,1.39,6.51,0.67
141,Ergo,ERG,None,11.69,32012428 ERG,6140469.28,-0.37,8.61,28.64
142,GateToken,GT,None,4.77,78196778 GT *,9249140.58,0.17,8.75,23.23
143,Origin Protocol,OGN,None,0.991,346801042 OGN *,47281589.17,2.09,8.94,19.31
144,Status,SNT,None,0.09823,3470483788 SNT *,58336726.03,-0.42,7.81,17.16
145,Prometeus,PROM,None,20.34,16450000 PROM *,25924119.50,-1.07,5.16,33.24
146,iExec RLC,RLC,None,4.17,80070793 RLC *,30784968.81,0.71,9.71,22.52
147,Gnosis,GNO,None,219.98,1504587 GNO *,9472739.57,0.69,7.13,9.92
148,PAX Gold,PAXG,None,1784.14,177778 PAXG *,14862079.23,0.17,1.40,0.68
149,WAX,WAXP,None,0.1863,1698893424 WAXP *,11502313.37,0.78,3.90,3.89
150,Injective Protocol,INJ,None,9.54,32655553 INJ *,41936520.19,0.47,0.95,21.61
151,Constellation,DAG,None,0.2455,1266911931 DAG *,4624495.02,-1.23,6.68,14.09
152,ASD,BTMX,None,0.4167,743385577 BTMX *,3645565.44,0.32,3.93,16.42
153,StormX,STMX,None,0.03058,10000000000 STMX *,39002339.09,0.63,8.35,21.63
154,Badger DAO,BADGER,None,30.60,10030456 BADGER *,32859444.11,-0.17,15.31,34.22
155,Augur,REP,None,28.18,11000000 REP *,54659060.33,0.58,4.78,8.00
156,Request,REQ,None,0.3082,999881816 REQ *,174331484.09,-2.80,-22.45,362.02
157,NKN,NKN,None,0.4245,700000000 NKN,41744153.16,0.38,2.19,51.95
158,Stratis,STRAX,None,2.20,134285498 STRAX *,24883781.87,1.22,6.47,9.33
159,Band Protocol,BAND,None,8.34,35191821 BAND *,46097789.31,1.54,6.78,14.59
160,Reef,REEF,None,0.02257,12966667338 REEF *,71434800.72,0.84,6.83,30.24
161,Energy Web Token,EWT,None,9.57,30062138 EWT *,2201478.72,1.07,9.68,21.24
162,Unibright,UBT,None,1.92,149999999 UBT *,3723091.30,1.25,12.66,14.99
163,Cartesi,CTSI,None,0.7242,396622715 CTSI *,48213465.21,-0.18,4.43,57.93
164,Bitcoin Standard Hashrate Token,BTCST,None,24.97,11417111 BTCST *,12310916.62,1.04,8.57,23.92
165,Conflux Network,CFX,None,0.3251,866265666 CFX,16391779.16,0.33,5.50,24.54
166,MyNeighborAlice,ALICE,None,13.30,21000000 ALICE *,154220822.49,0.87,5.42,5.40
167,Utrust,UTK,None,0.6276,450000000 UTK *,518154818.83,6.51,97.80,107.07
168,Ardor,ARDR,None,0.2761,998999495 ARDR *,36564842.27,1.18,6.54,9.58
169,Orchid,OXT,None,0.4018,690690084 OXT *,37990467.66,0.79,6.64,28.55
170,Ontology Gas,ONG,None,0.9265,285709016 ONG *,22671466.37,0.97,6.34,10.89
171,Celer Network,CELR,None,0.04634,5708480630 CELR *,40775812.37,1.73,7.11,32.14
172,MaidSafeCoin,MAID,None,0.5836,452552412 MAID *,1554831.43,0.76,3.11,-14.27
173,Serum,SRM,None,5.22,50000000 SRM *,127812676.62,0.97,11.07,15.14
174,FUNToken,FUN,None,0.02365,10799873621 FUN *,23208572.01,0.03,16.88,17.37
175,TomoChain,TOMO,None,3.02,83819625 TOMO *,13308322.79,0.85,8.44,1.37
176,SingularityNET,AGIX,None,0.2898,867132939 AGIX *,7356709.69,1.65,15.65,21.16
177,Gemini Dollar,GUSD,None,1.02,244648653 GUSD *,8465858.83,0.26,2.50,0.78
178,MVL,MVL,None,0.01772,13101017439 MVL *,49355586.38,0.98,2.04,18.08
179,Phala Network,PHA,None,0.8779,268134380 PHA *,46954772.26,0.98,4.78,13.12
180,Ultra,UOS,None,0.8029,282786730 UOS *,4284429.03,0.69,14.42,35.81
181,Civic,CVC,None,0.3411,670000000 CVC *,96743009.83,1.03,9.27,15.00
182,Orbs,ORBS,None,0.1006,2229950518 ORBS *,76943535.32,0.00,10.67,13.14
183,Steem,STEEM,None,0.5638,387103450 STEEM *,13484513.92,1.47,5.59,8.31
184,Uquid Coin,UQC,None,20.37,10000000 UQC *,4408209.27,1.13,5.22,1.23
185,Hive,HIVE,None,0.4919,409890614 HIVE *,24662301.59,0.43,4.55,15.61
186,Aragon,ANT,None,5.04,39609523 ANT *,17260951.84,1.43,9.08,21.16
187,NuCypher,NU,None,0.2976,664250000 NU *,72523070.04,-1.28,13.41,23.20
188,Smooth Love Potion,SLP,None,0.1913,1030330495 SLP *,82177527.88,0.78,0.75,5.38
189,BORA,BORA,None,0.2306,853244247 BORA *,47794910.18,1.90,3.95,0.48
190,Metal,MTL,None,2.93,65588845 MTL *,133429136.12,0.71,5.69,40.23
191,DODO,DODO,None,1.72,110551965 DODO *,79987765.05,2.47,10.55,19.91
192,Polymath,POLY,None,0.3057,621061481 POLY *,14168871.76,0.78,5.47,8.89
193,Balancer,BAL,None,27.18,6943831 BAL *,49524108.54,1.32,9.83,8.46
194,RSK Infrastructure Framework,RIF,None,0.2343,764340008 RIF *,4760891.02,-0.04,6.51,15.46
195,Kin,KIN,None,0.0001168,1518114145968 KIN *,4332457.44,2.05,23.19,119.94
196,Wanchain,WAN,None,0.9055,193510694 WAN *,12734025.42,0.74,17.42,27.30
