1,Bitcoin,BTC,None,44695.36,18789350 BTC,33451362599.74,-0.44,-2.85,-1.95
2,Ethereum,ETH,None,3014.85,117147787 ETH,25509056744.81,-1.13,-4.49,-4.04
3,Binance Coin,BNB,None,401.91,168137036 BNB *,2572609791.48,-1.52,-3.73,8.05
4,Tether,USDT,None,1.00,64046734131 USDT *,87487581578.59,0.01,-0.02,-0.01
5,Cardano,ADA,None,1.93,32127663430 ADA,3862425430.39,-2.22,-7.35,15.19
6,XRP,XRP,None,1.10,46417606117 XRP *,7620119367.11,-2.48,-7.79,29.01
7,Dogecoin,DOGE,None,0.2994,130895788234 DOGE,5699700481.40,-2.12,-6.63,16.37
8,USD Coin,USDC,None,1.00,27448270160 USDC *,3516524401.57,0.01,0.02,0.04
9,Polkadot,DOT,None,23.53,987067710 DOT *,3257290650.86,-2.66,-4.08,14.20
10,Solana,SOL,None,64.21,286437870 SOL *,4043742154.18,-3.83,2.85,58.00
11,Uniswap,UNI,None,26.42,587441282 UNI *,699103598.90,-1.31,-9.53,-8.13
12,Bitcoin Cash,BCH,None,638.80,18820550 BCH,2753953258.00,-1.71,-5.48,7.84
13,Binance USD,BUSD,None,1.00,11891837837 BUSD *,6316304772.60,0.00,0.02,0.03
14,Chainlink,LINK,None,26.16,446009554 LINK *,1914250030.66,-1.84,-6.86,6.48
15,Litecoin,LTC,None,168.84,66752615 LTC,2207382232.80,-1.70,-5.60,2.04
16,Terra,LUNA,None,25.23,408947976 LUNA *,1941132248.47,-0.92,14.70,50.68
17,Polygon,MATIC,None,1.35,6458576924 MATIC *,1252398475.97,-2.04,-5.31,16.77
18,Wrapped Bitcoin,WBTC,None,44669.03,194623 WBTC *,238621612.29,-0.42,-2.92,-2.02
19,Ethereum Classic,ETC,None,62.95,129023911 ETC,3748229988.16,-1.92,-9.28,6.92
20,Stellar,XLM,None,0.3417,23528668731 XLM *,861963091.29,-2.01,-8.46,10.20
21,Internet Computer,ICP,None,56.01,136899214 ICP *,539935214.34,-1.72,-8.59,-21.71
22,VeChain,VET,None,0.1181,64315576989 VET *,1295800331.30,-2.33,-8.75,11.12
23,THETA,THETA,None,6.97,1000000000 THETA *,509109906.60,-1.82,-8.78,0.52
24,Filecoin,FIL,None,69.56,97429962 FIL,786424262.40,-1.96,-5.35,4.26
25,TRON,TRX,None,0.08515,71659657369 TRX *,1310914121.14,-1.51,-5.03,14.05
26,Dai,DAI,None,1.00,5983137156 DAI *,568975430.34,-0.02,-0.03,-0.05
27,Aave,AAVE,None,381.41,12959327 AAVE *,662373231.74,-2.64,-7.98,-0.63
28,EOS,EOS,None,5.06,956142467 EOS *,2152040134.94,-2.01,-8.68,10.11
29,Monero,XMR,None,256.27,17975178 XMR,207709212.31,-1.45,-4.33,-3.72
30,PancakeSwap,CAKE,None,21.43,210573116 CAKE *,643464424.49,-1.34,0.13,13.60
31,Axie Infinity,AXS,None,71.75,60907500 AXS *,3080115914.74,-2.15,7.74,12.02
32,FTX Token,FTT,None,44.76,94346958 FTT *,548324819.95,-1.40,-5.23,-8.49
33,Avalanche,AVAX,None,23.53,173609468 AVAX *,737983102.43,2.70,22.66,43.05
34,Klaytn,KLAY,None,1.67,2496270171 KLAY *,136110973.10,-2.71,-7.96,32.94
35,The Graph,GRT,None,0.869,4715735200 GRT *,491106289.73,-1.57,0.86,16.17
36,Neo,NEO,None,51.85,70538831 NEO *,524138489.56,-2.17,-8.39,11.03
37,Crypto.com Coin,CRO,None,0.1413,25263013692 CRO *,42526292.09,-0.96,-4.49,-0.93
38,Cosmos,ATOM,None,15.99,219906572 ATOM *,524439834.86,-3.11,0.89,13.48
39,Bitcoin BEP2,BTCB,None,44698.25,78120 BTCB *,46195594.68,-0.61,-2.68,-1.76
40,Maker,MKR,None,3453.95,991328 MKR *,163385511.65,-1.62,-3.74,1.70
41,SHIBA INU,SHIB,None,0.000008072,394796000000000 SHIB *,655276451.92,-1.94,-10.86,6.59
42,Bitcoin SV,BSV,None,158.12,18817402 BSV,375396653.46,-0.13,-5.22,3.33
43,Tezos,XTZ,None,3.41,855998572 XTZ *,169936837.32,-1.68,-6.67,4.33
44,Algorand,ALGO,None,0.8847,3258414228 ALGO *,190876153.69,-1.67,-6.81,0.23
45,IOTA,MIOTA,None,1.02,2779530283 MIOTA *,75964472.03,-1.13,-8.10,4.34
46,UNUS SED LEO,LEO,None,2.97,953954130 LEO *,2170336.64,-0.18,-0.79,-0.56
47,BitTorrent,BTT,None,0.0042,659952625000 BTT *,677092516.04,-2.14,-8.82,7.94
48,Elrond,EGLD,None,140.05,19306408 EGLD *,240748564.04,-0.29,2.46,0.28
49,Compound,COMP,None,446.94,5475054 COMP *,361578801.98,-2.21,-5.26,-5.45
50,Amp,AMP,None,0.05796,42227702186 AMP *,29331631.43,-0.22,-3.64,-4.32
51,Kusama,KSM,None,277.38,8470098 KSM *,352141876.83,-1.37,-8.01,14.94
52,Huobi Token,HT,None,14.25,166099511 HT *,420260211.99,-1.37,-4.10,8.31
53,Waves,WAVES,None,22.20,105926656 WAVES *,282760031.22,-1.55,-5.56,26.35
54,TerraUSD,UST,None,1.00,2168166025 UST *,140984862.33,-0.15,0.20,0.06
55,Decred,DCR,None,163.96,13224854 DCR,16835274.07,-0.57,-6.10,2.83
56,Hedera Hashgraph,HBAR,None,0.2282,9295064321 HBAR *,280888146.39,-1.68,-6.55,1.48
57,Dash,DASH,None,194.60,10285111 DASH,424686877.53,-0.81,-3.71,10.69
58,Quant,QNT,None,165.14,12072738 QNT *,47571369.46,-0.43,7.77,7.75
59,Chiliz,CHZ,None,0.3356,5893953082 CHZ *,458478529.73,-1.71,-6.13,2.72
60,Helium,HNT,None,20.01,95779196 HNT,119534244.31,-2.47,11.07,8.09
61,THORChain,RUNE,None,8.39,223555665 RUNE *,181813697.44,-2.01,-3.54,18.09
