1,Bitcoin,BTC,None,39201.95,18774468 BTC,25595265436.38,-0.61,-1.93,4.99
2,Ethereum,ETH,None,2610.15,116946104 ETH,22162754104.05,-0.65,1.89,16.87
3,Tether,USDT,None,1.00,61938052218 USDT *,51732217397.63,0.01,0.02,0.03
4,Binance Coin,BNB,None,331.10,168137036 BNB *,1348495243.20,-0.50,-0.71,8.74
5,Cardano,ADA,None,1.31,32081215160 ADA,1431593692.54,-0.79,-0.58,4.10
6,XRP,XRP,None,0.7392,46312443360 XRP *,2648561557.61,-0.73,1.83,18.16
7,USD Coin,USDC,None,1.00,27404860304 USDC *,2439258776.93,0.00,0.01,0.02
8,Dogecoin,DOGE,None,0.2036,130693998324 DOGE,1181469975.76,-0.63,-0.41,-0.40
9,Polkadot,DOT,None,18.02,980616871 DOT *,1663229215.97,-1.64,-2.15,29.14
10,Uniswap,UNI,None,22.41,587378843 UNI *,430925094.09,-0.67,1.71,20.69
11,Binance USD,BUSD,None,1.00,12154108047 BUSD *,4072479955.74,0.01,0.02,0.05
12,Chainlink,LINK,None,23.48,443009554 LINK *,1205839585.98,-0.96,6.12,29.80
13,Bitcoin Cash,BCH,None,543.99,18806763 BCH,2135592385.11,-0.65,3.06,12.65
14,Litecoin,LTC,None,141.51,66752615 LTC,1446142148.49,-0.56,0.55,7.72
15,Solana,SOL,None,33.22,272637428 SOL *,407399691.38,-1.06,-3.01,17.37
16,Wrapped Bitcoin,WBTC,None,39131.12,192574 WBTC *,283582462.09,-0.32,-2.19,4.64
17,Polygon,MATIC,None,1.05,6434735794 MATIC *,570342628.87,-0.98,-0.41,2.98
18,Ethereum Classic,ETC,None,51.37,128711624 ETC,2186652119.74,-0.75,1.90,5.87
19,Stellar,XLM,None,0.2746,23404278729 XLM *,551800678.28,-2.20,-0.57,5.02
20,THETA,THETA,None,5.83,1000000000 THETA *,233867763.73,-0.28,1.10,3.29
21,Dai,DAI,None,1.00,5668589026 DAI *,415095658.51,0.00,0.05,0.07
22,VeChain,VET,None,0.08617,64315576989 VET *,516053095.28,-0.88,0.30,10.61
23,Internet Computer,ICP,None,40.20,136899214 ICP *,190864848.12,-1.09,-1.74,-1.09
24,Terra,LUNA,None,12.33,415033161 LUNA *,391321192.94,-0.54,3.36,44.71
25,Filecoin,FIL,None,54.48,93253654 FIL,393322139.74,-0.77,1.01,10.90
26,TRON,TRX,None,0.06469,71659657369 TRX *,820616993.30,-0.33,2.17,10.48
27,Monero,XMR,None,233.07,17965335 XMR,183571682.98,-0.65,-1.34,6.66
28,Aave,AAVE,None,320.71,12931662 AAVE *,306237703.80,-1.12,1.01,5.73
29,EOS,EOS,None,4.03,955719401 EOS *,906445134.36,-0.85,2.18,9.26
30,FTX Token,FTT,None,35.63,94346958 FTT *,76257005.25,-0.66,1.68,19.53
31,The Graph,GRT,None,0.693,4715735200 GRT *,144984926.00,2.05,4.82,25.63
32,PancakeSwap,CAKE,None,15.90,204283294 CAKE *,379247200.87,-0.19,-0.81,11.15
33,Crypto.com Coin,CRO,None,0.1253,25263013692 CRO *,48367916.61,0.60,0.86,7.50
34,Neo,NEO,None,43.50,70538831 NEO *,610327567.42,-1.45,2.81,33.76
35,UNUS SED LEO,LEO,None,3.09,953954130 LEO *,2183713.29,-0.39,-0.01,11.58
36,Maker,MKR,None,2922.26,991328 MKR *,116525614.06,-0.62,0.01,12.23
37,Bitcoin BEP2,BTCB,None,39289.30,73113 BTCB *,49718003.24,-0.03,-1.90,5.26
38,Amp,AMP,None,0.0662,42227702186 AMP *,40555315.05,-0.24,-1.31,-3.35
39,Bitcoin SV,BSV,None,145.98,18804170 BSV,368392415.51,-0.73,2.50,11.74
40,Cosmos,ATOM,None,12.49,219109090 ATOM *,152332463.70,-0.78,1.01,9.46
41,Tezos,XTZ,None,3.13,854542127 XTZ *,202946925.45,-1.79,5.97,10.13
42,Algorand,ALGO,None,0.8178,3166351695 ALGO *,60872999.82,-0.61,0.45,-3.88
43,Klaytn,KLAY,None,1.03,2491639231 KLAY *,103016843.73,-0.17,0.70,2.84
44,SHIBA INU,SHIB,None,0.000006344,394796000000000 SHIB *,233023666.99,-1.37,0.34,0.35
45,IOTA,MIOTA,None,0.8994,2779530283 MIOTA *,39882060.64,-0.94,2.64,18.61
46,Axie Infinity,AXS,None,40.21,60907500 AXS *,1166663327.94,-0.18,5.95,-1.50
47,Avalanche,AVAX,None,13.01,173440513 AVAX *,54993391.50,-0.58,1.01,13.18
48,Compound,COMP,None,407.92,5390310 COMP *,272959974.68,-1.06,-0.65,3.63
49,TerraUSD,UST,None,1.00,2047422569 UST *,47295354.22,0.02,0.04,0.10
50,Elrond,EGLD,None,104.49,19228771 EGLD *,142848136.53,2.97,19.84,20.92
51,Hedera Hashgraph,HBAR,None,0.2093,9294752793 HBAR *,169256654.97,0.25,1.52,13.51
52,Quant,QNT,None,156.84,12072738 QNT *,147112780.82,-2.64,-11.10,75.46
53,BitTorrent,BTT,None,0.002889,659952625000 BTT *,252398745.43,-0.61,1.13,11.70
54,Decred,DCR,None,135.03,13177944 DCR,24430619.05,-0.86,-9.82,3.86
55,Huobi Token,HT,None,10.44,167856506 HT *,164591745.07,-0.11,-2.77,5.45
56,Kusama,KSM,None,205.36,8470098 KSM *,125553846.46,-0.66,-0.77,10.84
57,THORChain,RUNE,None,7.31,234399657 RUNE *,217195616.84,-0.43,21.93,87.75
58,Waves,WAVES,None,15.97,105796576 WAVES *,94871487.64,-0.19,1.04,6.38
59,Dash,DASH,None,161.92,10263076 DASH,250979391.03,-0.24,0.85,13.59
60,Theta Fuel,TFUEL,None,0.304,5301214400 TFUEL *,52923791.65,-0.21,-2.14,-8.79
61,Chiliz,CHZ,None,0.2659,5893953677 CHZ *,228915652.04,-0.32,1.93,7.28
62,NEM,XEM,None,0.1698,8999999999 XEM *,80558374.56,-0.69,0.27,11.79
63,Stacks,STX,None,1.26,1185154301 STX *,56885311.09,-2.58,4.36,9.19
64,Celsius,CEL,None,5.98,238863520 CEL *,8897478.89,-0.28,-2.15,-0.64
65,Zcash,ZEC,None,115.45,12342994 ZEC,229066829.50,-0.32,-0.21,13.61
66,TrueUSD,TUSD,None,1.00,1258374821 TUSD *,77653766.26,-0.03,0.04,0.06
67,Helium,HNT,None,13.53,92864326 HNT,15390347.80,1.61,3.09,18.82
68,yearn.finance,YFI,None,32048.91,36635 YFI *,186749365.87,-0.80,0.85,6.59
69,Decentraland,MANA,None,0.6912,1690639845 MANA *,89480689.21,-1.31,0.47,0.01
70,Enjin Coin,ENJ,None,1.39,834331121 ENJ *,120687415.25,-1.11,0.82,7.57
71,OKB,OKB,None,19.05,60000000 OKB *,491674036.58,1.02,-1.80,19.70
72,Flow,FLOW,None,22.19,50946679 FLOW *,271123005.80,1.07,4.30,20.17
73,Synthetix,SNX,None,9.50,114841533 SNX *,84126101.92,-1.53,0.15,1.29
74,Holo,HOT,None,0.006236,172673864848 HOT *,67970988.01,-0.79,-0.28,4.89
75,SushiSwap,SUSHI,None,8.36,127244443 SUSHI *,167159718.83,-1.24,-1.71,0.85
76,Nexo,NEXO,None,1.83,560000011 NEXO *,9222416.65,-0.48,0.82,10.78
77,NEAR Protocol,NEAR,None,2.36,421565578 NEAR *,40040921.45,-0.61,-1.58,9.49
78,Bitcoin Gold,BTG,None,54.82,17513924 BTG,338707945.77,0.53,8.87,24.20
79,Basic Attention Token,BAT,None,0.6557,1488731677 BAT *,192180029.19,-0.43,-0.65,19.27
80,XinFin Network,XDC,None,0.07874,12284869507 XDC *,4163955.64,-0.56,-0.31,-1.19
81,Telcoin,TEL,None,0.01751,54157110195 TEL *,11850911.14,-1.78,-4.89,-10.66
82,Zilliqa,ZIL,None,0.08182,11558165879 ZIL,67231539.52,-0.51,2.49,9.99
83,Paxos Standard,PAX,None,1.00,920553289 PAX *,92934559.37,-0.03,0.00,0.03
84,Bancor,BNT,None,3.53,237167354 BNT *,43762851.71,-0.35,1.01,11.76
85,Harmony,ONE,None,0.07751,10422517860 ONE *,17331373.83,-0.19,1.62,6.52
86,KuCoin Token,KCS,None,9.92,80118638 KCS *,13844648.72,-0.45,-1.03,3.47
87,Qtum,QTUM,None,7.98,98581779 QTUM *,322309892.03,-1.26,8.64,26.05
88,Siacoin,SC,None,0.01593,48400372992 SC,120403339.18,0.16,0.32,32.58
89,Celo,CELO,None,2.65,286702568 CELO *,18984882.65,0.09,1.21,4.07
90,Ankr,ANKR,None,0.09816,7662899378 ANKR *,239964550.24,-1.18,-3.88,35.10
91,DigiByte,DGB,None,0.05007,14544543615 DGB,42109375.18,-1.01,-2.84,18.04
92,SwissBorg,CHSB,None,0.7231,1000000000 CHSB *,962828.97,-0.74,-0.45,6.47
93,Ontology,ONT,None,0.8202,877927426 ONT *,102331282.41,-0.39,2.22,20.86
94,0x,ZRX,None,0.8171,845341602 ZRX *,60374514.36,0.34,4.31,20.69
95,ICON,ICX,None,1.02,653768286 ICX *,54235407.48,2.52,2.21,21.22
96,Mdex,MDX,None,1.14,590302653 MDX *,55405523.18,-0.54,3.70,-3.89
97,Horizen,ZEN,None,57.35,11366763 ZEN,29179782.19,-0.44,2.13,4.23
98,Fantom,FTM,None,0.2509,2545006273 FTM *,37332531.66,-0.43,1.84,19.74
99,Curve DAO Token,CRV,None,1.63,381645715 CRV *,96540899.23,-0.73,-2.15,5.96
100,Voyager Token,VGX,None,2.85,222295208 VGX *,6266415.60,1.89,23.24,44.73
101,Ravencoin,RVN,None,0.06593,9343050000 RVN,34283133.74,-0.06,3.67,11.19
102,OMG Network,OMG,None,4.37,140245398 OMG *,180127449.67,-0.44,1.38,15.08
103,Nano,NANO,None,4.36,133248297 NANO *,17092821.95,-3.01,0.49,8.24
104,Revain,REV,None,0.006383,85061485690 REV *,3873245.93,-0.08,0.14,-2.26
105,UMA,UMA,None,8.68,62054845 UMA *,31151512.78,-0.41,-1.58,0.47
106,HUSD,HUSD,None,1.00,507422819 HUSD *,333817012.38,-0.04,-0.08,0.00
107,renBTC,RENBTC,None,39267.96,12888 RENBTC *,4651399.06,-0.27,-2.15,4.97
108,Kava.io,KAVA,None,5.75,70172142 KAVA *,273967389.08,-1.53,9.42,13.80
109,Neutrino USD,USDN,None,0.9965,435595982 USDN *,7464640.92,-0.11,0.02,-0.31
110,Reserve Rights,RSR,None,0.03294,13159999000 RSR *,46636920.53,-0.05,6.18,16.95
111,Ren,REN,None,0.4354,997763051 REN *,25275227.58,-0.94,0.26,24.98
112,Lisk,LSK,None,3.39,128745479 LSK *,123179906.21,-0.20,-0.56,31.09
113,The Sandbox,SAND,None,0.6132,702992326 SAND *,254280894.99,-0.24,3.89,-7.07
114,IOST,IOST,None,0.02575,16454275775 IOST *,72362521.85,0.99,1.07,12.18
115,1inch,1INCH,None,2.31,180338428 1INCH *,256769928.47,-1.08,-0.81,7.67
116,Bitcoin Diamond,BCD,None,2.11,186492898 BCD,11039224.38,-2.19,3.19,15.87
117,Verge,XVG,None,0.02359,16470761542 XVG,18202271.64,-1.56,2.25,14.91
118,Arweave,AR,None,11.55,33394701 AR *,11689879.00,-0.70,0.19,23.99
119,Golem,GLM,None,0.3756,1000000000 GLM *,21060439.84,-0.99,-1.15,8.99
120,Livepeer,LPT,None,17.07,21164655 LPT *,14268003.19,0.18,1.04,37.88
121,SKALE Network,SKL,None,0.2822,1213100288 SKL *,48302937.88,-0.22,15.55,24.73
122,WazirX,WRX,None,1.09,317591918 WRX *,28490680.82,-0.94,-0.18,8.32
123,Mina,MINA,None,1.81,186859776 MINA *,15121109.08,4.63,16.81,27.10
124,BakeryToken,BAKE,None,2.00,169070662 BAKE *,116018382.80,-0.42,-0.23,4.24
125,Wootrade,WOO,None,0.6706,477216059 WOO *,56082720.31,-0.50,0.18,26.42
126,Ocean Protocol,OCEAN,None,0.5221,613099141 OCEAN *,33195515.58,-0.86,-0.39,24.62
127,Loopring,LRC,None,0.2529,1225789482 LRC *,29555566.71,-0.40,0.99,10.05
128,MediBloc,MED,None,0.05614,5382401140 MED *,48055974.84,-0.89,-1.12,24.24
129,PAX Gold,PAXG,None,1819.39,167821 PAXG *,11047505.99,0.12,0.23,0.89
130,MaidSafeCoin,MAID,None,0.6609,452552412 MAID *,1245360.77,-0.48,-4.57,3.30
131,Storj,STORJ,None,1.03,288713587 STORJ *,42983364.14,-0.46,-0.95,19.87
132,Venus,XVS,None,27.89,10542705 XVS *,43228890.67,-0.81,0.81,10.32
133,Gnosis,GNO,None,193.18,1504587 GNO *,5552022.31,-0.43,1.50,2.48
134,GateToken,GT,None,3.65,79793858 GT *,4849421.32,-0.57,0.26,18.70
135,Nervos Network,CKB,None,0.0105,27287600646 CKB *,10497481.22,-0.61,-0.56,3.73
136,Fetch.ai,FET,None,0.3825,746113681 FET *,35854180.45,-1.93,-2.34,20.04
137,Status,SNT,None,0.08227,3470483788 SNT *,59838423.58,-0.28,0.67,23.11
138,Constellation,DAG,None,0.2198,1266911931 DAG *,4120714.52,-1.30,-3.36,17.05
139,Augur,REP,None,25.70,11000000 REP *,353970145.65,-1.54,6.75,-4.08
140,WINkLink,WIN,None,0.0003581,766299999999 WIN *,29445137.24,-0.66,0.00,0.58
141,iExec RLC,RLC,None,3.43,80070793 RLC *,21428464.64,-1.24,1.72,34.21
142,MyNeighborAlice,ALICE,None,12.98,21000000 ALICE *,410728378.46,-0.18,8.14,38.52
143,ASD,BTMX,None,0.3615,743385577 BTMX *,3614363.97,-0.53,-1.00,1.44
144,WAX,WAXP,None,0.1574,1691709636 WAXP *,9898214.46,0.55,3.48,10.67
145,Stratis,STRAX,None,1.95,133916930 STRAX *,110285971.65,-0.04,4.18,15.36
146,Origin Protocol,OGN,None,0.7878,322528109 OGN *,28077851.42,-1.37,0.36,5.18
147,Ardor,ARDR,None,0.2536,998999495 ARDR *,56046125.92,1.74,2.38,67.51
148,Gemini Dollar,GUSD,None,0.9971,244468642 GUSD *,9876177.09,0.17,0.86,-0.13
149,Dent,DENT,None,0.002438,98610710274 DENT *,20855776.54,-0.95,0.16,-3.22
150,VeThor Token,VTHO,None,0.006231,38371636294 VTHO *,13101664.35,-0.48,-1.59,-0.41
151,Swipe,SXP,None,2.23,106981302 SXP *,351724036.49,-0.92,6.12,33.08
152,Alpha Finance Lab,ALPHA,None,0.6764,351004126 ALPHA *,52932434.46,0.54,-0.30,10.75
153,TomoChain,TOMO,None,2.72,83706813 TOMO *,11949457.45,-1.87,3.10,-1.21
154,Energy Web Token,EWT,None,7.42,30062138 EWT *,1219474.31,-0.43,0.95,19.17
155,Ontology Gas,ONG,None,0.79,284824230 ONG *,15271662.73,0.00,0.68,6.17
156,Unibright,UBT,None,1.47,149999999 UBT *,3142404.56,-0.47,-1.01,12.61
157,StormX,STMX,None,0.02207,10000000000 STMX *,39885937.44,-0.49,-0.30,15.72
158,Band Protocol,BAND,None,6.20,35191821 BAND *,30972936.22,-0.94,0.12,14.20
