1,Bitcoin,BTC,None,42287.66,19006406 BTC,27215995394.34,-0.30,-2.80,-8.63
2,Ethereum,ETH,None,3192.07,120299298 ETH,17557050668.90,-0.28,-1.27,-7.46
3,Tether,USDT,None,1.00,82491930581 USDT *,64297486910.65,-0.01,0.00,-0.01
4,BNB,BNB,None,421.68,165116761 BNB *,1951923760.32,-0.30,-3.46,-5.58
5,USD Coin,USDC,None,0.9997,50930741500 USDC *,3965817036.08,0.06,-0.03,-0.03
6,XRP,XRP,None,0.7541,48135209660 XRP *,1684019539.36,-0.72,-4.31,-8.90
7,Solana,SOL,None,109.80,327654707 SOL *,2376864564.83,-1.01,-7.57,-18.32
8,Cardano,ADA,None,1.03,33752555544 ADA,926095649.06,-0.60,-6.01,-11.94
9,Terra,LUNA,None,94.57,354791148 LUNA *,3129936888.06,-0.22,-8.68,-10.59
10,Avalanche,AVAX,None,83.77,268018396 AVAX *,1367418313.26,-0.28,-4.72,-13.37
11,Polkadot,DOT,None,19.40,987579315 DOT *,776611555.69,-0.76,-5.02,-11.88
12,Dogecoin,DOGE,None,0.1425,132670764300 DOGE,1683800630.93,-0.52,-2.43,0.87
13,Binance USD,BUSD,None,0.9995,17658799809 BUSD *,4417706794.92,-0.20,-0.05,0.01
14,TerraUSD,UST,None,1.00,16732333554 UST *,636053051.58,0.03,0.01,-0.18
15,Shiba Inu,SHIB,None,0.00002378,549063278876302 SHIB *,624386355.49,-0.37,-4.15,-9.04
16,NEAR Protocol,NEAR,None,17.59,664183154 NEAR *,3214172232.03,-0.14,1.03,19.77
17,Wrapped Bitcoin,WBTC,None,42300.81,275930 WBTC *,254699700.94,-0.34,-2.88,-8.54
18,Polygon,MATIC,None,1.44,7758492081 MATIC *,552171258.15,-0.82,-5.18,-15.24
19,Cronos,CRO,None,0.4357,25263013692 CRO *,65948086.47,-0.66,-2.83,-9.36
20,Dai,DAI,None,0.9994,9461598215 DAI *,357805984.72,0.03,-0.03,-0.09
21,Litecoin,LTC,None,110.88,70026206 LTC,747638227.17,-0.91,-2.93,-11.21
22,Cosmos,ATOM,None,26.87,286370297 ATOM *,688045407.82,-0.94,-3.06,-8.56
23,Chainlink,LINK,None,15.14,467009550 LINK *,405554238.00,-0.40,-4.06,-12.58
24,Uniswap,UNI,None,9.71,688989032 UNI *,187708576.90,-0.73,-7.42,-16.10
25,TRON,TRX,None,0.06252,101669623665 TRX *,872570449.93,-0.51,-2.97,-16.52
26,Bitcoin Cash,BCH,None,323.34,19031094 BCH,4279423040.40,-0.53,-3.99,-14.21
27,FTX Token,FTT,None,44.73,137173730 FTT *,102532107.35,-0.42,-1.99,-11.42
28,UNUS SED LEO,LEO,None,5.87,953954130 LEO *,4800137.78,0.31,0.41,-1.86
29,Ethereum Classic,ETC,None,40.44,134083221 ETC,903187859.49,-0.49,-6.96,-14.23
30,Algorand,ALGO,None,0.7574,6709226862 ALGO *,142239347.53,-0.52,-5.50,-19.35
31,Stellar,XLM,None,0.2017,24760849546 XLM *,280562596.45,-0.70,-5.26,-13.25
32,Decentraland,MANA,None,2.27,1842493569 MANA *,268299407.97,-0.96,-6.18,-14.42
33,VeChain,VET,None,0.06464,64315576989 VET *,297148688.44,-1.03,-8.34,-20.13
34,Hedera,HBAR,None,0.2083,19565356901 HBAR *,64152095.37,-0.44,-6.68,-15.36
35,Filecoin,FIL,None,21.26,188249955 FIL,450617567.67,0.16,-5.34,-16.68
36,Internet Computer,ICP,None,18.01,217505075 ICP *,230776169.73,-0.15,-6.80,-16.55
37,Monero,XMR,None,217.12,18104695 XMR,174716234.59,0.41,-4.13,-0.54
38,Elrond,EGLD,None,160.92,21764952 EGLD *,121269735.62,-1.24,-4.95,-18.79
39,The Sandbox,SAND,None,2.90,1157908752 SAND *,353967497.66,-0.87,-5.92,-17.43
40,Theta Network,THETA,None,3.33,1000000000 THETA *,186477549.47,-1.35,-4.75,-18.55
41,Fantom,FTM,None,1.25,2545006273 FTM *,386863977.45,-1.27,-7.60,-21.26
42,Axie Infinity,AXS,None,50.66,60907500 AXS *,350108835.74,-0.56,-7.60,-23.54
43,ApeCoin,APE,None,10.78,277500000 APE *,413271568.39,-0.29,-3.82,-15.74
44,Klaytn,KLAY,None,1.07,2781062905 KLAY *,92101194.17,-0.32,-2.37,-7.48
45,THORChain,RUNE,None,8.64,330688061 RUNE *,162716002.94,-0.82,-12.32,-30.34
46,Tezos,XTZ,None,3.17,890392424 XTZ *,99749649.29,-0.24,-6.77,-19.01
47,Waves,WAVES,None,26.25,107952910 WAVES *,1029000271.37,0.26,-13.23,-49.69
48,Helium,HNT,None,22.04,115085137 HNT,25925168.94,0.37,-4.29,-9.04
49,Aave,AAVE,None,183.43,13679230 AAVE *,331526856.63,-0.90,-9.46,-25.26
50,PancakeSwap,CAKE,None,8.40,282233413 CAKE *,190236257.41,-1.53,-6.91,-9.58
51,EOS,EOS,None,2.38,986384328 EOS *,472820486.42,-0.55,-5.37,-16.36
52,Zcash,ZEC,None,165.91,14126206 ZEC,445657316.58,-0.66,-4.00,-10.75
53,Flow,FLOW,None,6.12,357722074 FLOW *,78857864.63,-0.65,-6.03,-11.44
54,IOTA,MIOTA,None,0.7207,2779530283 MIOTA *,28608343.05,-1.02,-5.96,-19.06
55,Maker,MKR,None,2034.68,977631 MKR *,67706017.30,0.10,-1.18,-10.91
56,Convex Finance,CVX,None,34.64,56727343 CVX *,36593718.01,0.07,0.33,15.52
57,eCash,XEC,None,0.0001014,19027629673313 XEC *,79596993.19,-3.01,-1.22,4.61
58,The Graph,GRT,None,0.3938,4715735200 GRT *,211741136.21,-0.65,-8.85,-18.71
59,BitTorrent-New,BTT,None,0.000001958,926521428571000 BTT *,193561824.83,-0.79,-2.80,-10.14
60,Bitcoin SV,BSV,None,86.16,19026995 BSV,121521139.29,-0.40,-4.01,-10.09
61,Stacks,STX,None,1.24,1307529181 STX,20710858.32,-0.67,-4.78,-15.21
62,KuCoin Token,KCS,None,19.38,80118638 KCS *,11612472.00,-0.37,-3.52,-6.92
63,Neo,NEO,None,21.86,70538831 NEO *,140136771.02,-0.06,-6.05,-21.86
64,Harmony,ONE,None,0.1272,11936810838 ONE *,99858307.90,-1.49,-8.75,-24.17
65,Celo,CELO,None,3.50,433213075 CELO *,224309449.98,-1.19,-9.43,2.81
66,Zilliqa,ZIL,None,0.1199,12625463894 ZIL,827672676.63,-1.96,-10.15,-34.14
67,Gala,GALA,None,0.2136,6977205436 GALA *,328120741.76,-0.66,-6.42,-18.39
68,Mina,MINA,None,3.26,451161267 MINA *,122107505.89,-0.10,-5.32,18.00
69,Quant,QNT,None,121.66,12072738 QNT *,32480145.16,-0.68,-4.93,-13.98
70,Kusama,KSM,None,172.21,8470098 KSM *,86843105.74,-0.98,-5.15,-9.19
71,Enjin Coin,ENJ,None,1.65,874674706 ENJ *,270412903.34,-1.91,-1.24,-11.36
72,Huobi Token,HT,None,9.30,155673013 HT *,55191659.70,0.09,-0.72,-2.01
73,Chiliz,CHZ,None,0.2299,6000378958 CHZ *,165730623.81,-1.36,-4.46,-17.88
74,TrueUSD,TUSD,None,0.9998,1374609173 TUSD *,145607444.90,0.01,0.01,-0.04
75,Nexo,NEXO,None,2.37,560000011 NEXO *,17610967.13,0.25,-3.87,-4.37
76,STEPN,GMT,None,2.18,600000000 GMT *,1283786316.05,-2.40,-0.90,-19.13
77,Loopring,LRC,None,0.9617,1329675414 LRC *,152452184.72,-0.47,-5.65,-18.81
78,Dash,DASH,None,110.82,10666422 DASH,209983339.93,0.59,-5.19,-13.53
79,OKB,OKB,None,19.28,60000000 OKB *,75570429.98,-0.45,-5.37,-9.69
80,Arweave,AR,None,33.45,33394701 AR *,32254231.94,-0.55,-2.39,-15.45
81,Basic Attention Token,BAT,None,0.739,1499204735 BAT *,84240357.84,-0.65,-6.57,-17.33
82,Curve DAO Token,CRV,None,2.34,471158954 CRV *,175452257.54,-0.85,-7.84,-16.35
83,Kadena,KDA,None,6.15,171287601 KDA,67850566.57,-1.52,-6.78,-10.35
84,Amp,AMP,None,0.02448,42227702186 AMP *,13054591.97,-0.39,-3.56,-10.67
85,Neutrino USD,USDN,None,0.9741,1052480874 USDN *,48123137.39,-0.08,1.09,-1.26
86,Pax Dollar,USDP,None,1.00,945642940 USDP *,25047615.66,0.05,0.08,0.00
87,Theta Fuel,TFUEL,None,0.1763,5301214400 TFUEL *,28080766.18,-0.37,-5.53,-16.97
88,Holo,HOT,None,0.005327,173289911898 HOT *,94408616.48,-1.04,-9.37,-19.18
89,NEM,XEM,None,0.1017,8999999999 XEM *,18557711.32,-0.41,-5.17,-17.40
90,Compound,COMP,None,134.63,6693568 COMP *,101182377.83,-0.67,-3.06,-14.78
91,Oasis Network,ROSE,None,0.2531,3493014306 ROSE *,161850085.73,-0.52,-1.82,-8.75
92,Secret,SCRT,None,5.31,163295557 SCRT *,21214294.74,-1.32,-6.96,-9.99
93,Decred,DCR,None,56.96,13917986 DCR,1821763.54,-0.29,-2.73,-10.50
94,Kava,KAVA,None,4.54,171288664 KAVA *,158426498.83,-1.96,-2.56,0.34
95,Moonbeam,GLMR,None,3.74,206061843 GLMR *,123550498.08,-1.14,-8.07,8.09
96,BORA,BORA,None,0.8869,861250000 BORA *,30683316.33,-0.39,-2.61,-7.03
97,ICON,ICX,None,0.8311,919483096 ICX *,29681200.30,-0.29,-4.44,-20.38
98,Anchor Protocol,ANC,None,2.76,276204125 ANC *,149979445.04,0.06,-13.82,7.14
99,yearn.finance,YFI,None,20581.31,36638 YFI *,99106238.76,-0.65,-3.50,-12.35
100,IoTeX,IOTX,None,0.07748,9540779324 IOTX *,28922060.64,-0.13,-6.81,-22.76
101,Gnosis,GNO,None,393.94,1865027 GNO *,11614922.13,-0.43,0.34,-9.21
102,Audius,AUDIO,None,1.15,620805326 AUDIO *,45385788.68,-1.09,-10.05,-1.99
103,Kyber Network Crystal v2,KNC,None,4.01,177809350 KNC *,738726261.63,0.19,20.77,21.60
104,Qtum,QTUM,None,6.82,104114940 QTUM *,101187687.86,-0.86,-5.88,-19.19
