1,Bitcoin,BTC,None,46811.13,18809600 BTC,65210059683.34,0.12,-11.06,-0.75
2,Ethereum,ETH,None,3426.39,117431297 ETH,39131346397.29,-0.16,-12.78,-0.21
3,Cardano,ADA,None,2.50,32025894527 ADA,11700337850.51,1.77,-11.63,-9.74
4,Binance Coin,BNB,None,417.51,168137036 BNB *,4471687569.44,0.03,-15.81,-10.10
5,Tether,USDT,None,1.00,67541377886 USDT *,163058669006.77,-0.02,0.06,0.00
6,XRP,XRP,None,1.13,46542338341 XRP *,11310427430.44,0.51,-19.02,-5.26
7,Solana,SOL,None,173.15,292700108 SOL *,17068643415.98,0.90,5.33,59.61
8,Dogecoin,DOGE,None,0.2537,131183317764 DOGE,5653327525.03,0.42,-17.82,-8.87
9,USD Coin,USDC,None,1.00,28066968155 USDC *,5947165234.94,0.00,0.07,0.00
10,Polkadot,DOT,None,27.83,987579315 DOT *,5554694140.99,-0.23,-18.90,-11.58
11,Uniswap,UNI,None,24.25,611643724 UNI *,1369858232.50,0.10,-15.96,-17.57
12,Bitcoin Cash,BCH,None,672.25,18839663 BCH,4539086316.08,0.94,-14.29,5.57
13,Chainlink,LINK,None,28.11,450509554 LINK *,4040870039.78,0.01,-19.18,5.10
14,Binance USD,BUSD,None,1.00,12483771026 BUSD *,14590983685.66,0.02,0.10,0.02
15,Litecoin,LTC,None,178.11,66752615 LTC,4888577996.68,0.03,-18.86,3.76
16,Terra,LUNA,None,27.79,400258151 LUNA *,1655694427.64,1.56,-14.11,-11.95
17,Internet Computer,ICP,None,60.99,157140097 ICP *,1455296768.18,-0.62,-23.10,-3.13
18,Wrapped Bitcoin,WBTC,None,46838.81,203221 WBTC *,629473965.02,-0.03,-10.89,-1.36
19,Polygon,MATIC,None,1.35,6649053883 MATIC *,2936052984.42,-2.11,-17.62,1.20
20,Filecoin,FIL,None,83.97,102582623 FIL,4657342603.54,-0.44,-20.96,10.57
21,Avalanche,AVAX,None,37.60,220286141 AVAX *,1505074714.91,0.49,-20.08,-4.78
