1,Bitcoin,BTC,None,48902.40,18800156 BTC,28568103400.70,0.35,-0.32,-0.01
2,Ethereum,ETH,None,3244.40,117296147 ETH,13709633698.05,0.28,-0.80,0.57
3,Cardano,ADA,None,2.85,32145348141 ADA,5503772824.90,0.41,-3.28,16.92
4,Binance Coin,BNB,None,486.20,168137036 BNB *,1676741697.89,0.19,-1.68,8.30
5,Tether,USDT,None,1.00,65509475281 USDT *,62963190535.73,0.01,0.03,-0.01
6,XRP,XRP,None,1.15,46513604835 XRP *,3655937721.41,0.25,-3.62,-5.83
7,Dogecoin,DOGE,None,0.2856,131050149305 DOGE,1534807297.95,0.35,-2.99,-9.84
8,Solana,SOL,None,96.70,290945062 SOL *,2580080502.92,-0.03,9.78,31.11
9,USD Coin,USDC,None,1.00,27135575850 USDC *,1753172362.68,0.02,0.01,0.02
10,Polkadot,DOT,None,25.97,987579315 DOT *,1084058904.07,0.67,-2.27,-6.84
11,Uniswap,UNI,None,26.82,611621089 UNI *,232978477.65,0.30,-2.02,-5.07
12,Terra,LUNA,None,34.96,403099161 LUNA *,1713437372.33,-1.49,7.04,26.89
13,Bitcoin Cash,BCH,None,647.30,18830431 BCH,3068367305.27,1.25,1.89,-4.25
14,Binance USD,BUSD,None,1,12175987734 BUSD *,4211028843.08,0.00,-0.01,-0.01
15,Litecoin,LTC,None,175.45,66752615 LTC,2197632103.31,0.11,-0.30,-2.38
16,Chainlink,LINK,None,25.73,448009554 LINK *,723391379.45,0.43,-1.11,-7.65
17,Internet Computer,ICP,None,65.03,157140097 ICP *,814141928.95,1.55,3.69,0.67
18,Wrapped Bitcoin,WBTC,None,48849.91,197774 WBTC *,177532435.87,0.27,-0.27,-0.25
19,Polygon,MATIC,None,1.46,6477576924 MATIC *,685991617.63,0.08,-3.80,-8.02
20,Avalanche,AVAX,None,50.20,174556155 AVAX *,1165188184.95,1.89,0.24,14.64
21,Ethereum Classic,ETC,None,64.24,129474624 ETC,4961854196.31,0.89,0.18,-4.88
22,Stellar,XLM,None,0.3479,23607320406 XLM *,470959441.79,0.87,-2.62,-6.44
23,VeChain,VET,None,0.1231,64315576989 VET *,674744487.18,0.72,-3.90,-3.88
24,Filecoin,FIL,None,73.95,99967910 FIL,383214017.86,-0.01,-1.60,-5.43
25,THETA,THETA,None,6.91,1000000000 THETA *,161717632.30,1.32,-0.58,-4.83
26,TRON,TRX,None,0.0883,71659657369 TRX *,1007304615.49,0.35,0.03,0.33
27,Dai,DAI,None,1.00,6105874317 DAI *,288339124.30,0.03,-0.06,0.03
28,PancakeSwap,CAKE,None,25.46,215351176 CAKE *,442342931.68,0.32,-2.59,7.73
29,Monero,XMR,None,300.23,17982225 XMR,183815434.29,0.36,-4.69,4.18
30,FTX Token,FTT,None,51.21,94346958 FTT *,735498770.64,6.30,3.51,-0.16
31,Aave,AAVE,None,366.97,13147051 AAVE *,225448551.66,0.57,-1.49,-8.29
32,EOS,EOS,None,5.00,956656180 EOS *,1259224495.88,0.69,-1.69,-6.59
33,Tezos,XTZ,None,5.63,857243335 XTZ *,590450132.17,3.02,7.70,52.70
34,Cosmos,ATOM,None,21.34,220484557 ATOM *,479810303.71,0.69,4.28,-3.43
35,Axie Infinity,AXS,None,74.77,60907500 AXS *,893009859.19,0.70,1.93,-2.64
36,The Graph,GRT,None,0.9147,4715735200 GRT *,130076175.47,0.47,-0.85,-7.12
37,Klaytn,KLAY,None,1.65,2499505605 KLAY *,118020335.53,0.49,-5.43,-10.90
38,Crypto.com Coin,CRO,None,0.156,25263013692 CRO *,29755585.27,0.40,-0.59,0.60
39,Neo,NEO,None,54.54,70538831 NEO *,384531226.70,0.28,-1.61,-1.50
40,Bitcoin BEP2,BTCB,None,48787.32,78128 BTCB *,27800408.85,0.02,1.10,-0.28
41,Bitcoin SV,BSV,None,177.20,18827339 BSV,403507001.93,-2.45,9.69,5.53
42,Algorand,ALGO,None,1.04,3452579834 ALGO *,139083947.62,-0.19,-2.66,-9.62
43,Maker,MKR,None,3608.77,991328 MKR *,124937113.10,0.41,-3.69,-6.76
44,SHIBA INU,SHIB,None,0.000007234,394796000000000 SHIB *,223873536.87,0.40,-3.19,-11.08
45,UNUS SED LEO,LEO,None,2.99,953954130 LEO *,2153581.05,0.08,0.40,1.32
46,IOTA,MIOTA,None,1.01,2779530283 MIOTA *,41363088.81,0.64,-2.60,-5.53
47,BitTorrent,BTT,None,0.0042,659952625000 BTT *,363032928.98,-0.08,-1.85,-4.00
48,Elrond,EGLD,None,140.75,19362789 EGLD *,56788903.84,0.03,-0.23,-5.62
49,Waves,WAVES,None,25.35,106022044 WAVES *,211077789.61,1.11,2.96,1.88
50,NEAR Protocol,NEAR,None,5.70,443181278 NEAR *,190735258.82,1.02,7.16,-7.06
51,Kusama,KSM,None,304.90,8470098 KSM *,191042047.61,0.08,-0.33,-7.22
52,Amp,AMP,None,0.05979,42227702186 AMP *,30141787.99,-0.01,-0.85,0.13
53,Hedera Hashgraph,HBAR,None,0.2609,9467248138 HBAR *,232106032.28,0.47,2.49,7.43
54,Dash,DASH,None,236.50,10306124 DASH,250451164.71,0.46,-2.36,-0.38
55,Huobi Token,HT,None,14.34,166099511 HT *,159874598.23,0.92,0.26,-1.50
56,TerraUSD,UST,None,1.00,2353188952 UST *,75683086.68,-0.05,-0.09,-0.32
